type	sequencing_file_id	file_name	data_category	file_type	file_description	file_size	md5sum	file_mapping_level	file_access	acl	authz	file_url	dcf_indexd_guid	checksum_algorithm	checksum_value	library_id	library_selection	library_strategy	library_layout	library_source_material	library_source_molecule	number_of_bp	number_of_reads	design_description	platform	instrument_model	avg_read_length	coverage	reference_genome_assembly	custom_assembly_fasta_file_for_alignment	sequence_alignment_software	cDNA_read	cDNA_read_size	cDNA_read_offset	cell_barcode_offset	cell_barcode_read	cell_barcode_size	single_cell_entity	dissociation_method	end_bias	total_number_of_input_cells	library_construction_method	library_strand	protocols_link	reverse_transcription_primer	spike_in	UMI_barcode_offset	UMI_barcode_read	UMI_barcode_size	crdc_id	id	sample.id
sequencing_file	SRR14224222	SRR14224222	Sequencing	fastq		273743432	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224222&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2158_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									074a4f90-76e3-5dd0-b02f-6298c1557de0	67e0d58e-b829-5f82-8f61-691dbc016e31
sequencing_file	SRR14224270	SRR14224270	Sequencing	fastq		48289051	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224270&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2208_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									07a4cc5c-ad51-586d-be8e-607ea29c2331	8586f7e2-237f-5a0c-9482-8720b97d547c
sequencing_file	SRR14224300	SRR14224300	Sequencing	fastq		388608786	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224300&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2238_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									0993a0b9-4bbe-55e6-99e9-5e4cfa6e1e35	35002620-4e18-5689-9607-e1c416d4026c
sequencing_file	SRR14224453	SRR14224453	Sequencing	fastq		438953735	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224453&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2412_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									0adcb5d2-2958-54d7-9140-6d3a09b63030	7eb8cd7e-b24a-5f0e-9279-2a1c2fab86bf
sequencing_file	SRR14224252	SRR14224252	Sequencing	fastq		267818968	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224252&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2188_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									0b58479b-1ef5-5f7b-86ed-1d3073a384c4	0dd5717e-ae26-5ffa-9e49-c3388d6c7297
sequencing_file	SRR14224299	SRR14224299	Sequencing	fastq		748766049	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224299&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2237_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									0c2f1a5f-82cc-5c46-8cc9-f0fb9d11ca4d	fa9c4afa-1cde-5856-b37a-09bc3c067480
sequencing_file	SRR14224403	SRR14224403	Sequencing	fastq		1044822418	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224403&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2351_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									0c4e5ff8-9255-58f2-89e6-c460b7b77205	abbc1ee2-9942-5153-88b0-2d5d64084116
sequencing_file	SRR14224297	SRR14224297	Sequencing	fastq		63722924	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224297&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2235_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									0c7497bc-640e-52a7-be8e-db062a7b9afd	786f333d-b081-58de-9d6a-2c3abe3b7776
sequencing_file	SRR14224408	SRR14224408	Sequencing	fastq		429399956	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224408&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2356_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									0cba84ff-2d40-520c-bbf1-1e22a8c006ae	b9d983f1-362e-5b83-99f9-601f2cdd90cd
sequencing_file	SRR14224246	SRR14224246	Sequencing	fastq		300128862	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224246&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2182_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									0d3957d1-2212-5f25-80b9-8e9efa972a62	73068667-83e6-5753-8dde-42eb086accda
sequencing_file	SRR14224448	SRR14224448	Sequencing	fastq		800622908	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224448&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2400_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									0ec609ec-2d03-5ee3-a482-024a1cc5a6d8	375ad374-a172-5944-8768-4279eedbdb0f
sequencing_file	SRR14224255	SRR14224255	Sequencing	fastq		224131547	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224255&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2192_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									0fbb5756-3e00-5883-93c3-b300847b8b63	801ab5ab-7ea8-519a-8b7b-d154a424110c
sequencing_file	SRR14224466	SRR14224466	Sequencing	fastq		550975116	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224466&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2426_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									0fcfee71-234d-5278-85d4-82574ab61e99	8fa28dbc-2a5d-5103-bf6e-32c00d1eafc9
sequencing_file	SRR14224217	SRR14224217	Sequencing	fastq		171743512	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224217&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2152_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									10087677-0281-5c1f-810f-0d13f1636da8	d8a7bc96-8b2d-511d-addc-66409066836a
sequencing_file	SRR14224237	SRR14224237	Sequencing	fastq		98050724	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224237&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2173_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									1116d017-026a-5e01-a8ef-1446ae083a1f	740a8fe4-04a6-5aae-bd5e-ce1ed1bac1d3
sequencing_file	SRR14224235	SRR14224235	Sequencing	fastq		244789269	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224235&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2171_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									118cc48e-746c-51ab-a033-ad6970d9dcae	f8b6c269-62d9-5b4d-acf0-e653b4cbe248
sequencing_file	SRR14224342	SRR14224342	Sequencing	fastq		1071462931	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224342&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2286_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									11f3a10e-86f7-54d5-8ca1-81a1d5439b28	f96c02fe-3c33-5941-8468-e7158bced1eb
sequencing_file	SRR14224205	SRR14224205	Sequencing	fastq		146260600	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224205&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2123_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									13a8c7d0-92e2-5bd3-a28d-04dfb315e174	695f35f0-e704-55f4-b3a4-657a00db3431
sequencing_file	SRR14224253	SRR14224253	Sequencing	fastq		178040097	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224253&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2189_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									1408c19c-01a1-53a5-9f1b-7c82d31d35e2	9d1d10bf-bead-52eb-92f0-85f3cf59644d
sequencing_file	SRR14224318	SRR14224318	Sequencing	fastq		100510989	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224318&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2258_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									145b015c-7aa5-5c15-be13-6769722977aa	ec5b9bae-3da9-5af2-a5cd-a84d6c692d5f
sequencing_file	SRR14224393	SRR14224393	Sequencing	fastq		1007573833	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224393&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2342_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									14de915a-0cad-56d6-bfef-faa5b94203d0	fbe6028c-8cb2-5532-bc97-1be2ffd76186
sequencing_file	SRR14224435	SRR14224435	Sequencing	fastq		404287409	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224435&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2385_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									156a82af-71b2-5c10-840e-c0d8d9a47907	0bc3d2d1-6799-5cca-b679-7ad329ce89d2
sequencing_file	SRR14224434	SRR14224434	Sequencing	fastq		326700869	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224434&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2384_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									15d18f24-6a3f-5652-b3b5-31759539cc12	678e3845-c402-5f36-b5a5-1d419860b6f4
sequencing_file	SRR14224338	SRR14224338	Sequencing	fastq		377175147	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224338&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2282_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									1736e9d3-7630-5c70-be88-0d68ef8450f1	764948a6-cbc0-5e1f-8a19-8361438a0084
sequencing_file	SRR14224348	SRR14224348	Sequencing	fastq		752269020	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224348&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2293_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									18664cf8-f72e-54ca-a6ce-efd750617b50	ad5476a4-cbde-5191-afe0-b81d5ab0b017
sequencing_file	SRR14224233	SRR14224233	Sequencing	fastq		259163274	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224233&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2169_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									1941539e-b626-5bf4-8a04-98cd665748f6	16122955-f08b-5ff6-9dca-280e4739f405
sequencing_file	SRR14224471	SRR14224471	Sequencing	fastq		376978714	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224471&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2431_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									1956878b-6990-5ffa-a1f0-e244686cc31b	cf141f34-8edb-56c9-8b3c-06273ff0c83c
sequencing_file	SRR14224522	SRR14224522	Sequencing	fastq		835568465	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224522&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2486_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									1999af56-0eaa-54e3-8685-9c522ddf4b71	f338c129-0e32-51a7-9cd9-5c890d82f97f
sequencing_file	SRR14224551	SRR14224551	Sequencing	fastq		864830284	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224551&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2522_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									19b0d7d6-43ba-537b-bfe0-443017ff9ecd	700839ea-70ae-58b0-a1c4-aa9c201869e7
sequencing_file	SRR14224457	SRR14224457	Sequencing	fastq		343180941	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224457&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2416_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									1c0957fa-a307-5895-a95a-27727aa2ec06	532e7e17-e711-56b1-a6a9-a79bba083f81
sequencing_file	SRR14224284	SRR14224284	Sequencing	fastq		503102632	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224284&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2222_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									1c5cee53-5d5a-5e3c-8514-82e744680a4b	73049093-edf7-5be6-bbc5-5d1d9230b341
sequencing_file	SRR14224398	SRR14224398	Sequencing	fastq		834330132	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224398&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2347_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									1d1f48a3-50f8-5c8a-8605-a0854f8d3c49	f96579e6-c87e-5937-b568-a1af355f03ad
sequencing_file	SRR14224536	SRR14224536	Sequencing	fastq		191982882	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224536&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2501_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									1daea080-c8ae-5494-8485-c9587f70fb33	19cf0c77-6040-5673-a0ab-f3ce0f7402b8
sequencing_file	SRR14224425	SRR14224425	Sequencing	fastq		825558421	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224425&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2375_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									1dfc2987-1630-5cc3-ac31-b80228e3a48d	85d0d4ba-a851-5454-b1aa-ef6b5214e69c
sequencing_file	SRR14224529	SRR14224529	Sequencing	fastq		1054512639	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224529&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2493_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									1fd73d6c-dbce-5c34-8128-526fb8afd958	87261922-ed45-5260-ab86-6efb75d774db
sequencing_file	SRR14224443	SRR14224443	Sequencing	fastq		621797027	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224443&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2394_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									1ff14c3a-4cb8-5bd8-95a3-2fbd39d5167b	6e822174-9daf-52d2-a099-49267cbef617
sequencing_file	SRR14224477	SRR14224477	Sequencing	fastq		1006029050	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224477&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2438_PM	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									20dbb1ed-a5d0-5143-a6e7-2f1e141e16de	aa0cb8b5-3b64-5c45-bc61-45ea0e0bff5d
sequencing_file	SRR14224463	SRR14224463	Sequencing	fastq		918463539	6b406a7770b3f9324a518a526b84d3ba	Sample	Open	['*']	['/open']	https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14224463&display=metadata	dg.4DFC/a9c9e5ab-5e50-4a54-a972-1fc2bce0f054			RMS2423_P	Hybrid Selection	Targeted-Capture	Paired end	Not Reported	Genomic			Not Available	Illumina	Unknown																									218fb168-c386-5b38-abfc-b57ed1312e6c	e7baea25-650f-5e47-85c2-54984cf45fc4
