library_id	bases	number_of_reads	avg_read_length	coverage	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	sequence_alignment_software	type	genomic_info_id	file.file_id
0DH5VN					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/fa0ac369-30dd-4d48-849f-6b2ff26a35ee_0DH5VN	dg.4DFC/fa0ac369-30dd-4d48-849f-6b2ff26a35ee
0DH5VN					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/f6c33bd3-eb01-4877-a6e0-a52cb902218a_0DH5VN	dg.4DFC/f6c33bd3-eb01-4877-a6e0-a52cb902218a
0DH5UC					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/97d625b7-f4cb-411b-9a14-81e1aa2a3fa2_0DH5UC	dg.4DFC/97d625b7-f4cb-411b-9a14-81e1aa2a3fa2
0DH5VF					GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/a13ad0b9-fcf1-43c7-9f4d-b31544d6272e_0DH5VF	dg.4DFC/a13ad0b9-fcf1-43c7-9f4d-b31544d6272e
0DH5VN					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/a8ee826a-ba89-46e8-bc07-ff5a1eef6c8b_0DH5VN	dg.4DFC/a8ee826a-ba89-46e8-bc07-ff5a1eef6c8b
0DH5VF					GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/f2182dff-5e19-4b15-958c-d6bb47c3df13_0DH5VF	dg.4DFC/f2182dff-5e19-4b15-958c-d6bb47c3df13
0DGBAW	230000000000	1734130982	150.0	433.7256509	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/1feb3a87-ae73-460c-a680-499fb1a0e771_0DGBAW	dg.4DFC/1feb3a87-ae73-460c-a680-499fb1a0e771
0DGB8Z	66648652748	485493282	150.0	296.0028586	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/1257adc2-bef6-4032-8e2d-bc74442863a0_0DGB8Z	dg.4DFC/1257adc2-bef6-4032-8e2d-bc74442863a0
0DGB8Z					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/d02b06a8-721e-409d-9bff-e07762f3cfad_0DGB8Z	dg.4DFC/d02b06a8-721e-409d-9bff-e07762f3cfad
0DGB8Z					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/da660dd3-471c-4f57-86c7-288c3d8f0fb0_0DGB8Z	dg.4DFC/da660dd3-471c-4f57-86c7-288c3d8f0fb0
0DGBAW					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/df59115a-dac3-48e1-b9e1-ac3386b551ff_0DGBAW	dg.4DFC/df59115a-dac3-48e1-b9e1-ac3386b551ff
0DGB8Z					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/29b9e7bc-fd09-4f25-9a36-e992962872f5_0DGB8Z	dg.4DFC/29b9e7bc-fd09-4f25-9a36-e992962872f5
0DGBAW					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/a1309e02-6a3b-474f-adb9-828422c3cf25_0DGBAW	dg.4DFC/a1309e02-6a3b-474f-adb9-828422c3cf25
0DGBAW					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/b0aef0d2-490f-446e-9007-ddeab0ac0218_0DGBAW	dg.4DFC/b0aef0d2-490f-446e-9007-ddeab0ac0218
0DGB8Z					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/0d465449-1a99-4215-8603-855655243ecb_0DGB8Z	dg.4DFC/0d465449-1a99-4215-8603-855655243ecb
0DGBAW					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/23d2ec4b-e9d0-4908-b467-b230e407d575_0DGBAW	dg.4DFC/23d2ec4b-e9d0-4908-b467-b230e407d575
0DH5VO	240000000000	1887907200	150.0	242.605031	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/65649231-2ffc-40d1-a765-4c09d61964ce_0DH5VO	dg.4DFC/65649231-2ffc-40d1-a765-4c09d61964ce
0DH5UE	65681757489	491409764	150.0	247.661335	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/d4f22849-8a26-4c40-b73d-33aa0b3e6ec3_0DH5UE	dg.4DFC/d4f22849-8a26-4c40-b73d-33aa0b3e6ec3
0DH5UE					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/aca61aaa-7165-4f4d-9830-501c9b5425de_0DH5UE	dg.4DFC/aca61aaa-7165-4f4d-9830-501c9b5425de
0DH5UE					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/48fb7e95-7e00-468d-98cd-a7e55aeddbb8_0DH5UE	dg.4DFC/48fb7e95-7e00-468d-98cd-a7e55aeddbb8
0DH5VO					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/62aa4380-2bb8-426d-a6b9-a0db07f44bdb_0DH5VO	dg.4DFC/62aa4380-2bb8-426d-a6b9-a0db07f44bdb
0DH5UE					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/89f5e2c9-3137-4a88-b86a-765c3c3748aa_0DH5UE	dg.4DFC/89f5e2c9-3137-4a88-b86a-765c3c3748aa
0DH5VE	1057000000	7000000	151.0	12.4488189	GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/2045ae6d-b299-4bed-9cd8-1fbc1099756c_0DH5VE	dg.4DFC/2045ae6d-b299-4bed-9cd8-1fbc1099756c
0DH5VE	1057000000	7000000	151.0	12.4488189	GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/f9bc7025-017b-4205-9441-3c234d1a9a9d_0DH5VE	dg.4DFC/f9bc7025-017b-4205-9441-3c234d1a9a9d
0DH5VO					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/d12a6bb9-e4e8-40bb-9606-78833059a8ca_0DH5VO	dg.4DFC/d12a6bb9-e4e8-40bb-9606-78833059a8ca
0DH5VE					GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/83849e66-f776-4022-b384-7438136c8825_0DH5VE	dg.4DFC/83849e66-f776-4022-b384-7438136c8825
0DH5VE					GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/b548461f-9af4-4ee8-9388-8472734f7ae3_0DH5VE	dg.4DFC/b548461f-9af4-4ee8-9388-8472734f7ae3
0DH5VE					GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/4c77f1dd-557b-4d9f-801b-356e7721d945_0DH5VE	dg.4DFC/4c77f1dd-557b-4d9f-801b-356e7721d945
0DH5VO					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/dc062522-73c6-4f2b-84b4-f74747225544_0DH5VO	dg.4DFC/dc062522-73c6-4f2b-84b4-f74747225544
0DH5UE					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/283f96cf-41ca-40fe-8fcc-8ff36e3fd3dd_0DH5UE	dg.4DFC/283f96cf-41ca-40fe-8fcc-8ff36e3fd3dd
0DH5VE					GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/d4031232-c66b-4a7c-a22b-c1e36c8d38b2_0DH5VE	dg.4DFC/d4031232-c66b-4a7c-a22b-c1e36c8d38b2
0DH5VO					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/4a359f7b-9e29-4dfa-b973-4e1f557253a6_0DH5VO	dg.4DFC/4a359f7b-9e29-4dfa-b973-4e1f557253a6
0DH5VE					GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/7969a3da-bcd8-4f43-9d16-19658eeb4764_0DH5VE	dg.4DFC/7969a3da-bcd8-4f43-9d16-19658eeb4764
0DGSRB	287000000000	2242596906	150.0	268.4192139	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/de65b625-a0b1-4793-b2f4-9d9fc3c8adf8_0DGSRB	dg.4DFC/de65b625-a0b1-4793-b2f4-9d9fc3c8adf8
0DGSR4	87545990642	638218320	150.0	288.5526633	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/77141951-179c-45ef-8d83-e8c5596ad299_0DGSR4	dg.4DFC/77141951-179c-45ef-8d83-e8c5596ad299
0DGSR7	1057000000	7000000	151.0	85.39238845	GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/71514dc9-aa27-42c6-83a8-bdd442514243_0DGSR7	dg.4DFC/71514dc9-aa27-42c6-83a8-bdd442514243
0DGSR4					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/abfeb76b-e47d-46c2-be8f-804bbb7c49f0_0DGSR4	dg.4DFC/abfeb76b-e47d-46c2-be8f-804bbb7c49f0
0DGSR4					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/8df1f4d4-b85e-4fb0-b816-acb10932792b_0DGSR4	dg.4DFC/8df1f4d4-b85e-4fb0-b816-acb10932792b
0DGSRB					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/e86649a7-82c9-4f7d-9704-d25bfc682fe6_0DGSRB	dg.4DFC/e86649a7-82c9-4f7d-9704-d25bfc682fe6
0DGSR7	1057000000	7000000	151.0	85.39238845	GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/d40c02b8-e6cf-43a4-a623-a0273234d784_0DGSR7	dg.4DFC/d40c02b8-e6cf-43a4-a623-a0273234d784
0DGSR4					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/7e4f7cbe-863b-4287-93d4-3765dba2495d_0DGSR4	dg.4DFC/7e4f7cbe-863b-4287-93d4-3765dba2495d
0DGSR7					GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/f7657144-70b5-43be-8af1-0b2c6f470b66_0DGSR7	dg.4DFC/f7657144-70b5-43be-8af1-0b2c6f470b66
0DGSRB					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/321c2273-1aad-45a1-ab34-7a247aefa926_0DGSRB	dg.4DFC/321c2273-1aad-45a1-ab34-7a247aefa926
0DGSR7					GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/68a0cb5c-75d0-4d97-9315-56d97af0a0e8_0DGSR7	dg.4DFC/68a0cb5c-75d0-4d97-9315-56d97af0a0e8
0DGSR7					GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/dcdea4fb-f4e6-4787-8412-a08321a343c9_0DGSR7	dg.4DFC/dcdea4fb-f4e6-4787-8412-a08321a343c9
0DGSRB					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/d13bcc48-3cf3-4a1b-ae56-5f7ba7d0442f_0DGSRB	dg.4DFC/d13bcc48-3cf3-4a1b-ae56-5f7ba7d0442f
0DGSR4					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/de418bcc-8575-44d0-88f1-2add0eec0843_0DGSR4	dg.4DFC/de418bcc-8575-44d0-88f1-2add0eec0843
0DGSR7					GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/fa246887-fe60-4ca1-9c05-eb061b01b99c_0DGSR7	dg.4DFC/fa246887-fe60-4ca1-9c05-eb061b01b99c
0DGSRB					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/59461872-ce0a-4a2e-9857-144fbfe998bb_0DGSRB	dg.4DFC/59461872-ce0a-4a2e-9857-144fbfe998bb
0DGSR7					GRCh37	Anchored Multiplex PCR (AMP (TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/799d9fe4-5e75-48fa-bcdd-2ce077e135ee_0DGSR7	dg.4DFC/799d9fe4-5e75-48fa-bcdd-2ce077e135ee
0DG38C	158000000000	1083225412	150.0	143.1704973	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/169cd226-d30c-4f07-99d3-708ef2608c0e_0DG38C	dg.4DFC/169cd226-d30c-4f07-99d3-708ef2608c0e
0DG387	37165887055	269223068	150.0	192.2979411	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/5e158237-d439-497d-9018-d40132d3b681_0DG387	dg.4DFC/5e158237-d439-497d-9018-d40132d3b681
0DG387					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/210b165a-002c-492e-9122-1e895f548f7f_0DG387	dg.4DFC/210b165a-002c-492e-9122-1e895f548f7f
0DG387					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/214d5a7d-6c0e-49a8-96e3-75b9aad348eb_0DG387	dg.4DFC/214d5a7d-6c0e-49a8-96e3-75b9aad348eb
0DG38C					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/9a1df77d-1d13-4153-86d7-1198f5876840_0DG38C	dg.4DFC/9a1df77d-1d13-4153-86d7-1198f5876840
0DG387					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/4aa1fcef-e352-4031-b052-84abc36fc67a_0DG387	dg.4DFC/4aa1fcef-e352-4031-b052-84abc36fc67a
0DG38C					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/7d893e4f-a09c-4ff1-b307-ef8e0e775c94_0DG38C	dg.4DFC/7d893e4f-a09c-4ff1-b307-ef8e0e775c94
0DG38C					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/bfd8a467-c464-4d82-a79e-30d4ec0dea3e_0DG38C	dg.4DFC/bfd8a467-c464-4d82-a79e-30d4ec0dea3e
