library_id	bases	number_of_reads	avg_read_length	coverage	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	sequence_alignment_software	type	genomic_info_id	file.file_id
0DFJKR	221000000000	2062784242	150.0	107.6176658	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/24cc0411-3d18-4d06-88b6-54a3613488c7_0DFJKR	dg.4DFC/24cc0411-3d18-4d06-88b6-54a3613488c7
0DFJJ5	84803765358	612991928	150.0	184.6032393	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/3a1b65ac-f2e4-47e6-a32e-f8f3ccf7d2a4_0DFJJ5	dg.4DFC/3a1b65ac-f2e4-47e6-a32e-f8f3ccf7d2a4
0DFJJ5					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/66c0881f-099b-4d5a-b35b-3d203fa4bac7_0DFJJ5	dg.4DFC/66c0881f-099b-4d5a-b35b-3d203fa4bac7
0DFJJ5					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/267f5043-8953-4659-84d3-eefdd082465e_0DFJJ5	dg.4DFC/267f5043-8953-4659-84d3-eefdd082465e
0DFJKR					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/e7342c24-c49d-4c32-846e-45c0789c6e1f_0DFJKR	dg.4DFC/e7342c24-c49d-4c32-846e-45c0789c6e1f
0DFJJ5					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/3f87b30a-e4b4-417a-b8b4-106c136e8aa2_0DFJJ5	dg.4DFC/3f87b30a-e4b4-417a-b8b4-106c136e8aa2
0DFJKR					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/654a6372-5329-4438-a814-213f94fba86b_0DFJKR	dg.4DFC/654a6372-5329-4438-a814-213f94fba86b
0DFJKR					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/02dd8c83-e45c-4b8b-9aae-a234277803b4_0DFJKR	dg.4DFC/02dd8c83-e45c-4b8b-9aae-a234277803b4
0DFJJ5					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/40b0142d-baa5-47d3-bff2-7008de90fdfc_0DFJJ5	dg.4DFC/40b0142d-baa5-47d3-bff2-7008de90fdfc
0DFJKR					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/32f80b97-4582-45d4-8b15-266e0d938037_0DFJKR	dg.4DFC/32f80b97-4582-45d4-8b15-266e0d938037
0DESUB	91180112103	626567592	150.0	412.7224	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/86663004-d114-4f81-94d8-c1c10b7a324c_0DESUB	dg.4DFC/86663004-d114-4f81-94d8-c1c10b7a324c
0DESUA	84775763020	587583496	150.0	391.1808396	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/ee407a5c-c8ed-4f7d-b7a3-8f7683cbca1a_0DESUA	dg.4DFC/ee407a5c-c8ed-4f7d-b7a3-8f7683cbca1a
0DESUB					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/3aa467f2-820f-456b-ad7b-ded7f426155c_0DESUB	dg.4DFC/3aa467f2-820f-456b-ad7b-ded7f426155c
0DESUB					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/ab6192c1-4286-4a75-8b88-d3db445f52a5_0DESUB	dg.4DFC/ab6192c1-4286-4a75-8b88-d3db445f52a5
0DESUA					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/a1a170cd-2664-4053-bde7-dbc73b5c7b29_0DESUA	dg.4DFC/a1a170cd-2664-4053-bde7-dbc73b5c7b29
0DESUB					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/bd2003e3-5862-4f21-915c-7e37faa60ff7_0DESUB	dg.4DFC/bd2003e3-5862-4f21-915c-7e37faa60ff7
0DESUA					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/d6202a11-2683-4237-a4cf-f7659f9c4983_0DESUA	dg.4DFC/d6202a11-2683-4237-a4cf-f7659f9c4983
0DESUB					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/8d849597-f55b-490a-b8b5-a87e46b0c9a9_0DESUB	dg.4DFC/8d849597-f55b-490a-b8b5-a87e46b0c9a9
0DESUA					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/05a79155-bdbd-40f6-ab5d-c30a167e4fac_0DESUA	dg.4DFC/05a79155-bdbd-40f6-ab5d-c30a167e4fac
0DESUA					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/5c778ed4-e2c2-48de-a2ea-b815bbd9a24c_0DESUA	dg.4DFC/5c778ed4-e2c2-48de-a2ea-b815bbd9a24c
0DFSQO	1057000000	7000000	151.0	98.93700787	GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/2a60cc7e-3c66-4448-93c1-1f313b7d8e3c_0DFSQO	dg.4DFC/2a60cc7e-3c66-4448-93c1-1f313b7d8e3c
0DFSQO	1057000000	7000000	151.0	98.93700787	GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/17458eff-af66-4d72-aa5e-97dcd5afb28f_0DFSQO	dg.4DFC/17458eff-af66-4d72-aa5e-97dcd5afb28f
0DFSQO					GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/b6fcef28-cb84-4dca-9a5e-842b47f20e71_0DFSQO	dg.4DFC/b6fcef28-cb84-4dca-9a5e-842b47f20e71
0DFSQO					GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/79dbe046-ab5e-4c7d-94bd-51fca5cbd03d_0DFSQO	dg.4DFC/79dbe046-ab5e-4c7d-94bd-51fca5cbd03d
0DFSQO					GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/d97b0a1c-a076-481d-8299-8bb537c41c01_0DFSQO	dg.4DFC/d97b0a1c-a076-481d-8299-8bb537c41c01
0DFSQO					GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/1925d29f-899e-40a0-b8da-2f7c7c19cbbe_0DFSQO	dg.4DFC/1925d29f-899e-40a0-b8da-2f7c7c19cbbe
0DFSQO					GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/2691478a-a202-44a8-bdd9-a73501e35d9c_0DFSQO	dg.4DFC/2691478a-a202-44a8-bdd9-a73501e35d9c
0DFF77	1057000000	7000000	151.0	229.2335958	GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/aa51c332-ba2b-45f7-a0f5-c35a8c0e1bd8_0DFF77	dg.4DFC/aa51c332-ba2b-45f7-a0f5-c35a8c0e1bd8
0DFF77	1057000000	7000000	151.0	229.2335958	GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/f763204f-e032-41a9-97e2-e3f7b0918e3e_0DFF77	dg.4DFC/f763204f-e032-41a9-97e2-e3f7b0918e3e
0DFF77					GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/668d9c38-ac1f-42d4-b387-1677c5a2ea22_0DFF77	dg.4DFC/668d9c38-ac1f-42d4-b387-1677c5a2ea22
0DFF77					GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/3cf3c0f0-864e-4ad7-ad05-0a0c739ec9bf_0DFF77	dg.4DFC/3cf3c0f0-864e-4ad7-ad05-0a0c739ec9bf
0DFF77					GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/36390a28-3136-47b8-858f-51eedba9b6d0_0DFF77	dg.4DFC/36390a28-3136-47b8-858f-51eedba9b6d0
0DFF77					GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/f15bd2bd-3cbb-4008-a083-cd2c5da95654_0DFF77	dg.4DFC/f15bd2bd-3cbb-4008-a083-cd2c5da95654
0DFF77					GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/2d73a082-1ef7-46a9-8ff3-b3d7cb02e163_0DFF77	dg.4DFC/2d73a082-1ef7-46a9-8ff3-b3d7cb02e163
0DGBB5	194000000000	1501298764	150.0	368.8390407	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/578d5481-4ae0-4621-8b52-9912dfe8d8fb_0DGBB5	dg.4DFC/578d5481-4ae0-4621-8b52-9912dfe8d8fb
0DG9FU	67838920213	482455832	150.0	282.7320568	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/5dc84811-759a-4d0f-a744-dc656a781554_0DG9FU	dg.4DFC/5dc84811-759a-4d0f-a744-dc656a781554
0DG9KN	1057000000	7000000	151.0	147.2742782	GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/23e9276c-1a20-425b-bfbb-6ee5d3914df9_0DG9KN	dg.4DFC/23e9276c-1a20-425b-bfbb-6ee5d3914df9
0DG9KN	1057000000	7000000	151.0	147.2742782	GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/6684df91-536d-48f5-ac8d-dd009f52d47b_0DG9KN	dg.4DFC/6684df91-536d-48f5-ac8d-dd009f52d47b
0DG9FU					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/64e6ae94-d513-46a4-99d9-edf1463e9b9b_0DG9FU	dg.4DFC/64e6ae94-d513-46a4-99d9-edf1463e9b9b
0DG9FU					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/ee1cfbc0-6520-4ec0-b77e-e8fd06e97244_0DG9FU	dg.4DFC/ee1cfbc0-6520-4ec0-b77e-e8fd06e97244
0DGBB5					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/5f87d590-6e97-4c41-ab8f-98ceed6e400b_0DGBB5	dg.4DFC/5f87d590-6e97-4c41-ab8f-98ceed6e400b
0DG9FU					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/0cd7833a-7f1b-499b-9647-2d370e96d53d_0DG9FU	dg.4DFC/0cd7833a-7f1b-499b-9647-2d370e96d53d
0DGBB5					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/4b790d86-3641-4d13-8092-ebb0c170862a_0DGBB5	dg.4DFC/4b790d86-3641-4d13-8092-ebb0c170862a
0DG9KN					GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/ce1750c5-fc05-4e13-8a31-a2fdb0fda909_0DG9KN	dg.4DFC/ce1750c5-fc05-4e13-8a31-a2fdb0fda909
0DG9KN					GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/cdbf9353-37bb-4fce-9ccb-fd1827b622ef_0DG9KN	dg.4DFC/cdbf9353-37bb-4fce-9ccb-fd1827b622ef
0DG9KN					GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/8f838ecf-e2d8-443d-9ca5-3bb4846defd9_0DG9KN	dg.4DFC/8f838ecf-e2d8-443d-9ca5-3bb4846defd9
0DGBB5					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/9b495715-12d1-4ba0-8c8d-35683794e0fe_0DGBB5	dg.4DFC/9b495715-12d1-4ba0-8c8d-35683794e0fe
0DG9FU					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/f8fc1c77-1b5f-4d3c-8e76-3402e6818115_0DG9FU	dg.4DFC/f8fc1c77-1b5f-4d3c-8e76-3402e6818115
0DGBB5					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/b084e601-d319-431d-b2cf-54e309708bbd_0DGBB5	dg.4DFC/b084e601-d319-431d-b2cf-54e309708bbd
0DG9KN					GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/9d6ffed4-9e6c-4af3-9298-8bf5b988addf_0DG9KN	dg.4DFC/9d6ffed4-9e6c-4af3-9298-8bf5b988addf
0DG9KN					GRCh37	Anchored Multiplex PCR (AMP™) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/937b3663-3227-4bb1-b2ef-22a6ccd5a781_0DG9KN	dg.4DFC/937b3663-3227-4bb1-b2ef-22a6ccd5a781
0DEV4A	249000000000	1965636644	150.0	235.5409354	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/cd5238f9-13ff-4e44-accb-3c63ea502fbb_0DEV4A	dg.4DFC/cd5238f9-13ff-4e44-accb-3c63ea502fbb
0DEV29	91026976184	669679942	150.0	232.2988451	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/c50abe4b-4cc5-4a33-8a76-b7817b961260_0DEV29	dg.4DFC/c50abe4b-4cc5-4a33-8a76-b7817b961260
0DEV29					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/aae5e95a-53ef-40a7-acf1-baad12871660_0DEV29	dg.4DFC/aae5e95a-53ef-40a7-acf1-baad12871660
0DEV29					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/a2ecbcd5-3d66-43f0-992f-b2f6bd4bae41_0DEV29	dg.4DFC/a2ecbcd5-3d66-43f0-992f-b2f6bd4bae41
0DEV4A					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/0928f7fc-ca1d-43cf-86fa-66e8996a8069_0DEV4A	dg.4DFC/0928f7fc-ca1d-43cf-86fa-66e8996a8069
0DEV29					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/afcab41e-1bb9-451e-a6f9-b16bb4f71b0f_0DEV29	dg.4DFC/afcab41e-1bb9-451e-a6f9-b16bb4f71b0f
0DEV4A					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/20b249c5-288c-47d2-86be-8a210194417e_0DEV4A	dg.4DFC/20b249c5-288c-47d2-86be-8a210194417e
0DEV4A					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/4db17196-0583-42e0-8870-fce96d7bfb4b_0DEV4A	dg.4DFC/4db17196-0583-42e0-8870-fce96d7bfb4b
