library_id	bases	number_of_reads	avg_read_length	coverage	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	sequence_alignment_software	type	genomic_info_id	file.file_id
0DE0QR					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/310995e4-8e6e-4a77-aa78-32c03c3e16b4_0DE0QR	dg.4DFC/310995e4-8e6e-4a77-aa78-32c03c3e16b4
0DE0QR					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/c94debd9-8df2-4c41-adcc-fe3d79ec9a9f_0DE0QR	dg.4DFC/c94debd9-8df2-4c41-adcc-fe3d79ec9a9f
0DE0QR					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/534bb363-afaf-4bf0-86e3-8a82c4109211_0DE0QR	dg.4DFC/534bb363-afaf-4bf0-86e3-8a82c4109211
0DE0QR					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/c7e4042f-c617-4c4c-b1bf-57e6afd9622d_0DE0QR	dg.4DFC/c7e4042f-c617-4c4c-b1bf-57e6afd9622d
0DDC9J	91238997145	650328542	150.0	307.4230598	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/de2c3a1c-37a5-4614-8a86-f83d20f79ef3_0DDC9J	dg.4DFC/de2c3a1c-37a5-4614-8a86-f83d20f79ef3
0DDC9J					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/398dbac3-945d-4033-b2e5-ccae67339574_0DDC9J	dg.4DFC/398dbac3-945d-4033-b2e5-ccae67339574
0DDC9J					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/3bdefa36-95d1-4b97-a48e-a8592a5b4306_0DDC9J	dg.4DFC/3bdefa36-95d1-4b97-a48e-a8592a5b4306
0DDC9J					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/249f985a-5681-44b7-8941-966fcff23630_0DDC9J	dg.4DFC/249f985a-5681-44b7-8941-966fcff23630
0DDC9J					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/a676bccf-3b87-4a88-a5c7-3ed30e6d3011_0DDC9J	dg.4DFC/a676bccf-3b87-4a88-a5c7-3ed30e6d3011
0DE3GU	52908920021	394125708	150.0	237.8133	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/53ed3ebb-402c-4dfe-8db0-915cf40f23b8_0DE3GU	dg.4DFC/53ed3ebb-402c-4dfe-8db0-915cf40f23b8
0DE3GU					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/f00057b6-50e0-4a23-ad90-fc0b0a7603c8_0DE3GU	dg.4DFC/f00057b6-50e0-4a23-ad90-fc0b0a7603c8
0DE3GU					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/e5479d22-b666-4b24-9b47-0268ee24bf2d_0DE3GU	dg.4DFC/e5479d22-b666-4b24-9b47-0268ee24bf2d
0DE3GU					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/71346ef0-39d5-4c69-9ba8-2cdda819f605_0DE3GU	dg.4DFC/71346ef0-39d5-4c69-9ba8-2cdda819f605
0DE3GU					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/3e8ac0d2-035c-4e73-9f14-08ecc8ce3253_0DE3GU	dg.4DFC/3e8ac0d2-035c-4e73-9f14-08ecc8ce3253
0DDVT8	90218237699	619869652	150.0	467.146934	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/39df2b62-e746-4f30-b007-b2cbc371e16d_0DDVT8	dg.4DFC/39df2b62-e746-4f30-b007-b2cbc371e16d
0DDVT8					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/d5ea919a-db40-47d5-8396-c35aba4b2267_0DDVT8	dg.4DFC/d5ea919a-db40-47d5-8396-c35aba4b2267
0DDVT8					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/109fead0-3641-4df1-864d-3866e5b23f08_0DDVT8	dg.4DFC/109fead0-3641-4df1-864d-3866e5b23f08
0DDVT8					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/e0b8c8f6-0019-4d2a-b64a-9501c27ab2da_0DDVT8	dg.4DFC/e0b8c8f6-0019-4d2a-b64a-9501c27ab2da
0DDVT8					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/b55cbce2-09a1-44ce-a92d-88eb66823a1c_0DDVT8	dg.4DFC/b55cbce2-09a1-44ce-a92d-88eb66823a1c
0DDIKA	71881587118	509188412	150.0	297.6504796	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/6846d7c4-a4db-4d9b-bcca-8cae6aee9f05_0DDIKA	dg.4DFC/6846d7c4-a4db-4d9b-bcca-8cae6aee9f05
0DDIKA					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/e69c0052-56e2-4548-9207-ac6f823f4ef1_0DDIKA	dg.4DFC/e69c0052-56e2-4548-9207-ac6f823f4ef1
0DDIKA					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/21aaaacc-b11a-403e-9cd1-a0cfeed1d948_0DDIKA	dg.4DFC/21aaaacc-b11a-403e-9cd1-a0cfeed1d948
0DDIKA					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/97c6af01-89f3-450e-8474-bf256fbbd82b_0DDIKA	dg.4DFC/97c6af01-89f3-450e-8474-bf256fbbd82b
0DDIKA					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/e2a8c198-1145-47a7-8fb6-e2e549ad8bcf_0DDIKA	dg.4DFC/e2a8c198-1145-47a7-8fb6-e2e549ad8bcf
0DDHSJ	35961643701	265954270	150.0	183.0905521	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/97dc7acf-120b-4ac1-8eef-0f4f98fb9ce1_0DDHSJ	dg.4DFC/97dc7acf-120b-4ac1-8eef-0f4f98fb9ce1
0DDHSJ					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/dcb7adca-206c-426e-9fda-f773057b14b3_0DDHSJ	dg.4DFC/dcb7adca-206c-426e-9fda-f773057b14b3
0DDHSJ					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/05453e25-e987-4746-8f78-5ead0451e818_0DDHSJ	dg.4DFC/05453e25-e987-4746-8f78-5ead0451e818
0DDHSJ					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/640327cc-06a8-434a-bc45-e2b558840123_0DDHSJ	dg.4DFC/640327cc-06a8-434a-bc45-e2b558840123
0DDHSJ					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/d7a700fa-14d8-48f9-9c52-f2b5249a09f4_0DDHSJ	dg.4DFC/d7a700fa-14d8-48f9-9c52-f2b5249a09f4
0DDZ63	61115988773	415040186	150.0	289.2774233	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/a18620cf-8a93-4309-a4a8-2583febbe54f_0DDZ63	dg.4DFC/a18620cf-8a93-4309-a4a8-2583febbe54f
0DDZ63					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/550c5731-93fc-4693-b466-c706f20396a6_0DDZ63	dg.4DFC/550c5731-93fc-4693-b466-c706f20396a6
0DDZ63					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/2b252507-f72c-461c-8c41-7c30d00217d3_0DDZ63	dg.4DFC/2b252507-f72c-461c-8c41-7c30d00217d3
0DDZ63					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/47651adf-ec90-49cd-a86a-e0f7b28f45fe_0DDZ63	dg.4DFC/47651adf-ec90-49cd-a86a-e0f7b28f45fe
0DDZ63					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/4f905d07-38d4-43de-92d1-11da2030fac9_0DDZ63	dg.4DFC/4f905d07-38d4-43de-92d1-11da2030fac9
0DDLPE	65724684957	494027898	150.0	222.1416632	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/7db9c5e8-37d5-4faf-b185-4c79d1067fcf_0DDLPE	dg.4DFC/7db9c5e8-37d5-4faf-b185-4c79d1067fcf
0DDLPE					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/c4254b43-dfb9-46af-be5d-d74e53d39d5b_0DDLPE	dg.4DFC/c4254b43-dfb9-46af-be5d-d74e53d39d5b
0DDLPE					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/116826d7-3c60-43de-b732-2d958f4e4427_0DDLPE	dg.4DFC/116826d7-3c60-43de-b732-2d958f4e4427
0DDLPE					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/f4e01ed3-96db-4b20-a0bc-bdb2f822387f_0DDLPE	dg.4DFC/f4e01ed3-96db-4b20-a0bc-bdb2f822387f
0DDLPE					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/a7a780e3-9391-4272-8313-af2ae01c7391_0DDLPE	dg.4DFC/a7a780e3-9391-4272-8313-af2ae01c7391
0DDKDE	59922289046	426331908	150.0	267.0559871	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/dc362d5f-33ba-4acc-b6d7-c86dc307fc77_0DDKDE	dg.4DFC/dc362d5f-33ba-4acc-b6d7-c86dc307fc77
0DDKDE					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/b3c9a1e4-7d62-4542-8338-ff3967a6fbb9_0DDKDE	dg.4DFC/b3c9a1e4-7d62-4542-8338-ff3967a6fbb9
0DDKDE					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/0c89927a-d4f2-4c24-8bba-d1484529ba79_0DDKDE	dg.4DFC/0c89927a-d4f2-4c24-8bba-d1484529ba79
0DDKDE					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/48b9a2dc-b3d6-4183-a33c-179506db87f6_0DDKDE	dg.4DFC/48b9a2dc-b3d6-4183-a33c-179506db87f6
0DDKDE					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/daef6755-860d-44a1-bd61-a0e47959943b_0DDKDE	dg.4DFC/daef6755-860d-44a1-bd61-a0e47959943b
0DDHT6	71163859249	505256656	150.0	289.0672142	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/1c85c2f1-857b-45aa-bb00-6108cc43ee2d_0DDHT6	dg.4DFC/1c85c2f1-857b-45aa-bb00-6108cc43ee2d
0DDHT6					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/b2b8984f-29b0-46f9-988c-b9c7aae251be_0DDHT6	dg.4DFC/b2b8984f-29b0-46f9-988c-b9c7aae251be
0DDHT6					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/fb4a3727-b2b2-4e1d-b23b-934d503ba8b9_0DDHT6	dg.4DFC/fb4a3727-b2b2-4e1d-b23b-934d503ba8b9
0DDHT6					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/f9119a96-912a-4fe5-8ed6-ecb75f3b09a1_0DDHT6	dg.4DFC/f9119a96-912a-4fe5-8ed6-ecb75f3b09a1
0DDHT6					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/f0b1b047-a7a7-4628-9e01-f99e760d9a82_0DDHT6	dg.4DFC/f0b1b047-a7a7-4628-9e01-f99e760d9a82
0DE7E0	49982891827	410633224	150.0	139.5081972	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/1ade8574-e2d2-49dd-b51f-9c4cd055e8f0_0DE7E0	dg.4DFC/1ade8574-e2d2-49dd-b51f-9c4cd055e8f0
0DE7E0					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/24b8a2dd-8870-44a2-a26a-cc53e5058371_0DE7E0	dg.4DFC/24b8a2dd-8870-44a2-a26a-cc53e5058371
0DE7E0					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/b25e469b-b9bc-4a14-8b43-ac932892bc3a_0DE7E0	dg.4DFC/b25e469b-b9bc-4a14-8b43-ac932892bc3a
0DE7E0					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/c1a6a7aa-849f-46b5-a7f2-8ea090dffe03_0DE7E0	dg.4DFC/c1a6a7aa-849f-46b5-a7f2-8ea090dffe03
0DE7E0					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/64c46940-d41d-4659-b118-40813e98b7a5_0DE7E0	dg.4DFC/64c46940-d41d-4659-b118-40813e98b7a5
0DDX65	93407422372	657677340	150.0	453.2747964	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/d7695de9-aa3a-4b95-a6e7-3272d8472c1e_0DDX65	dg.4DFC/d7695de9-aa3a-4b95-a6e7-3272d8472c1e
0DDX65					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/88b946bb-c801-4bf9-a7fd-b5991f07d5a6_0DDX65	dg.4DFC/88b946bb-c801-4bf9-a7fd-b5991f07d5a6
0DDX65					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/91ff5e76-c579-495f-a2ea-f6bfb7a64739_0DDX65	dg.4DFC/91ff5e76-c579-495f-a2ea-f6bfb7a64739
0DDX65					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/9dce34ae-3494-45ff-a436-7322fd0f5cae_0DDX65	dg.4DFC/9dce34ae-3494-45ff-a436-7322fd0f5cae
0DDX65					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/4b26129f-2303-4ce2-9d8b-02ffe818d6ac_0DDX65	dg.4DFC/4b26129f-2303-4ce2-9d8b-02ffe818d6ac
0DE0QO	58555713961	397076526	150.0	348.2688316	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/4cfcd36a-b674-430c-808d-ab324e4cc8c1_0DE0QO	dg.4DFC/4cfcd36a-b674-430c-808d-ab324e4cc8c1
0DE0QO					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/a8e97d79-190a-4322-9e17-c97f57025dbf_0DE0QO	dg.4DFC/a8e97d79-190a-4322-9e17-c97f57025dbf
0DE0QO					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/2344a8bb-122d-4df4-aa94-70f433474fe9_0DE0QO	dg.4DFC/2344a8bb-122d-4df4-aa94-70f433474fe9
0DE0QO					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/54dfe7b1-4295-4bca-861d-a861cd226ff0_0DE0QO	dg.4DFC/54dfe7b1-4295-4bca-861d-a861cd226ff0
0DE0QO					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/21e9c4d7-e60d-48fb-a2f4-9c2b85262e42_0DE0QO	dg.4DFC/21e9c4d7-e60d-48fb-a2f4-9c2b85262e42
0DDDTQ	47748557980	349433134	150.0	200.1317653	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/e541d9d7-26d4-430b-b1d0-749df4b38f33_0DDDTQ	dg.4DFC/e541d9d7-26d4-430b-b1d0-749df4b38f33
0DDDTQ					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/815134b1-eaa9-4df4-96bb-a824817996a8_0DDDTQ	dg.4DFC/815134b1-eaa9-4df4-96bb-a824817996a8
0DDDTQ					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/316841b9-c0a5-4c68-a368-ca227c90ce61_0DDDTQ	dg.4DFC/316841b9-c0a5-4c68-a368-ca227c90ce61
0DDDTQ					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/f9d4432f-f8c0-4a2a-9a01-b643e18533da_0DDDTQ	dg.4DFC/f9d4432f-f8c0-4a2a-9a01-b643e18533da
0DDDTQ					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/55b68ba8-2792-4508-a5d6-7d537cb8d1ec_0DDDTQ	dg.4DFC/55b68ba8-2792-4508-a5d6-7d537cb8d1ec
0DDKE1	58460151386	419484836	150.0	282.7804048	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/aa924f3e-8c76-4335-8c11-9aaf6eef3608_0DDKE1	dg.4DFC/aa924f3e-8c76-4335-8c11-9aaf6eef3608
0DDKE1					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/75528186-9489-444c-9dbf-afff29debe5c_0DDKE1	dg.4DFC/75528186-9489-444c-9dbf-afff29debe5c
0DDKE1					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/77069aba-28f3-44d4-ae49-5661d3c3e3ce_0DDKE1	dg.4DFC/77069aba-28f3-44d4-ae49-5661d3c3e3ce
0DDKE1					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/a6b2b900-12b7-4a49-8e17-b7edf599f192_0DDKE1	dg.4DFC/a6b2b900-12b7-4a49-8e17-b7edf599f192
0DDKE1					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/50ec688a-b132-4dcd-a0f6-24084e4e9168_0DDKE1	dg.4DFC/50ec688a-b132-4dcd-a0f6-24084e4e9168
