id	sample.id	acl	authz	crdc_id	data_category	dcf_indexd_guid	file_access	file_description	file_mapping_level	file_name	file_size	file_type	file_url	md5sum	methylation_array_file_id	methylation_platform	reporter_label	type
29a9ef4b-fce6-5fed-a9cc-3814dca33f14	7b1e6d36-d5b7-563f-8965-31555cb39b5b	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/f199e65a-67c1-493e-a233-834cd4baf7cc	Controlled		Sample	9761749080_R04C01_Grn.idat	8095236	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749080_R04C01_Grn.idat	3d0d4c76f0ad618b63c9efda0328be1c	9761749080_R04C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
2adc1c64-ca66-5856-a67c-ba7324c34f33	2ec97e8f-d681-5121-aa15-02d7325f02da	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/66e2bc99-5cb6-4ab1-b695-74d434a28c00	Controlled		Sample	9482801069_R03C01_Red.idat	8095238	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R03C01_Red.idat	90a21bb77629490f1a464643cd49db0a	9482801069_R03C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
2dd90324-eb57-5185-8ec0-f9f646ecf7a7	6735810b-ceed-5cf7-a78e-8ef4a26989bd	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/40a42b4c-868f-4177-96e8-b4f9858d2107	Controlled		Sample	9482801069_R05C02_Red.idat	8095248	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R05C02_Red.idat	fe81898295879cc7bb2f8ea5e99a8eb8	9482801069_R05C02_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
2e5dc5a8-6b4e-5eca-b52a-33dd2c388660	cb579124-2a85-5125-af01-5d66eb46ace4	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/ca4172d4-3272-4fde-9019-c9396096d15b	Controlled		Sample	9482801024_R04C01_Grn.idat	8095252	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R04C01_Grn.idat	b9d03844c6c0bc0c08f7c596256ec524	9482801024_R04C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
30f05ec5-9940-5567-8e82-f5fdfa28dbac	1108265a-9f5d-5368-afa4-cafd000e2657	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/4e7ca958-0cb7-4b85-a930-4104ed1382b7	Controlled		Sample	9482801069_R05C01_Red.idat	8095236	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R05C01_Red.idat	91b7632b84dc2a9693a8f0de78e2f45f	9482801069_R05C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
3f67f339-6c47-50d3-8148-53e26e2eb321	e838adf0-ae95-546f-ae2c-a0adb649872f	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/63047ea1-093e-4605-ac0e-af85c556fa4e	Controlled		Sample	9482801069_R03C02_Red.idat	8095240	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R03C02_Red.idat	c563c3b20da662e7e7c28dd758fc930a	9482801069_R03C02_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
418f45bd-d9b8-5bcf-bb0f-0c35a42832eb	b4f1b5b3-661d-5114-a2b5-f5f7d6f0b799	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/c5995cc4-ace7-4c54-8aa3-efe9427de7fe	Controlled		Sample	9482801024_R01C02_Grn.idat	8095252	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R01C02_Grn.idat	c417dc40292ab1014dfe9f344f73424a	9482801024_R01C02_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
41e1a0b6-110f-54c8-ab4a-2c40a8ff4ea4	fd6c9211-415a-5f02-8515-2eccb62e4b22	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/19bca396-8332-439b-b14d-c73706c04819	Controlled		Sample	9761749080_R05C01_Grn.idat	8095236	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749080_R05C01_Grn.idat	f711ea2671bc1e78e92abbb6e51cc25a	9761749080_R05C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
433e34ec-18a4-57bd-9507-44af7575406e	93179673-93ee-5906-9f40-405b95541f14	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/890177f9-c36b-4e0c-a337-d3f5224ceaea	Controlled		Sample	9761749087_R01C02_Red.idat	8095247	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749087_R01C02_Red.idat	0bb4e934f9067fe49d86058375ff6024	9761749087_R01C02_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
43dbdcb6-3b5e-5207-b6c6-b908c4293b61	3968c9da-0af2-5ee8-b726-0b48ffeb2594	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/63fd0cff-13fd-41cb-ad41-1de46aa1b46e	Controlled		Sample	9761749087_R04C01_Red.idat	8095248	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749087_R04C01_Red.idat	25dadf5dac55bb388aad9de94a132f44	9761749087_R04C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
44e40192-79b9-5238-bfdb-0579c9adbc40	2bb0ede6-04cd-5ec6-bc47-90930fe4af72	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/2397a948-9a93-45ab-af97-63378ba6a053	Controlled		Sample	9761749076_R02C01_Grn.idat	8095230	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749076_R02C01_Grn.idat	2402541c952e616d6f5176b89f7d1f6e	9761749076_R02C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
45a54973-d51b-5c5b-9357-9818cea1cde4	30ea3420-1d33-5a22-8eed-7d618fae92f1	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/f5500794-39bf-4cad-a876-a1ef1a582a5b	Controlled		Sample	9482801024_R01C01_Red.idat	8095251	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R01C01_Red.idat	3552896dcbda7d3f4f51aedb0e4b343b	9482801024_R01C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
4f9f747d-f6ab-5ee8-8beb-1ee426a86ea4	d4871a86-e81c-521a-9acd-e577d813ab93	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/980b5840-add2-4add-acc3-645d3e953bfa	Controlled		Sample	9482801024_R05C02_Red.idat	8095252	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R05C02_Red.idat	aef92774f455109fa8a77f2bea80419c	9482801024_R05C02_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
5120cc45-9043-5b4a-9230-cd9dc18c1c45	2e9df1e6-dfc2-52e1-a9bf-8b90db2a5d51	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/b65a2926-bd9b-41dc-9849-a96834450d01	Controlled		Sample	9761749087_R03C01_Grn.idat	8095248	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749087_R03C01_Grn.idat	a98d588993dc43a1a613442808be4216	9761749087_R03C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
5444229b-c386-5ed0-be07-367b239cffda	5b61f188-b412-5f57-893f-aed5556daa95	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/c8cf1908-6650-4305-adca-2e20fe815122	Controlled		Sample	9761749087_R02C02_Grn.idat	8095245	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749087_R02C02_Grn.idat	ff4c2594dcd2ec80a277fca5bd2b5d8e	9761749087_R02C02_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
5b059c06-b94e-54a4-86d4-b7442c4e575f	f3840949-88e0-5e70-ae1f-f5ace3a80a7f	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/1b09d1b2-fae0-41bf-a487-5b1f42596e23	Controlled		Sample	9761749087_R05C01_Red.idat	8095246	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749087_R05C01_Red.idat	1cb1b59fa990e3d27a62ead1e01aa115	9761749087_R05C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
5c58b1f4-7f1d-512e-903b-651b6b26b6e1	205db186-50d2-54c7-a039-55308419e0b7	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/1f0125b9-24f3-41cd-8436-aea13f34298e	Controlled		Sample	9761749080_R03C01_Red.idat	8095237	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749080_R03C01_Red.idat	c90a235116bbe5c900f8c25e9361d936	9761749080_R03C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
62416d1e-227b-570c-a51b-3f374bc0f417	39fb2953-e774-586c-9c44-c65a5ba259a0	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/4e957756-71fa-453d-988e-0d7f3d7e55d4	Controlled		Sample	9482801069_R01C01_Red.idat	8095251	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R01C01_Red.idat	2048fc32a11e6643e3b546951333da74	9482801069_R01C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
635a39ca-54d3-5e08-9890-b7905722b394	6735810b-ceed-5cf7-a78e-8ef4a26989bd	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/ec4d0f24-9ed2-4ac5-aa17-a97f85636501	Controlled		Sample	9482801069_R05C02_Grn.idat	8095248	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R05C02_Grn.idat	f6c335d46e23ae63fe63972d212b0951	9482801069_R05C02_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
662b66a0-6e60-53cd-a1be-4b0d1a368731	3968c9da-0af2-5ee8-b726-0b48ffeb2594	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/136189e7-24b2-4bd6-93c8-c8a75ea757f8	Controlled		Sample	9761749087_R04C01_Grn.idat	8095248	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749087_R04C01_Grn.idat	611d059ccc5bc3cbb46aca76bfe9c83a	9761749087_R04C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
6830122f-95a1-5e65-9479-29a66c1f9959	205db186-50d2-54c7-a039-55308419e0b7	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/3e592a16-4091-4bbe-a303-b1f169d2e4da	Controlled		Sample	9761749080_R03C01_Grn.idat	8095237	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749080_R03C01_Grn.idat	baf73d993023d5ba7863c9c6616659fe	9761749080_R03C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
69f05a7d-b4cb-548e-8d9c-917ed88e6627	0f1e91a4-cf4a-5132-b336-ebaece3e76c3	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/fafb5bfe-4be3-42fd-889f-ad1c26978829	Controlled		Sample	9761749076_R01C01_Red.idat	8095229	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749076_R01C01_Red.idat	8c6d2c13be705719d4764c637b18f8eb	9761749076_R01C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
6a004a88-06bc-5412-8076-7acc248d5ba5	fd6c9211-415a-5f02-8515-2eccb62e4b22	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/a81a1602-6f8f-4587-8bf4-0cd46b60ff9b	Controlled		Sample	9761749080_R05C01_Red.idat	8095236	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749080_R05C01_Red.idat	6a1941d57d0f2a8c10dfe9142378e972	9761749080_R05C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
6dc0ba56-730c-5651-a533-b44a866f089e	30ea3420-1d33-5a22-8eed-7d618fae92f1	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/56d841ee-9d04-4ee0-bd1e-5333a8ef3d89	Controlled		Sample	9482801024_R01C01_Grn.idat	8095251	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R01C01_Grn.idat	d08ec59cdf4203077469b09ed760fe97	9482801024_R01C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
6fac93bb-76ae-58d6-a14b-5b0b5fe18729	024e9cad-8617-5ddb-82c8-50f30ea07fa7	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/e5861485-1086-4de7-ae33-0758e05cbeb9	Controlled		Sample	9761749080_R02C01_Grn.idat	8095243	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749080_R02C01_Grn.idat	d3844e49e14e22b16019b8a2149eacaa	9761749080_R02C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
7159a82d-a555-5561-825e-f82d7a2a20f9	8f1c5943-4c3c-5fe4-b5cd-c3f76106471c	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/991cb7d8-befa-4f9e-96cb-1a4ad24b05f3	Controlled		Sample	9482801024_R05C01_Red.idat	8095251	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R05C01_Red.idat	336d2c472d178dd49a4feee1e1ebde89	9482801024_R05C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
73f19be2-905e-57e8-abcc-bd618a936782	a24baae4-48ff-56a0-baab-0964f325b6ad	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/23c244c6-59f9-4d3e-9a4c-a4c4011f5a1a	Controlled		Sample	9482801024_R03C02_Grn.idat	8095250	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R03C02_Grn.idat	279569140480b63adf1a02578a2a939e	9482801024_R03C02_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
7553ccbb-fcd0-50fb-b4c4-e70358b3dee9	ea6775c8-1542-5cd4-836d-17a3a582cb4d	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/203b6220-726a-4278-b8b3-1d0b985fbac1	Controlled		Sample	9482801069_R02C02_Grn.idat	8095250	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R02C02_Grn.idat	ddb8d78f8456398d6a4b9c454df8540c	9482801069_R02C02_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
76a9a80e-35cb-575f-a3ff-b40e08d82343	0f1e91a4-cf4a-5132-b336-ebaece3e76c3	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/e76d4e2d-f8b3-4d40-86d1-2ae0059e413e	Controlled		Sample	9761749076_R01C01_Grn.idat	8095229	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749076_R01C01_Grn.idat	6a85f9fe863df01b3a8aca2a7d2be414	9761749076_R01C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
7812780a-1c09-5bc6-932d-679e8e502ffd	8b160d4d-ea76-5266-b7fe-36d8a0641edc	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/cca19404-3f62-4055-8da1-28da68b8aa02	Controlled		Sample	9482801024_R02C01_Grn.idat	8095252	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R02C01_Grn.idat	049785dd6c30a8cdb3b4b8638d97e59f	9482801024_R02C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
7a729f6f-3f95-57a9-98e4-306d34b20500	870e2b9d-093a-5dd3-9db9-8dd652f0fbe0	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/ed298bd2-1f3a-4a44-850c-ad52d430c457	Controlled		Sample	9482801069_R04C02_Red.idat	8095242	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R04C02_Red.idat	bc370a8fc09cf1bb76766e8a7a084dbb	9482801069_R04C02_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
7bbaf241-2f2d-54fd-9ded-d6bf3a01d5f9	7a26d06b-62cc-5641-9a38-5743d817a73c	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/0bf1dd2f-f58e-44c7-8d89-d6018207055e	Controlled		Sample	9482801069_R06C01_Grn.idat	8095237	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R06C01_Grn.idat	378ebd83967978a7ac900c518c67af28	9482801069_R06C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
7fa66210-45a1-58b0-8253-45813f287fa5	cb579124-2a85-5125-af01-5d66eb46ace4	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/8b63c20b-76f4-4d72-b4a9-aa87da8b37e7	Controlled		Sample	9482801024_R04C01_Red.idat	8095252	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R04C01_Red.idat	85374023d516228c826b9bbf77646d25	9482801024_R04C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
851ad444-0de7-5803-9659-34c14d1749c9	77694f27-08f8-5f1e-96f6-790e816adbe5	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/4f64ff1b-248c-4379-9cf0-d0d3cc3a5fef	Controlled		Sample	9761749087_R01C01_Grn.idat	8095251	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749087_R01C01_Grn.idat	22ecb8e479eab00e3291a546bf36317c	9761749087_R01C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
94d36d16-e865-585d-81a3-1dc498e26bb3	06725ed8-1e95-503a-a661-d29d03d05f97	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/5322e55d-d2d4-41bc-af0c-44fead16cf68	Controlled		Sample	9482801024_R03C01_Grn.idat	8095252	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R03C01_Grn.idat	497405e70c799fc4642cdaee30e42d29	9482801024_R03C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
9d31ff61-9c0c-5c11-afeb-7c3e56c80f4a	7a26d06b-62cc-5641-9a38-5743d817a73c	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/560b1987-ddb5-40ba-9ef8-c9a821922034	Controlled		Sample	9482801069_R06C01_Red.idat	8095237	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R06C01_Red.idat	b48fbf9713c21eefef6838ad13d45b5a	9482801069_R06C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
a513ad7b-e0d8-5d27-9ed5-7856523dffa0	aff5f945-ce7d-5cca-9505-f22d3670a738	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/d67b8217-da00-47f0-b719-a60e22b9f45f	Controlled		Sample	9482801024_R04C02_Grn.idat	8095249	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801024_R04C02_Grn.idat	c750b7bd7c883e36a1e8c855aecadadb	9482801024_R04C02_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
a6305d7a-4262-5421-8f2c-4bc72af4078f	c4e551d8-1a7f-5148-9e0e-0401a180a462	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/ed94f188-94cd-4e4f-b588-e258bd75bbf5	Controlled		Sample	9761749087_R02C01_Red.idat	8095247	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9761749087_R02C01_Red.idat	4a0b809049017e8fe3d8ac991df6ac45	9761749087_R02C01_Red.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
ac6b6091-31e3-59ff-bc83-070220fbfa78	1108265a-9f5d-5368-afa4-cafd000e2657	['phs002504']	['/programs/phs002504']		Methylation Array	dg.4DFC/59ce2fa5-508e-463d-a4b0-c6f3ec5dbdb0	Controlled		Sample	9482801069_R05C01_Grn.idat	8095236	idat	s3://cds-256-phs002504-sequencefiles-p30-fy20/9482801069_R05C01_Grn.idat	d6409a918341c76165fe08d21e3757cc	9482801069_R05C01_Grn.idat	Illumina 450k	Cy5 and Cy3	methylation_array_file
