library_id	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
TWGD-CPT0125220004-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d18ff4-4687-11ee-9f79-9728d59c964c_TWGD-CPT0125220004-XBa1	dg.4DFC/05d18ff4-4687-11ee-9f79-9728d59c964c
TWHG-CPT0167640014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d1b81c-4687-11ee-9e39-c707919c64e8_TWHG-CPT0167640014-XBa1	dg.4DFC/05d1b81c-4687-11ee-9e39-c707919c64e8
TWHG-CPT0167640014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d1de14-4687-11ee-a06f-4f4f61e51945_TWHG-CPT0167640014-XBa1	dg.4DFC/05d1de14-4687-11ee-a06f-4f4f61e51945
TWHG-CPT0167640014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d20510-4687-11ee-8018-23b6a8e6840b_TWHG-CPT0167640014-XBa1	dg.4DFC/05d20510-4687-11ee-8018-23b6a8e6840b
TWHG-CPT0167640014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d22a9a-4687-11ee-bcf0-dfddc77d0abc_TWHG-CPT0167640014-XBa1	dg.4DFC/05d22a9a-4687-11ee-bcf0-dfddc77d0abc
TWCE-CPT0167750015-XBA1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d2509c-4687-11ee-9a14-8f103c03558b_TWCE-CPT0167750015-XBA1	dg.4DFC/05d2509c-4687-11ee-9a14-8f103c03558b
TWCE-CPT0167750015-XBA1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d275cc-4687-11ee-8b22-8731aa380121_TWCE-CPT0167750015-XBA1	dg.4DFC/05d275cc-4687-11ee-8b22-8731aa380121
TWCE-CPT0167750015-XBA1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d29bd8-4687-11ee-9663-3fb82213942e_TWCE-CPT0167750015-XBA1	dg.4DFC/05d29bd8-4687-11ee-9663-3fb82213942e
TWCE-CPT0167860015-XBA1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d2c22a-4687-11ee-8c77-af2e007678cf_TWCE-CPT0167860015-XBA1	dg.4DFC/05d2c22a-4687-11ee-8c77-af2e007678cf
TWCE-CPT0167860015-XBA1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d2ea66-4687-11ee-a024-274baaa1263f_TWCE-CPT0167860015-XBA1	dg.4DFC/05d2ea66-4687-11ee-a024-274baaa1263f
TWCE-CPT0167860015-XBA1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d30f0a-4687-11ee-a86a-bb42345a840c_TWCE-CPT0167860015-XBA1	dg.4DFC/05d30f0a-4687-11ee-a86a-bb42345a840c
TWGD-CPT0168080014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d3344e-4687-11ee-81ff-cf7f611b13d4_TWGD-CPT0168080014-XBa1	dg.4DFC/05d3344e-4687-11ee-81ff-cf7f611b13d4
TWGD-CPT0168080014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d35aaa-4687-11ee-96c6-67ef65474bfa_TWGD-CPT0168080014-XBa1	dg.4DFC/05d35aaa-4687-11ee-96c6-67ef65474bfa
TWGD-CPT0168080014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d38048-4687-11ee-aba3-1f6679a6ae18_TWGD-CPT0168080014-XBa1	dg.4DFC/05d38048-4687-11ee-aba3-1f6679a6ae18
TWGD-CPT0168080014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d3a58c-4687-11ee-8337-0b5a04f69957_TWGD-CPT0168080014-XBa1	dg.4DFC/05d3a58c-4687-11ee-8337-0b5a04f69957
TWHG-CPT0168270014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d3ca62-4687-11ee-91c1-3323722de33f_TWHG-CPT0168270014-XBa1	dg.4DFC/05d3ca62-4687-11ee-91c1-3323722de33f
TWHG-CPT0168270014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d3ef74-4687-11ee-b313-ef90aea0f6bf_TWHG-CPT0168270014-XBa1	dg.4DFC/05d3ef74-4687-11ee-b313-ef90aea0f6bf
TWHG-CPT0168270014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d417ec-4687-11ee-83e4-732d3c2fe300_TWHG-CPT0168270014-XBa1	dg.4DFC/05d417ec-4687-11ee-83e4-732d3c2fe300
TWHG-CPT0168270014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d43d62-4687-11ee-9ba7-6f35cf670356_TWHG-CPT0168270014-XBa1	dg.4DFC/05d43d62-4687-11ee-9ba7-6f35cf670356
TWGD-CPT0168380014-XBA1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d4635a-4687-11ee-a0c2-037ef52bf25b_TWGD-CPT0168380014-XBA1	dg.4DFC/05d4635a-4687-11ee-a0c2-037ef52bf25b
TWGD-CPT0168380014-XBA1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d48880-4687-11ee-9fb4-47ae7e113ba0_TWGD-CPT0168380014-XBA1	dg.4DFC/05d48880-4687-11ee-9fb4-47ae7e113ba0
TWGD-CPT0168380014-XBA1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d4acb6-4687-11ee-92b6-9316ede19385_TWGD-CPT0168380014-XBA1	dg.4DFC/05d4acb6-4687-11ee-92b6-9316ede19385
TWHG-CPT0168720014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d4d31c-4687-11ee-a3eb-df85040b2957_TWHG-CPT0168720014-XBa1	dg.4DFC/05d4d31c-4687-11ee-a3eb-df85040b2957
TWHG-CPT0168720014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d4f748-4687-11ee-8a06-e3817da8aa8a_TWHG-CPT0168720014-XBa1	dg.4DFC/05d4f748-4687-11ee-8a06-e3817da8aa8a
TWHG-CPT0168720014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d51b92-4687-11ee-ad3e-23f250e8d572_TWHG-CPT0168720014-XBa1	dg.4DFC/05d51b92-4687-11ee-ad3e-23f250e8d572
TWHG-CPT0168720014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d54176-4687-11ee-9013-a703b65df61e_TWHG-CPT0168720014-XBa1	dg.4DFC/05d54176-4687-11ee-9013-a703b65df61e
TWGD-CPT0168830014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d568c2-4687-11ee-8d56-1bacadd61701_TWGD-CPT0168830014-XBa1	dg.4DFC/05d568c2-4687-11ee-8d56-1bacadd61701
TWGD-CPT0168830014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d58ece-4687-11ee-aab4-efcb35becabd_TWGD-CPT0168830014-XBa1	dg.4DFC/05d58ece-4687-11ee-aab4-efcb35becabd
TWGD-CPT0168830014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d5b64c-4687-11ee-9043-0b89dc180e9f_TWGD-CPT0168830014-XBa1	dg.4DFC/05d5b64c-4687-11ee-9043-0b89dc180e9f
TWGD-CPT0168830014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d5dc4e-4687-11ee-a41f-c7b42fd651cf_TWGD-CPT0168830014-XBa1	dg.4DFC/05d5dc4e-4687-11ee-a41f-c7b42fd651cf
TWGD-CPT0205570014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d603fe-4687-11ee-b402-534a253f2b8c_TWGD-CPT0205570014-XBa1	dg.4DFC/05d603fe-4687-11ee-b402-534a253f2b8c
TWGD-CPT0205570014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d629e2-4687-11ee-9732-cbafd01cf172_TWGD-CPT0205570014-XBa1	dg.4DFC/05d629e2-4687-11ee-9732-cbafd01cf172
TWGD-CPT0205570014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d64ff8-4687-11ee-a790-9358db34eb9f_TWGD-CPT0205570014-XBa1	dg.4DFC/05d64ff8-4687-11ee-a790-9358db34eb9f
TWGD-CPT0205570014-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d6762c-4687-11ee-b7b8-bbc6af51d2b2_TWGD-CPT0205570014-XBa1	dg.4DFC/05d6762c-4687-11ee-b7b8-bbc6af51d2b2
TWGD-CPT0205890014-XBA1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d69d46-4687-11ee-be3e-ab0640fa6828_TWGD-CPT0205890014-XBA1	dg.4DFC/05d69d46-4687-11ee-be3e-ab0640fa6828
TWGD-CPT0205890014-XBA1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d6c398-4687-11ee-b17d-f7f3243ed876_TWGD-CPT0205890014-XBA1	dg.4DFC/05d6c398-4687-11ee-b17d-f7f3243ed876
TWGD-CPT0205890014-XBA1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d6ea12-4687-11ee-aa82-93a7927919de_TWGD-CPT0205890014-XBA1	dg.4DFC/05d6ea12-4687-11ee-aa82-93a7927919de
TWGD-CPT0206000015-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d71050-4687-11ee-a8f1-8363435302d3_TWGD-CPT0206000015-XBa1	dg.4DFC/05d71050-4687-11ee-a8f1-8363435302d3
TWGD-CPT0206000015-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d738f0-4687-11ee-a56d-93ccc365c5d8_TWGD-CPT0206000015-XBa1	dg.4DFC/05d738f0-4687-11ee-a56d-93ccc365c5d8
TWGD-CPT0206000015-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d75f06-4687-11ee-9e6b-f7abf2c30bf4_TWGD-CPT0206000015-XBa1	dg.4DFC/05d75f06-4687-11ee-9e6b-f7abf2c30bf4
TWGD-CPT0206000015-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d78468-4687-11ee-938f-c30a623c9984_TWGD-CPT0206000015-XBa1	dg.4DFC/05d78468-4687-11ee-938f-c30a623c9984
TWGD-CPT0206880004-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d7a998-4687-11ee-beb2-eb457f6f408a_TWGD-CPT0206880004-XBa1	dg.4DFC/05d7a998-4687-11ee-beb2-eb457f6f408a
TWGD-CPT0206880004-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d7d0f8-4687-11ee-a7e4-034d9a4c39e8_TWGD-CPT0206880004-XBa1	dg.4DFC/05d7d0f8-4687-11ee-a7e4-034d9a4c39e8
TWGD-CPT0206880004-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d7f7f4-4687-11ee-ab81-e3abbc176032_TWGD-CPT0206880004-XBa1	dg.4DFC/05d7f7f4-4687-11ee-ab81-e3abbc176032
TWGD-CPT0206880004-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d81eb4-4687-11ee-86b0-ef5f233a29a9_TWGD-CPT0206880004-XBa1	dg.4DFC/05d81eb4-4687-11ee-86b0-ef5f233a29a9
TWGD-CPT0206880004-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d8451a-4687-11ee-9b50-d3a6d3abef21_TWGD-CPT0206880004-XBa1	dg.4DFC/05d8451a-4687-11ee-9b50-d3a6d3abef21
TWGD-CPT0206880004-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d86d6a-4687-11ee-bd2d-b7b6c14f551d_TWGD-CPT0206880004-XBa1	dg.4DFC/05d86d6a-4687-11ee-bd2d-b7b6c14f551d
TWGD-CPT0206880004-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d8938a-4687-11ee-93fd-1fa80e370df4_TWGD-CPT0206880004-XBa1	dg.4DFC/05d8938a-4687-11ee-93fd-1fa80e370df4
TWGD-CPT0206880004-XBa1	GRCh38	Accessible DNA is cut by adapter-loaded Tn5	snATAC-seq	Paired-end	GENOMIC	other	ILLUMINA	Illumina NovaSeq 6000	genomic_info	dg.4DFC/05d8bb08-4687-11ee-83d3-177706419df9_TWGD-CPT0206880004-XBa1	dg.4DFC/05d8bb08-4687-11ee-83d3-177706419df9
