library_id	bases	number_of_reads	avg_read_length	coverage	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	sequence_alignment_software	type	genomic_info_id	file.file_id
0DC29I	528500000	3500000	151.0	168.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Other	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/de416039-6d7c-4173-b5f2-1a030a2aeca5_0DC29I	dg.4DFC/de416039-6d7c-4173-b5f2-1a030a2aeca5
0DIPLV	1057000000	7000000	151.0	224.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/bbd748f2-2875-4c8d-8576-7feb57413a35_0DIPLV	dg.4DFC/bbd748f2-2875-4c8d-8576-7feb57413a35
0DEQWX	1057000000	7000000	151.0	146.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/5be1656e-b8dd-41f1-9a5d-df8908c846bd_0DEQWX	dg.4DFC/5be1656e-b8dd-41f1-9a5d-df8908c846bd
0DKGXD	1057000000	7000000	151.0	210.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/b6b9c4ed-2213-4fd8-99d9-24bdcd788dcb_0DKGXD	dg.4DFC/b6b9c4ed-2213-4fd8-99d9-24bdcd788dcb
0DMN1U	1057000000	7000000	151.0	28.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/098c3dd4-015c-409c-858c-ac07a3b1db43_0DMN1U	dg.4DFC/098c3dd4-015c-409c-858c-ac07a3b1db43
0DB56G	56497909520	412807484	150.0	259.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/3c189e54-aee7-4dbd-bc38-0fcf053d5847_0DB56G	dg.4DFC/3c189e54-aee7-4dbd-bc38-0fcf053d5847
0DG9M9	1057000000	7000000	151.0	22.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/4811eab1-d4a4-4ff9-b848-5193a95a7356_0DG9M9	dg.4DFC/4811eab1-d4a4-4ff9-b848-5193a95a7356
0DKO76	63390551596	438089284	150.0	348.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/ac5c606e-e6ed-4ce5-8786-512f997356f1_0DKO76	dg.4DFC/ac5c606e-e6ed-4ce5-8786-512f997356f1
0DNM9W	67277892790	471805812	150.0	305.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/730ba968-f10d-42e0-99b1-79c932d7b935_0DNM9W	dg.4DFC/730ba968-f10d-42e0-99b1-79c932d7b935
0DGB9O	1057000000	7000000	151.0	223.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/8e4e39a3-ad5a-4114-8ffe-4d413689c9c5_0DGB9O	dg.4DFC/8e4e39a3-ad5a-4114-8ffe-4d413689c9c5
0DGB9N	1057000000	7000000	151.0	236.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/ad48029e-1893-42c8-8e90-6b1e47ffd81e_0DGB9N	dg.4DFC/ad48029e-1893-42c8-8e90-6b1e47ffd81e
0DN1B0	54300190572	407807372	150.0	236.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/2bf64444-026e-41a9-bf5f-6e3deaa52bbf_0DN1B0	dg.4DFC/2bf64444-026e-41a9-bf5f-6e3deaa52bbf
0DHKQ6	1057000000	7000000	151.0	69.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/ac532cbc-b9ae-4311-949a-3e9859ffcbfe_0DHKQ6	dg.4DFC/ac532cbc-b9ae-4311-949a-3e9859ffcbfe
0DIPKR	66611698179	503945728	150.0	244.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/a775fb61-e5ce-4e70-881c-9b5e60ad889f_0DIPKR	dg.4DFC/a775fb61-e5ce-4e70-881c-9b5e60ad889f
0DOLUQ	42857229208	301812702	150.0	229.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/25b81bac-2d2f-4afc-afeb-0ae5e5539fa2_0DOLUQ	dg.4DFC/25b81bac-2d2f-4afc-afeb-0ae5e5539fa2
0DA2WW	528500000	3500000	151.0	200.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Other	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/6d17c8eb-6607-4f8e-be0f-bd83384807d5_0DA2WW	dg.4DFC/6d17c8eb-6607-4f8e-be0f-bd83384807d5
0DKGXE	1057000000	7000000	151.0	167.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/6bd701c6-2d48-410a-b5d8-523708aa8cef_0DKGXE	dg.4DFC/6bd701c6-2d48-410a-b5d8-523708aa8cef
0DM4XT	1057000000	7000000	151.0	126.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/874c3eca-1df9-4c1d-9e2e-8e6129951058_0DM4XT	dg.4DFC/874c3eca-1df9-4c1d-9e2e-8e6129951058
0DK1WK	73253912763	495299598	150.0	416.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/4c6ece6f-7032-4dc3-8c09-72869900e4e0_0DK1WK	dg.4DFC/4c6ece6f-7032-4dc3-8c09-72869900e4e0
0DEAYX	528500000	3500000	151.0	124.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/797f4236-2e8c-4701-a826-d82e6e98ae18_0DEAYX	dg.4DFC/797f4236-2e8c-4701-a826-d82e6e98ae18
0DL6RF	49608254772	365667430	150.0	204.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/1c8ac760-ace5-4042-9bab-fac43ed64fc3_0DL6RF	dg.4DFC/1c8ac760-ace5-4042-9bab-fac43ed64fc3
0DE5NA	61204932888	439705680	150.0	300.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/1115ec85-8e82-4275-a4be-023b4339de5b_0DE5NA	dg.4DFC/1115ec85-8e82-4275-a4be-023b4339de5b
0DOG3O	1057000000	7000000	151.0	51.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/8ad409f3-2383-4532-8a86-5fdbbc26a70b_0DOG3O	dg.4DFC/8ad409f3-2383-4532-8a86-5fdbbc26a70b
0DJM8K	114448302458	804097248	150.0	445.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/fa484afb-5b67-493e-b53c-1541b21348db_0DJM8K	dg.4DFC/fa484afb-5b67-493e-b53c-1541b21348db
0DK5HM	52740028367	368032202	150.0	294.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/ef071caa-aef1-4788-b748-03b41013e549_0DK5HM	dg.4DFC/ef071caa-aef1-4788-b748-03b41013e549
0DK3EO	62947810198	428417840	150.0	397.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/706ea63d-d0d0-40ba-8488-50cb64829d80_0DK3EO	dg.4DFC/706ea63d-d0d0-40ba-8488-50cb64829d80
0D9JPL	528500000	3500000	151.0	192.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Other	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/8d40a0f2-3236-439d-9b00-046d2a7e9d23_0D9JPL	dg.4DFC/8d40a0f2-3236-439d-9b00-046d2a7e9d23
0DFRU1	77079475015	552738572	150.0	329.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/3f6038ac-5c9e-4486-bd00-6c292e15dc0f_0DFRU1	dg.4DFC/3f6038ac-5c9e-4486-bd00-6c292e15dc0f
0DB97U	528500000	3500000	151.0	158.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Other	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/972798d1-d094-4237-b23f-5d1e8d0c6445_0DB97U	dg.4DFC/972798d1-d094-4237-b23f-5d1e8d0c6445
0DHKQ5	1057000000	7000000	151.0	224.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/c63f9de5-9091-4e90-a7b5-142a42cfc809_0DHKQ5	dg.4DFC/c63f9de5-9091-4e90-a7b5-142a42cfc809
0DKWNA	46425740218	318865864	150.0	313.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/69b786ba-bcf1-49a2-b621-65cb88f6b4a5_0DKWNA	dg.4DFC/69b786ba-bcf1-49a2-b621-65cb88f6b4a5
0D9MK0	528500000	3500000	151.0	201.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Other	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/35474142-ddd6-41a1-9bb3-2e5258c13dfb_0D9MK0	dg.4DFC/35474142-ddd6-41a1-9bb3-2e5258c13dfb
0DFMIT	62418169535	434385874	150.0	251.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/1f1b881d-3ed8-4146-b242-b3ae5e5a78a0_0DFMIT	dg.4DFC/1f1b881d-3ed8-4146-b242-b3ae5e5a78a0
0DFJIZ	92021714557	642136202	150.0	244.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/b16b201f-bb1f-4e22-9461-2e585696b83f_0DFJIZ	dg.4DFC/b16b201f-bb1f-4e22-9461-2e585696b83f
0DEHP2	512759911	3395761	151.0	177.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/c1ab0914-108c-4103-91dc-c930b8e6cfd0_0DEHP2	dg.4DFC/c1ab0914-108c-4103-91dc-c930b8e6cfd0
0DLSXB	43755307604	323108396	150.0	239.0	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/2bcd9377-8683-4ead-ad5e-fe70d1d75b99_0DLSXB	dg.4DFC/2bcd9377-8683-4ead-ad5e-fe70d1d75b99
0DN3SD	1057000000	7000000	151.0	41.0	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/569ad828-ad6c-48e8-b70b-294b18cbca5d_0DN3SD	dg.4DFC/569ad828-ad6c-48e8-b70b-294b18cbca5d
