type	cytogenomic_file_id	file_name	data_category	file_type	file_description	file_size	md5sum	file_mapping_level	file_access	acl	authz	file_url	dcf_indexd_guid	cytogenomic_platform	crdc_id	id	sample.id
cytogenomic_file	6919-RBL-0052.pdx.samp_6919-RBL-0052.segments_raw.extend.ensgene_cnvbreak.txt	6919-RBL-0052.segments_raw.extend.ensgene_cnvbreak.txt	Copy Number Variation	txt	Ensembl v102 genes annotated with ASCAT CNV segments	18802325	4d67b7952a17ec62e4daa9012326fb0d	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/6919-RBL-0052.segments_raw.extend.ensgene_cnvbreak.txt	dg.4DFC/0d752c46-80f4-4676-a694-20e39eb273e6	Illumina iScan		052785f0-dc3b-5acd-bcda-159b215d82c3	02565be3-1f85-54d9-9a35-9f0a9e885279
cytogenomic_file	6919-RBL-0075.pdx.samp_6919-RBL-0075.segments.txt	6919-RBL-0075.segments.txt	Copy Number Variation	txt	ASCAT CNV segments file containing the copy number segments of each sample (not including failed arrays)	1244	757cd994fce6003f98e65df8e1dd47f1	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/6919-RBL-0075.segments.txt	dg.4DFC/b36fd60c-c1d0-48be-9e08-0276394d57e3	Illumina iScan		0545c5eb-6174-588e-b2b5-4e6d1f1357ed	a29c390e-3d56-5337-8e7c-f0bbea58dc2c
cytogenomic_file	6919-RBL-0080.pdx.samp_Before_correction_6919-RBL-0080.tumour.png	Before_correction_6919-RBL-0080.tumour.png	Copy Number Variation	png	Plot showing BAF and LogR pre correction for logR of the tumour sample with genomic GC content, replication timing used	665099	f6cb70f9bf18303658afb35d977bb401	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/Before_correction_6919-RBL-0080.tumour.png	dg.4DFC/74249e17-89f0-40f6-9647-e5fd652a4428	Illumina iScan		059c6283-9644-59ca-8952-8a377e636815	021220cc-d895-5342-b52e-05798250f6f4
cytogenomic_file	6919-RBL-0067.pdx.samp_6919-RBL-0067.segments.txt	6919-RBL-0067.segments.txt	Copy Number Variation	txt	ASCAT CNV segments file containing the copy number segments of each sample (not including failed arrays)	2301	90649e397f9dca7138406b92d8945894	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/6919-RBL-0067.segments.txt	dg.4DFC/1ee10df2-03c0-4fd4-982c-9d404d4338d5	Illumina iScan		0617ae32-cee5-5cf0-983d-cf04dbd3be4b	ea8a2862-e6c6-58bd-b802-27c82b7e6263
cytogenomic_file	6919-RBL-0068.pdx.samp_6919-RBL-0068.segments_raw.extend.ensgene_cnvbreak.txt	6919-RBL-0068.segments_raw.extend.ensgene_cnvbreak.txt	Copy Number Variation	txt	Ensembl v102 genes annotated with ASCAT CNV segments	18725620	ec5fc525fd898a3e7c00cdb1e448539f	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/6919-RBL-0068.segments_raw.extend.ensgene_cnvbreak.txt	dg.4DFC/a429e3b5-6c8a-442a-ac0d-8c653cd529a6	Illumina iScan		06a1c0c5-db06-58e7-a7dc-6afc1e40240d	3a632cb3-efdf-5e22-8c5e-b060e4641393
cytogenomic_file	6919-RBL-0062.pdx.samp_6919-RBL-0062.BAF.PCFed.txt	6919-RBL-0062.BAF.PCFed.txt	Copy Number Variation	txt	Allele-Specific Piecewise Constant Fitting (ASPCF) corrected B allele frequency (BAF)	1394680	be4a82c7979b30b98044870a3c3eaa1e	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/6919-RBL-0062.BAF.PCFed.txt	dg.4DFC/5fac94e4-e51a-4631-8e17-9c34f98be423	Illumina iScan		06d6f5cc-4842-5313-b461-e3aa1df1aa16	2453e941-567a-5112-969a-fafa2bad0480
cytogenomic_file	6919-RBL-0057.pdx.samp_6919-RBL-0057_segmentsgenomeplot.copydiffploidy.png	6919-RBL-0057_segmentsgenomeplot.copydiffploidy.png	Copy Number Variation	png	Plot showing ASCAT CNV profile showing copy change from ploidy and regions of loss of heterozygosity	45623	6adc7d7927c0ba1eb7e71d1e380af3ad	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/6919-RBL-0057_segmentsgenomeplot.copydiffploidy.png	dg.4DFC/da36f30d-6428-4d2a-b53f-009e3d12f8a6	Illumina iScan		078a1445-ff5e-5649-942a-fc0cfeed64ef	bd97836e-8092-5415-82cc-605ba9e62797
cytogenomic_file	6919-RBL-0058.pdx.samp_6919-RBL-0058.segments.txt	6919-RBL-0058.segments.txt	Copy Number Variation	txt	ASCAT CNV segments file containing the copy number segments of each sample (not including failed arrays)	1373	436e710209a054990fa743eac5e0da54	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/6919-RBL-0058.segments.txt	dg.4DFC/3ff15b92-a0ea-4273-8214-fda6b1493d76	Illumina iScan		079e6d77-4931-5e64-8477-9f29c3bcf822	6e3ebd57-cebf-5016-bd57-69ea4bb1323c
cytogenomic_file	6919-RBL-0057.pdx.samp_6919-RBL-0057.aberrantcellfraction.txt	6919-RBL-0057.aberrantcellfraction.txt	Copy Number Variation	txt	ASCAT inferred sample aberrant cell fraction	2	b026324c6904b2a9cb4b88d6d61c81d1	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/6919-RBL-0057.aberrantcellfraction.txt	dg.4DFC/18f74198-9ae3-423e-a088-0f6793a8cd54	Illumina iScan		08cc15e8-8b97-5399-a801-f7caa0508633	bd97836e-8092-5415-82cc-605ba9e62797
cytogenomic_file	6919-RBL-0076.pdx.samp_tumorSep6919-RBL-0076.png	tumorSep6919-RBL-0076.png	Copy Number Variation	png	Plot showing tumor separated BAF	376586	730c9d395eab1244613c7e393c828da5	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/tumorSep6919-RBL-0076.png	dg.4DFC/7cd7f50a-319a-428e-87c7-a345bf4784ae	Illumina iScan		091d3794-93ff-5afe-9883-422bd60f864d	b51c4c2e-4443-54f7-84aa-abed283f55bf
cytogenomic_file	6919-RBL-0050.pdx.samp_6919-RBL-0050_segmentsgenomeplot.copydiffploidy.png	6919-RBL-0050_segmentsgenomeplot.copydiffploidy.png	Copy Number Variation	png	Plot showing ASCAT CNV profile showing copy change from ploidy and regions of loss of heterozygosity	46332	c6359df1c882eb665717236b63524b77	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/6919-RBL-0050_segmentsgenomeplot.copydiffploidy.png	dg.4DFC/e13db606-9cd0-461b-ab26-8399813bbd92	Illumina iScan		094edf2c-ae72-5de5-98f9-3cd6fd32e836	89bc53eb-0e72-5671-b144-c69dc8fa411e
cytogenomic_file	6919-RBL-0046.pdx.samp_bcftools_convert_filtered.LRR	bcftools_convert_filtered.LRR	Copy Number Variation	txt	Raw LogR ratio file with failed samples removed	118231564	992decf4a15a7f32ef20c6e4b34cc66b	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/bcftools_convert_filtered.LRR	dg.4DFC/87c3b803-6fc2-429e-aebb-cf74907e8386	Illumina iScan		09640583-c465-5a0a-91de-9464ec070794	81b82024-52eb-5a4b-b40c-1560352c4b38
cytogenomic_file	6919-RBL-0056.pdx.samp_bcftools_convert_filtered.BAF	bcftools_convert_filtered.BAF	Copy Number Variation	txt	Raw B allele frequency (BAF) file with failed samples removed	114875612	bc8a83cbbb795b2041b958f8ab3dbc6a	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/bcftools_convert_filtered.BAF	dg.4DFC/d94a9d1d-4017-4206-8858-2b62372e263d	Illumina iScan		0990fb78-32b6-5e09-97c0-ead58207735a	5e29634f-62c9-5da8-aab8-be6893adbbde
cytogenomic_file	6919-RBL-0073.pdx.samp_bcftools_convert_filtered.BAF	bcftools_convert_filtered.BAF	Copy Number Variation	txt	Raw B allele frequency (BAF) file with failed samples removed	114875612	bc8a83cbbb795b2041b958f8ab3dbc6a	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/bcftools_convert_filtered.BAF	dg.4DFC/d94a9d1d-4017-4206-8858-2b62372e263d	Illumina iScan		0a135da9-99f9-51fe-932a-ad7d45f0da0e	77db85df-50f9-50c0-8ad8-ec45080881e0
cytogenomic_file	6919-RBL-0067.pdx.samp_Before_correction_6919-RBL-0067.tumour.png	Before_correction_6919-RBL-0067.tumour.png	Copy Number Variation	png	Plot showing BAF and LogR pre correction for logR of the tumour sample with genomic GC content, replication timing used	724958	5a87f21a190e8b6786176e8159a01164	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/Before_correction_6919-RBL-0067.tumour.png	dg.4DFC/06bd2dc6-d4e8-44c1-b72f-990d305dd0a1	Illumina iScan		0a8f5d95-7dfd-5f81-abc4-4bf450a11a8d	ea8a2862-e6c6-58bd-b802-27c82b7e6263
cytogenomic_file	6919-RBL-0078.pdx.samp_6919-RBL-0078.segments.txt	6919-RBL-0078.segments.txt	Copy Number Variation	txt	ASCAT CNV segments file containing the copy number segments of each sample (not including failed arrays)	1242	4b5fc6166477613ec150242f5bb2fd6f	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/6919-RBL-0078.segments.txt	dg.4DFC/6954944e-6287-4b64-afdb-a7a13ccdaae5	Illumina iScan		0aca58d0-d7f1-5bee-bc2c-06d7fb13e94d	bb9fdfc7-346d-5450-9709-fc4fae0bd018
cytogenomic_file	6919-RBL-0057.pdx.samp_6919-RBL-0057.segments_raw.extend.txt	6919-RBL-0057.segments_raw.extend.txt	Copy Number Variation	txt	ASCAT CNV segments files containing the copy number segments of each sample without any rounding applied, extended to include _____________	11543	6b96b75fad890b7f0c707d0b609ee63f	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/6919-RBL-0057.segments_raw.extend.txt	dg.4DFC/48e76f5a-d752-44fa-bd5f-e2ea8fc1c389	Illumina iScan		0adf14b4-ed01-5507-b9e9-2eb9f01af4f6	bd97836e-8092-5415-82cc-605ba9e62797
cytogenomic_file	6919-RBL-0045.pdx.samp_6919-RBL-0045.segments_raw.extend.txt	6919-RBL-0045.segments_raw.extend.txt	Copy Number Variation	txt	ASCAT CNV segments files containing the copy number segments of each sample without any rounding applied, extended to include _____________	43344	e61dfd0af5c7f9287321bd7fdd542c8b	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/6919-RBL-0045.segments_raw.extend.txt	dg.4DFC/e8aa49a8-04ce-4659-83ac-84127cece069	Illumina iScan		0aebe8f8-556f-556d-8385-5d037543a711	1a8dcdfb-3c72-59ad-94d9-4502105bfb7b
cytogenomic_file	6919-RBL-0062.pdx.samp_bcftools_convert_filtered.BAF	bcftools_convert_filtered.BAF	Copy Number Variation	txt	Raw B allele frequency (BAF) file with failed samples removed	114875612	bc8a83cbbb795b2041b958f8ab3dbc6a	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/bcftools_convert_filtered.BAF	dg.4DFC/d94a9d1d-4017-4206-8858-2b62372e263d	Illumina iScan		0af97863-d7a8-5139-a58f-34f6b6c49c3b	2453e941-567a-5112-969a-fafa2bad0480
cytogenomic_file	6919-RBL-0080.pdx.samp_After_correction_6919-RBL-0080.tumour.png	After_correction_6919-RBL-0080.tumour.png	Copy Number Variation	png	Plot showing BAF and LogR post correction for logR of the tumour sample with genomic GC content, replication timing used	648039	09f1240d6078e6a26c51d191f67dad77	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/After_correction_6919-RBL-0080.tumour.png	dg.4DFC/776c5475-942c-41ea-b9be-08e0512d3204	Illumina iScan		0b0df069-83fc-5357-bd1b-20f1c300b23a	021220cc-d895-5342-b52e-05798250f6f4
cytogenomic_file	6919-RBL-0078.pdx.samp_Before_correction_6919-RBL-0078.tumour.png	Before_correction_6919-RBL-0078.tumour.png	Copy Number Variation	png	Plot showing BAF and LogR pre correction for logR of the tumour sample with genomic GC content, replication timing used	756095	90e21e5c408f0fcd71862204f3d8588f	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/Before_correction_6919-RBL-0078.tumour.png	dg.4DFC/5df602e0-332a-4587-901f-04d8db31a50f	Illumina iScan		0b2839a6-2a80-5fb0-8793-20f81ada035e	bb9fdfc7-346d-5450-9709-fc4fae0bd018
cytogenomic_file	6919-RBL-0075.pdx.samp_6919-RBL-0075.segments_raw.extend.ensgene_cnvbreak.txt	6919-RBL-0075.segments_raw.extend.ensgene_cnvbreak.txt	Copy Number Variation	txt	Ensembl v102 genes annotated with ASCAT CNV segments	18738891	5afd459f5858a1bd82558bc694721a8b	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/6919-RBL-0075.segments_raw.extend.ensgene_cnvbreak.txt	dg.4DFC/31fa0844-a9ae-48b9-b717-1f1eef7c65a5	Illumina iScan		0bb1eeb2-5838-5889-ad00-1c90f2a5b0a0	a29c390e-3d56-5337-8e7c-f0bbea58dc2c
cytogenomic_file	6919-RBL-0044.pdx.samp_6919-RBL-0044.segments_raw.txt	6919-RBL-0044.segments_raw.txt	Copy Number Variation	txt	ASCAT CNV segments files containing the copy number segments of each sample without any rounding applied	2558	0f8c6728d7654e5b34b73ad4b0e9c775	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/6919-RBL-0044.segments_raw.txt	dg.4DFC/27c2dd17-e5f2-410f-a9a3-2a049ce79a5a	Illumina iScan		0c587eec-2161-5a58-a12b-7e585fddf2e9	c5526858-430b-55eb-89f9-8d4389bf08f8
cytogenomic_file	6919-RBL-0061.pdx.samp_6919-RBL-0061_segmentsgenomeplot.copydiffploidy.png	6919-RBL-0061_segmentsgenomeplot.copydiffploidy.png	Copy Number Variation	png	Plot showing ASCAT CNV profile showing copy change from ploidy and regions of loss of heterozygosity	44292	06a205eccff807d0035d8effe85aac0b	Sample	Controlled	['phs003164']	['/programs/phs003164']	s3://cds-474-phs003164-pivot-ccia/cci/jax_lab_files/cnvarray/6919-RBL-0061_segmentsgenomeplot.copydiffploidy.png	dg.4DFC/8307309e-b75d-4ad1-bd50-fbdc01549114	Illumina iScan		0d89c031-f7ae-5ec2-9c27-25886d59bb75	4dbc2a1e-897e-5983-acf8-5dbb7ffa26ef
