type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	sample.sample_id	file_type	file_description
file	030077_0103_sorted.bam.bai	c3a8c05f-22f7-55f4-b2b0-d48c8979a52c	4935488	18ff53b3a1c8de1f1a1df4cbd7c575fa	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/030077_0103_sorted.bam.bai	bai	NCATS-COP01-CCB030077 0103	Index File	tumor sample binary alignment file indexing 
file	030077_0200_sorted.bam	114c5172-b08d-5703-8c14-5f3c23744e63	19055847284	52b8d2920796e84f944d74555db88c6a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/030077_0200_sorted.bam	bam	NCATS-COP01-CCB030077 0200	RNA Sequence File	normal sample binary alignment file: seq reads to canfam3.1
file	030077_0200_sorted.bam.bai	328ad0fb-8ede-571e-9a8e-5db0ccc05da6	4380240	a2b6066a6681fc43bb238927386914b9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/030077_0200_sorted.bam.bai	bai	NCATS-COP01-CCB030077 0200	Index File	normal sample binary alignment file indexing 
file	030078_0103_sorted.bam	49fc3a70-11e8-56b5-9566-eb411b343ed7	19678785523	f6775ed6929fdd67ef29ef19ff29f3f3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/030078_0103_sorted.bam	bam	NCATS-COP01-CCB030078 0103	RNA Sequence File	tumor sample binary alignment file: seq reads to canfam3.1
file	030078_0103_sorted.bam.bai	ca599b26-3d63-5c4b-a978-e5d993933c1b	5008856	3b8767f21e2c1fe83f6fbd54c1aab1f6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/030078_0103_sorted.bam.bai	bai	NCATS-COP01-CCB030078 0103	Index File	tumor sample binary alignment file indexing 
file	030078_0200_sorted.bam	d3b72710-007e-510f-bd92-1f3e025bf240	20308800814	7d8771814c36e8909a46c1f64ead9905	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/030078_0200_sorted.bam	bam	NCATS-COP01-CCB030078 0200	RNA Sequence File	normal sample binary alignment file: seq reads to canfam3.1
file	030078_0200_sorted.bam.bai	eb657d2b-4226-5291-a34c-4bf429e8e744	4218552	e036c48f8ad6a7fda9047f4883a855b4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/030078_0200_sorted.bam.bai	bai	NCATS-COP01-CCB030078 0200	Index File	normal sample binary alignment file indexing 
file	050022_0103_sorted.bam	d0e4a28c-fc51-5845-a726-38a619648294	17302746070	c9a1974feb6fa779d19948b4c37a4ca2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/050022_0103_sorted.bam	bam	NCATS-COP01-CCB050022 0103	RNA Sequence File	tumor sample binary alignment file: seq reads to canfam3.1
file	050022_0103_sorted.bam.bai	6bf78496-6b50-5673-85c0-1e1625325b0b	4619544	a807fa2331e271b56bc9ebc759cb38b6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/050022_0103_sorted.bam.bai	bai	NCATS-COP01-CCB050022 0103	Index File	tumor sample binary alignment file indexing 
file	050022_0200_sorted.bam	f486956b-71ce-5589-a6da-7afb58b9c6f4	19663587022	66e3f7b0a4822a9010210cf3a02c0583	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/050022_0200_sorted.bam	bam	NCATS-COP01-CCB050022 0200	RNA Sequence File	normal sample binary alignment file: seq reads to canfam3.1
file	050022_0200_sorted.bam.bai	3fb17ea8-d4b5-57db-9ded-ef1f222856fd	3416688	e8e266ce64016fd6f3c7f7afbf0742d8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/050022_0200_sorted.bam.bai	bai	NCATS-COP01-CCB050022 0200	Index File	normal sample binary alignment file indexing 
file	070003_0103_sorted.bam	1dfc8fdd-1a40-50ab-a63c-a80651ca2128	20247107450	806e7a5a79603de892b9883416564a7b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/070003_0103_sorted.bam	bam	NCATS-COP01-CCB070003 0103	RNA Sequence File	tumor sample binary alignment file: seq reads to canfam3.1
file	070003_0103_sorted.bam.bai	6477cc42-ff4b-5af6-b73e-dcffe0be9eb5	5007976	15566a954f7799432c616c7cf055825b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/070003_0103_sorted.bam.bai	bai	NCATS-COP01-CCB070003 0103	Index File	tumor sample binary alignment file indexing 
file	070013_0103_sorted.bam	5c7de043-9194-5af3-a880-bad6779dd8c3	19140116320	015bd3d4c5fadc530cadc91f37f21bb2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/070013_0103_sorted.bam	bam	NCATS-COP01-CCB070013 0103	RNA Sequence File	tumor sample binary alignment file: seq reads to canfam3.1
file	070013_0103_sorted.bam.bai	58eb09b6-806e-57d7-ad66-5b8c3f516793	4674264	ea3258441018450110dd5c50768e9320	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/070013_0103_sorted.bam.bai	bai	NCATS-COP01-CCB070013 0103	Index File	tumor sample binary alignment file indexing 
