type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	sample.sample_id	file_type	file_description
file	010311_0103_sorted.bam	7906a3d8-6819-5b42-8a1f-ba44bd13b409	19225039022	99af052e7d2f2c64fe32ef1b8f3d3f41	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/010311_0103_sorted.bam	bam	NCATS-COP01-CCB010311 0103  	RNA Sequence File	tumor sample binary alignment file: seq reads to canfam3.1
file	010311_0103_sorted.bam.bai	85211f70-ec24-593c-8268-ea8cc0830225	4640488	aee155c11f38c32b423dade4ad7c977b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/010311_0103_sorted.bam.bai	bai	NCATS-COP01-CCB010311 0103   	Index File	tumor sample binary alignment file indexing 
file	020031_0103_sorted.bam	818824f5-0023-5ba3-bceb-d5f70706f8b7	20724610865	8233835a5c6ca984fecaf46d6a0f603a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/020031_0103_sorted.bam	bam	NCATS-COP01-CCB020031 0103  	RNA Sequence File	tumor sample binary alignment file: seq reads to canfam3.1
file	020031_0103_sorted.bam.bai	ccb3c121-cb47-5a96-91c9-308a9b97cd37	4614040	b4bb4f999a7873a6fff7ed8fdedf78f2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/020031_0103_sorted.bam.bai	bai	NCATS-COP01-CCB020031 0103   	Index File	tumor sample binary alignment file indexing 
file	020035_0103_sorted.bam	50b64c0a-9c70-5054-aed2-0bd0e5821e9a	20237504772	53dae062ea2dee7a6f187c81a90251af	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/020035_0103_sorted.bam	bam	NCATS-COP01-CCB020035 0103  	RNA Sequence File	tumor sample binary alignment file: seq reads to canfam3.1
file	020035_0103_sorted.bam.bai	8da69f94-0b93-5bd7-bfa3-efe9df104d4a	4441928	6cef1e315de2dc7bfe77cfa0caa82da1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/020035_0103_sorted.bam.bai	bai	NCATS-COP01-CCB020035 0103   	Index File	tumor sample binary alignment file indexing 
file	020035_0201_sorted.bam	412e3e5f-70a9-5770-bffb-3dbb7c08678f	23761515546	8d72cc780dd1824e400d10a3f26c303f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/020035_0201_sorted.bam	bam	NCATS-COP01-CCB020035 0201  	RNA Sequence File	normal sample binary alignment file: seq reads to canfam3.1
file	020035_0201_sorted.bam.bai	01520687-adcc-5100-a65b-d57d4c02af41	4730424	8fa727df569610f95a140805e19f4acc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/020035_0201_sorted.bam.bai	bai	NCATS-COP01-CCB020035 0201   	Index File	normal sample binary alignment file indexing 
file	020036_0103_sorted.bam	4757c7c2-26ca-50a7-9aa2-ed9bbb79c010	19527008291	04c5187846a711a3f49d5ce9d6020ad0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/020036_0103_sorted.bam	bam	NCATS-COP01-CCB020036 0103  	RNA Sequence File	tumor sample binary alignment file: seq reads to canfam3.1
file	020036_0103_sorted.bam.bai	4d49b2b6-bdc7-5787-80d5-0988dc8468ed	4447352	18f2932f9fddff01eff7e6218ad7bf8b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/020036_0103_sorted.bam.bai	bai	NCATS-COP01-CCB020036 0103   	Index File	tumor sample binary alignment file indexing 
file	020036_0200_sorted.bam	107f183e-c945-554e-8b08-b4196d27e74b	18076760665	cfa2ff0ec970f686a7aa99f2b58cd10f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/020036_0200_sorted.bam	bam	NCATS-COP01-CCB020036 0200  	RNA Sequence File	normal sample binary alignment file: seq reads to canfam3.1
file	020036_0200_sorted.bam.bai	fdbd6c9c-b718-54e4-82ba-67853e85a2ce	4295880	17fec70418972fac3e80e2bd03c93088	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/020036_0200_sorted.bam.bai	bai	NCATS-COP01-CCB020036 0200   	Index File	normal sample binary alignment file indexing 
file	020054_0103_sorted.bam	b8b62caa-a730-5514-8ecd-d8e271b03b8b	17707293609	402ed2b455ab2bce1c34e8e33f8215a0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/020054_0103_sorted.bam	bam	NCATS-COP01-CCB020054 0103  	RNA Sequence File	tumor sample binary alignment file: seq reads to canfam3.1
file	020054_0103_sorted.bam.bai	d7d03a61-a223-58b6-a375-29903bd10d84	4490872	bb22e6106e3930581a294770fa62fda7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/020054_0103_sorted.bam.bai	bai	NCATS-COP01-CCB020054 0103   	Index File	tumor sample binary alignment file indexing 
file	020054_0201_sorted.bam	fb63c2bc-8113-5554-b7ef-49455aed197e	19663109110	865a833279068918e9e51b3e51ab0ad9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/020054_0201_sorted.bam	bam	NCATS-COP01-CCB020054 0201  	RNA Sequence File	normal sample binary alignment file: seq reads to canfam3.1
file	020054_0201_sorted.bam.bai	753c3ca0-cf52-5277-b4cb-3aa3e6182b05	4643184	d21f51d39f2d5e3cbbfa0de22d1b886d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/020054_0201_sorted.bam.bai	bai	NCATS-COP01-CCB020054 0201   	Index File	normal sample binary alignment file indexing 
file	030001_0103_sorted.bam	260a2c6f-af4e-5041-8023-611baefa0bc3	17297824356	21723d68317a9c0017c6afd6941f9738	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/030001_0103_sorted.bam	bam	NCATS-COP01-CCB030001 0103  	RNA Sequence File	tumor sample binary alignment file: seq reads to canfam3.1
file	030001_0103_sorted.bam.bai	4039aa6f-c787-5913-bad7-aaf8c55341ad	4188096	ba1a70ac6642b09649ed7a17ed9a084f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/030001_0103_sorted.bam.bai	bai	NCATS-COP01-CCB030001 0103   	Index File	tumor sample binary alignment file indexing 
file	050004_0103_sorted.bam	8cf29b11-9740-5784-8b82-5a3d13c53981	18480249392	51da9dcd18fb499db4393401d8b1a2a3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/050004_0103_sorted.bam	bam	NCATS-COP01-CCB050004 0103  	RNA Sequence File	tumor sample binary alignment file: seq reads to canfam3.1
file	050004_0103_sorted.bam.bai	4f6077ce-4063-5551-9dc3-78c5aba39f86	4323824	bcd0b06cc3361fb0b7203fef5906437f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/NCATS/NCATS01/Bam-files/050004_0103_sorted.bam.bai	bai	NCATS-COP01-CCB050004 0103   	Index File	tumor sample binary alignment file indexing 
