type	methylation_array_file_id	file_name	data_category	file_type	file_description	file_size	md5sum	file_mapping_level	file_access	acl	authz	file_url	dcf_indexd_guid	methylation_platform	reporter_label	crdc_id	id	sample.id
methylation_array_file	PARJPL_Grn	209204310150_R03C01_Grn.idat	Methylation Array	idat		14370490	72c609c7a4b9e264e0dc16836d8de806	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209204310150_R03C01_Grn.idat	dg.4DFC/8687001c-5270-4a56-a19b-406ae61811ff	Infinium MethylationEPIC v2.0	CpG Island		520a8fc3-736c-5ce2-b79d-d2940a7bfe75	469bd69d-4b23-508b-b665-f3a7cc91dcbb
methylation_array_file	PARJPL_Red	209204310150_R03C01_Red.idat	Methylation Array	idat		14370490	7437b861b308d8fbd1cc7765a6c4860b	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209204310150_R03C01_Red.idat	dg.4DFC/8081bb2c-55f1-4396-a35a-fb92f44f314f	Infinium MethylationEPIC v2.0	CpG Island		b869aa77-a337-597c-91ab-9492d6675273	469bd69d-4b23-508b-b665-f3a7cc91dcbb
methylation_array_file	PARJXW_Grn	209202540043_R07C01_Grn.idat	Methylation Array	idat		14370468	33029e44f198be425538789bab75f53e	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540043_R07C01_Grn.idat	dg.4DFC/37863816-22ff-4275-8ffe-5ed929149d94	Infinium MethylationEPIC v2.0	CpG Island		3d7a46c1-5134-50e3-a1ae-a65db7cb8e84	460d77ca-0b2d-5359-9f7a-b65fc5eef187
methylation_array_file	PARJXW_Red	209202540043_R07C01_Red.idat	Methylation Array	idat		14370468	99bb602d0478c0ec0fda41e7c9cbea60	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540043_R07C01_Red.idat	dg.4DFC/66dde678-1c48-44ac-aec7-2a8c824a5c3b	Infinium MethylationEPIC v2.0	CpG Island		05a430c3-ace6-5f1e-9348-5d3317775796	460d77ca-0b2d-5359-9f7a-b65fc5eef187
methylation_array_file	PARKES_Grn	209202540046_R07C01_Grn.idat	Methylation Array	idat		14370493	9b3b95f1a81e03c0592f59c13928fb91	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540046_R07C01_Grn.idat	dg.4DFC/3a91c006-2ba8-4f96-9e64-22bebaddaa7c	Infinium MethylationEPIC v2.0	CpG Island		3553e21a-c5ad-5b71-80f3-7f6c1e3f0e42	ed931ba9-d531-5a3b-a7b5-7989382ef25b
methylation_array_file	PARKES_Red	209202540046_R07C01_Red.idat	Methylation Array	idat		14370493	d8eed5d831d974443f10173f25468814	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540046_R07C01_Red.idat	dg.4DFC/abe5b161-71c2-4a17-ae18-3e33eaab474c	Infinium MethylationEPIC v2.0	CpG Island		b2e861f3-52ef-5289-8a8a-0ade20191e60	ed931ba9-d531-5a3b-a7b5-7989382ef25b
methylation_array_file	PARMJA_Grn	209202540048_R07C01_Grn.idat	Methylation Array	idat		14370488	2c758386b492dc938bf36c91a8be4c3a	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540048_R07C01_Grn.idat	dg.4DFC/3b095c8e-c3e9-4fae-8723-7b1fb8ad153d	Infinium MethylationEPIC v2.0	CpG Island		fd2c466c-c978-595f-bb16-20c5b0ec3f13	abcd0875-9949-5fef-b1fa-01242d98f081
methylation_array_file	PARMJA_Red	209202540048_R07C01_Red.idat	Methylation Array	idat		14370488	b8b07195e3182f479036308e75adfc13	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540048_R07C01_Red.idat	dg.4DFC/6d0a2f49-13e9-407b-8622-cbed7b452e48	Infinium MethylationEPIC v2.0	CpG Island		2c803168-4ce6-53d6-aed1-420a394f8799	abcd0875-9949-5fef-b1fa-01242d98f081
methylation_array_file	PARMKK_Grn	209204310061_R07C01_Grn.idat	Methylation Array	idat		14370468	b976b449f8d828bde0afac9360057e44	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209204310061_R07C01_Grn.idat	dg.4DFC/b274ceb3-d5c8-4da0-9fd4-fcc09db9788a	Infinium MethylationEPIC v2.0	CpG Island		5c9a4b68-8dc1-539d-971f-a7d29d829c8a	897f6311-1c73-5a57-9a34-d8c0ff0418ab
methylation_array_file	PARMKK_Red	209204310061_R07C01_Red.idat	Methylation Array	idat		14370468	6152a6c448d54387409a5c87bf4e3b2c	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209204310061_R07C01_Red.idat	dg.4DFC/91f56ead-eb37-4236-8b35-06ef5fd9f790	Infinium MethylationEPIC v2.0	CpG Island		cb6e9f9f-6df5-5828-9019-e1e5a567fc7a	897f6311-1c73-5a57-9a34-d8c0ff0418ab
methylation_array_file	PARMKM_Grn	209204310062_R07C01_Grn.idat	Methylation Array	idat		14370468	f8d415562dc02208516711e71f7d08b8	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209204310062_R07C01_Grn.idat	dg.4DFC/eccb1830-f0ba-4382-821a-cc3be6011795	Infinium MethylationEPIC v2.0	CpG Island		8c59f940-1fa5-5ca3-a8de-02dd2541983c	3f08b075-1a36-5292-84ab-1b536fb4eedc
methylation_array_file	PARMKM_Red	209204310062_R07C01_Red.idat	Methylation Array	idat		14370468	3264dedf614f54c75aba0c447b46206d	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209204310062_R07C01_Red.idat	dg.4DFC/d32efd26-3a3b-4556-93c5-44bbbf5ff1a8	Infinium MethylationEPIC v2.0	CpG Island		874b97ca-e9b8-595d-96d4-116c60368359	3f08b075-1a36-5292-84ab-1b536fb4eedc
methylation_array_file	PARMKR_Grn	209202540037_R06C01_Grn.idat	Methylation Array	idat		14370477	8683b2b0ee551da959f927d5bec271b4	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540037_R06C01_Grn.idat	dg.4DFC/16288c2f-8827-4025-a0c4-5e1f540e47c7	Infinium MethylationEPIC v2.0	CpG Island		4bb24a25-1ede-588b-8571-c71b80be386f	72d217d1-a402-5333-a145-adf9e74817fd
methylation_array_file	PARMKR_Red	209202540037_R06C01_Red.idat	Methylation Array	idat		14370477	86e0d5ba50b98f0a9031e3fc39019baf	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209202540037_R06C01_Red.idat	dg.4DFC/b0af3ced-343b-4f5b-86bd-0a50c3231a34	Infinium MethylationEPIC v2.0	CpG Island		38922ca8-463c-5437-8097-e2aaf01191ec	72d217d1-a402-5333-a145-adf9e74817fd
methylation_array_file	PARMSF_Grn	209204310133_R07C01_Grn.idat	Methylation Array	idat		14370473	c1106c18677aee0e455be76bba14ce56	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209204310133_R07C01_Grn.idat	dg.4DFC/d8af15f0-3d89-4979-889f-9a5f2a793a34	Infinium MethylationEPIC v2.0	CpG Island		ba90674a-3653-55cf-b704-2304f0cd0c01	c11b9318-e9f0-56dd-b604-713aa8693595
methylation_array_file	PARMSF_Red	209204310133_R07C01_Red.idat	Methylation Array	idat		14370473	c3cba50fcd9f9c183b480a1037ef680d	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209204310133_R07C01_Red.idat	dg.4DFC/d9cbb3ad-7f11-459f-8ed0-e7af9039a933	Infinium MethylationEPIC v2.0	CpG Island		325f2642-63f2-5206-9df4-199780e7cdc2	c11b9318-e9f0-56dd-b604-713aa8693595
methylation_array_file	PARNJB_Grn	209217440041_R06C01_Grn.idat	Methylation Array	idat		14370508	604a0faca613c8cece771f06d2987b10	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440041_R06C01_Grn.idat	dg.4DFC/c26ca5ac-6f40-4a33-b655-18371509b274	Infinium MethylationEPIC v2.0	CpG Island		55eae73c-a6b5-53c2-bca7-cda3dcaa953c	c78902b0-4f90-5134-bd76-4ddfb1a918c6
methylation_array_file	PARNJB_Red	209217440041_R06C01_Red.idat	Methylation Array	idat		14370508	5a8f719d9a886847473a779dc6b7c901	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440041_R06C01_Red.idat	dg.4DFC/5ad0b72c-ba85-4a3f-af18-6adc230a9761	Infinium MethylationEPIC v2.0	CpG Island		3519f498-ee04-5892-87e4-e8f1e4e3e8f0	c78902b0-4f90-5134-bd76-4ddfb1a918c6
methylation_array_file	PARNMV_Grn	209217440056_R06C01_Grn.idat	Methylation Array	idat		14370485	0bde1d10e16cb7b05418f102cebdf2fc	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440056_R06C01_Grn.idat	dg.4DFC/6e1cb398-f67c-4d6f-8bad-4d98d47344c7	Infinium MethylationEPIC v2.0	CpG Island		3d5fb2f0-b9c0-511b-a8df-353fe4520e41	220e3b30-5a6f-51a5-9fc1-0efd0d42c638
methylation_array_file	PARNMV_Red	209217440056_R06C01_Red.idat	Methylation Array	idat		14370485	df72c3b2bbbf0c911170b62d44d2dc70	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440056_R06C01_Red.idat	dg.4DFC/d7fd5be9-e54e-4d3a-8404-49c7ac10b4a0	Infinium MethylationEPIC v2.0	CpG Island		771f0763-2842-5013-b0a9-fa49d084701a	220e3b30-5a6f-51a5-9fc1-0efd0d42c638
methylation_array_file	PARNSP_Grn	209217440062_R06C01_Grn.idat	Methylation Array	idat		14370491	3b851bf11b8a33cc8a1dee383d4bc1be	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440062_R06C01_Grn.idat	dg.4DFC/3cf2d047-be4b-4ef7-b0ac-83c033d78082	Infinium MethylationEPIC v2.0	CpG Island		c1681e0c-5480-5d7f-ad46-72a85134d4df	25d18260-b259-5f7a-8708-e804864a838b
methylation_array_file	PARNSP_Red	209217440062_R06C01_Red.idat	Methylation Array	idat		14370491	e447d7ce9277f723adebdaf236ee6679	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440062_R06C01_Red.idat	dg.4DFC/e3be7083-aa02-46a3-8043-d348ff503834	Infinium MethylationEPIC v2.0	CpG Island		0f8b1294-98d0-5f0d-b3a3-45f658be33ee	25d18260-b259-5f7a-8708-e804864a838b
methylation_array_file	PARNXJ_Grn	209217440066_R06C01_Grn.idat	Methylation Array	idat		14370491	56a394d4d7b0567032a6d7b4afcb8a69	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440066_R06C01_Grn.idat	dg.4DFC/503d58b6-f05d-47a3-822b-b135eaed3483	Infinium MethylationEPIC v2.0	CpG Island		86aa8d43-1dfd-5142-aac9-ebc50ea01241	7c2f1b92-83f8-5961-9748-c3ab1748f6d4
methylation_array_file	PARNXJ_Red	209217440066_R06C01_Red.idat	Methylation Array	idat		14370491	dd256a90589c259f5225d7c7b04463fa	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440066_R06C01_Red.idat	dg.4DFC/5746fd85-90c3-43f9-80c0-3d884214dbb0	Infinium MethylationEPIC v2.0	CpG Island		24225aac-6036-55bf-ae9c-d0969c9b1fd0	7c2f1b92-83f8-5961-9748-c3ab1748f6d4
methylation_array_file	PARPET_Grn	209204310133_R06C01_Grn.idat	Methylation Array	idat		14370473	c3c5ba4095cc770909150033bc22c984	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209204310133_R06C01_Grn.idat	dg.4DFC/4c1647e7-b9a6-4330-a681-7f5471a8fb2a	Infinium MethylationEPIC v2.0	CpG Island		95e7012d-de4a-543d-84e8-dd29591a0c34	b1968f01-6483-5135-80c9-08a86c04a520
methylation_array_file	PARPET_Red	209204310133_R06C01_Red.idat	Methylation Array	idat		14370473	b0576f9c43391b6025a7d6612632fd36	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Methylation_Plate_3_deliverables/209204310133_R06C01_Red.idat	dg.4DFC/cb39e3d9-f63a-421c-b777-7922751bf597	Infinium MethylationEPIC v2.0	CpG Island		069a6652-14df-5b34-aaea-2fb62795692e	b1968f01-6483-5135-80c9-08a86c04a520
methylation_array_file	PARPHB_Grn	209217440072_R06C01_Grn.idat	Methylation Array	idat		14370493	19d1061157efbfcb33d3a24b6831dd83	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440072_R06C01_Grn.idat	dg.4DFC/b760b227-8e08-4339-b567-ce9d9d38e4a8	Infinium MethylationEPIC v2.0	CpG Island		3df141fd-0cfb-5c8a-af6c-49c7509430a8	569fcfe6-1a14-51c2-91fb-0807ba496c42
methylation_array_file	PARPHB_Red	209217440072_R06C01_Red.idat	Methylation Array	idat		14370493	76c45723eb7a42a7b9bf5e9746975aad	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440072_R06C01_Red.idat	dg.4DFC/f103ee7c-a4a8-44c8-8313-e359c12a9e4d	Infinium MethylationEPIC v2.0	CpG Island		7aa9c112-aa46-5dcb-aec1-80e2785ddfd5	569fcfe6-1a14-51c2-91fb-0807ba496c42
methylation_array_file	PARPYJ_Grn	209217440097_R06C01_Grn.idat	Methylation Array	idat		14370497	528c5e222758987def5f1a52c114102d	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440097_R06C01_Grn.idat	dg.4DFC/fadc3eeb-be41-424d-827e-a95d89733276	Infinium MethylationEPIC v2.0	CpG Island		699df64e-ccb0-596f-9b74-4dbf34ecd7b7	190d3222-803d-5f47-b753-d0fc9614b533
methylation_array_file	PARPYJ_Red	209217440097_R06C01_Red.idat	Methylation Array	idat		14370497	be3e4a37b2a2b9bf4ed22ce3e70b2866	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440097_R06C01_Red.idat	dg.4DFC/2e0b8cd8-b293-4a49-9ab2-f7ffe0a34bf3	Infinium MethylationEPIC v2.0	CpG Island		611b0ef9-2798-5cd3-ab95-74cba71b3ddc	190d3222-803d-5f47-b753-d0fc9614b533
methylation_array_file	PARSLA_Grn	209217440117_R06C01_Grn.idat	Methylation Array	idat		14370497	dd5ba518d7495330fcafb152add1954c	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440117_R06C01_Grn.idat	dg.4DFC/ee141986-a43b-422b-8fd3-732a0977cafb	Infinium MethylationEPIC v2.0	CpG Island		450cf1a3-1be3-59d8-8f1f-78716710db16	7df0d465-b302-5761-986d-3efdaaa56b32
methylation_array_file	PARSLA_Red	209217440117_R06C01_Red.idat	Methylation Array	idat		14370497	133455ce9106e5d21c72486e17f904b6	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440117_R06C01_Red.idat	dg.4DFC/81d13b0c-eb30-47e7-b689-f9b599c0c1b6	Infinium MethylationEPIC v2.0	CpG Island		06f3a479-7b44-542f-a6a7-3676be1ae73a	7df0d465-b302-5761-986d-3efdaaa56b32
methylation_array_file	PARSUU_Grn	209217440132_R06C01_Grn.idat	Methylation Array	idat		14370490	60eb9498d60d154e3c5883d6cb654df6	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440132_R06C01_Grn.idat	dg.4DFC/f142a8d5-4260-4bdc-a2a6-f5fbeeab1653	Infinium MethylationEPIC v2.0	CpG Island		03da1220-671c-570f-b506-bfa86617c473	b709f060-102a-5121-a2dd-cd6280caf296
methylation_array_file	PARSUU_Red	209217440132_R06C01_Red.idat	Methylation Array	idat		14370490	27a88f703d9da8d1a15339ba96cb2b49	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440132_R06C01_Red.idat	dg.4DFC/ab5227cf-7be0-4144-b58f-bd18b1043f8f	Infinium MethylationEPIC v2.0	CpG Island		58ef0068-8914-5589-a81e-e94f2a13e10c	b709f060-102a-5121-a2dd-cd6280caf296
methylation_array_file	PARTUK_Grn	209217440010_R07C01_Grn.idat	Methylation Array	idat		14370498	1f1d24914f419ab6311b8302bec8b235	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440010_R07C01_Grn.idat	dg.4DFC/11e01277-a1da-4e24-b827-2962f3aed69f	Infinium MethylationEPIC v2.0	CpG Island		89a1dcf0-df97-5114-8269-75ac987e51f2	0aebdfb2-8491-518f-9be0-2bbf768e3c42
methylation_array_file	PARTUK_Red	209217440010_R07C01_Red.idat	Methylation Array	idat		14370498	8b3fe84750441aa28979d240dcc5c95f	Participant	Controlled	['phs002276.c1']	['/programs/phs002276.c1']	s3://cds-602-phs002276-kf-pediatric-t-all/phs002276-kids-first-t-all/30-1142935357/Teachey_Aliquots_Plate_1_deliverables/209217440010_R07C01_Red.idat	dg.4DFC/b7d85ea7-d356-40d3-a669-ff6aa6886d9c	Infinium MethylationEPIC v2.0	CpG Island		f009126f-8da8-5eb9-9fa9-463f8db8e585	0aebdfb2-8491-518f-9be0-2bbf768e3c42
