library_id	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
WU-0004-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d5ce674-debd-11ed-9c28-2f4da705250d_WU-0004-T1.WES	dg.4DFC/0d5ce674-debd-11ed-9c28-2f4da705250d
WU-0004-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d5d1f40-debd-11ed-bdd6-53d2dd5b0606_WU-0004-T1.WES	dg.4DFC/0d5d1f40-debd-11ed-bdd6-53d2dd5b0606
WU-0004-T1-X1P5.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d5d5672-debd-11ed-a87d-97155ab371c7_WU-0004-T1-X1P5.RNASEQ	dg.4DFC/0d5d5672-debd-11ed-a87d-97155ab371c7
WU-0004-T1-X1P5.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d5d8d7c-debd-11ed-bc57-ab9f97264c08_WU-0004-T1-X1P5.RNASEQ	dg.4DFC/0d5d8d7c-debd-11ed-bc57-ab9f97264c08
WU-0004-T1-X1P5.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d5dca08-debd-11ed-80bf-7b9f2953fdd1_WU-0004-T1-X1P5.WES	dg.4DFC/0d5dca08-debd-11ed-80bf-7b9f2953fdd1
WU-0004-T1-X1P5.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d5e020c-debd-11ed-b4be-eb7a2313dadb_WU-0004-T1-X1P5.WES	dg.4DFC/0d5e020c-debd-11ed-b4be-eb7a2313dadb
WU-0005-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d5e4000-debd-11ed-81c5-4f4a2af3728a_WU-0005-N1.WES	dg.4DFC/0d5e4000-debd-11ed-81c5-4f4a2af3728a
WU-0005-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d5e77c8-debd-11ed-9cfd-abcc20c15b41_WU-0005-N1.WES	dg.4DFC/0d5e77c8-debd-11ed-9cfd-abcc20c15b41
WU-0005-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d5eae96-debd-11ed-887f-cb94d5ba7421_WU-0005-T1.WES	dg.4DFC/0d5eae96-debd-11ed-887f-cb94d5ba7421
WU-0005-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d5eea82-debd-11ed-a27f-d7c3405a7e56_WU-0005-T1.WES	dg.4DFC/0d5eea82-debd-11ed-a27f-d7c3405a7e56
WU-0005-T1-X1P2.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d5f21e6-debd-11ed-9ad1-d74d76c073f5_WU-0005-T1-X1P2.RNASEQ	dg.4DFC/0d5f21e6-debd-11ed-9ad1-d74d76c073f5
WU-0005-T1-X1P2.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d5f5e04-debd-11ed-8e8a-bbeb9fc96838_WU-0005-T1-X1P2.RNASEQ	dg.4DFC/0d5f5e04-debd-11ed-8e8a-bbeb9fc96838
WU-0005-T1-X1P2.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d5f99aa-debd-11ed-b474-fb4b7bd0e0bc_WU-0005-T1-X1P2.WES	dg.4DFC/0d5f99aa-debd-11ed-b474-fb4b7bd0e0bc
WU-0005-T1-X1P2.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d5fd0fa-debd-11ed-bac6-8b09e4a70a4d_WU-0005-T1-X1P2.WES	dg.4DFC/0d5fd0fa-debd-11ed-bac6-8b09e4a70a4d
WU-0006-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d600dcc-debd-11ed-9e06-f70906f6619f_WU-0006-N1.WES	dg.4DFC/0d600dcc-debd-11ed-9e06-f70906f6619f
WU-0006-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d6044a4-debd-11ed-b70f-3329ea4319a5_WU-0006-N1.WES	dg.4DFC/0d6044a4-debd-11ed-b70f-3329ea4319a5
WU-0006-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d607bae-debd-11ed-bb62-fb05f10c97f1_WU-0006-T1.WES	dg.4DFC/0d607bae-debd-11ed-bb62-fb05f10c97f1
WU-0006-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d60b5c4-debd-11ed-abe7-f7beac36c2b0_WU-0006-T1.WES	dg.4DFC/0d60b5c4-debd-11ed-abe7-f7beac36c2b0
WU-0006-T1-X1P2.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d60ed14-debd-11ed-805c-3b77a6b4b442_WU-0006-T1-X1P2.RNASEQ	dg.4DFC/0d60ed14-debd-11ed-805c-3b77a6b4b442
WU-0006-T1-X1P2.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d61248c-debd-11ed-bb9d-af8d1cd328e4_WU-0006-T1-X1P2.RNASEQ	dg.4DFC/0d61248c-debd-11ed-bb9d-af8d1cd328e4
WU-0006-T1-X1P2.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d616078-debd-11ed-824a-03dc6a997301_WU-0006-T1-X1P2.WES	dg.4DFC/0d616078-debd-11ed-824a-03dc6a997301
WU-0006-T1-X1P2.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d619778-debd-11ed-9f1f-4f7a7be7747f_WU-0006-T1-X1P2.WES	dg.4DFC/0d619778-debd-11ed-9f1f-4f7a7be7747f
WU-0007-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d61ce8c-debd-11ed-9120-6f5627ca1ff1_WU-0007-N1.WES	dg.4DFC/0d61ce8c-debd-11ed-9120-6f5627ca1ff1
WU-0007-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d620a3c-debd-11ed-a07a-d79fd6f6198e_WU-0007-N1.WES	dg.4DFC/0d620a3c-debd-11ed-a07a-d79fd6f6198e
WU-0007-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d624560-debd-11ed-876b-4f7232ab23f8_WU-0007-T1.WES	dg.4DFC/0d624560-debd-11ed-876b-4f7232ab23f8
WU-0007-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d6281f6-debd-11ed-92eb-f36a7e08fc0f_WU-0007-T1.WES	dg.4DFC/0d6281f6-debd-11ed-92eb-f36a7e08fc0f
WU-0007-T1-X1P2.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d62b914-debd-11ed-b4d1-e336164901a5_WU-0007-T1-X1P2.RNASEQ	dg.4DFC/0d62b914-debd-11ed-b4d1-e336164901a5
WU-0007-T1-X1P2.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d62f118-debd-11ed-a747-d3a4b370ffef_WU-0007-T1-X1P2.RNASEQ	dg.4DFC/0d62f118-debd-11ed-a747-d3a4b370ffef
WU-0007-T1-X1P2.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d632c64-debd-11ed-8f8d-63249d781e5e_WU-0007-T1-X1P2.WES	dg.4DFC/0d632c64-debd-11ed-8f8d-63249d781e5e
WU-0007-T1-X1P2.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d6364ae-debd-11ed-8326-c358f4a1c4a5_WU-0007-T1-X1P2.WES	dg.4DFC/0d6364ae-debd-11ed-8326-c358f4a1c4a5
WU-0008-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d639ba4-debd-11ed-b341-9b26beff561d_WU-0008-N1.WES	dg.4DFC/0d639ba4-debd-11ed-b341-9b26beff561d
WU-0008-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d63d3a8-debd-11ed-8a87-438a5a037a26_WU-0008-N1.WES	dg.4DFC/0d63d3a8-debd-11ed-8a87-438a5a037a26
WU-0008-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d640a6c-debd-11ed-b3ff-e3a0f21a232a_WU-0008-T1.WES	dg.4DFC/0d640a6c-debd-11ed-b3ff-e3a0f21a232a
WU-0008-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d644356-debd-11ed-8d67-4f72a3c89b69_WU-0008-T1.WES	dg.4DFC/0d644356-debd-11ed-8d67-4f72a3c89b69
WU-0008-T1-X1P2.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d6480f0-debd-11ed-92af-ab74ab569efb_WU-0008-T1-X1P2.RNASEQ	dg.4DFC/0d6480f0-debd-11ed-92af-ab74ab569efb
WU-0008-T1-X1P2.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d64b746-debd-11ed-95e4-cfc2745849de_WU-0008-T1-X1P2.RNASEQ	dg.4DFC/0d64b746-debd-11ed-95e4-cfc2745849de
WU-0008-T1-X1P2.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d64ef04-debd-11ed-9c33-678282ffc3ab_WU-0008-T1-X1P2.WES	dg.4DFC/0d64ef04-debd-11ed-9c33-678282ffc3ab
WU-0008-T1-X1P2.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d652604-debd-11ed-bc84-5fc6270a49f9_WU-0008-T1-X1P2.WES	dg.4DFC/0d652604-debd-11ed-bc84-5fc6270a49f9
WU-0009-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d655cc8-debd-11ed-b45c-6b8f84557f61_WU-0009-N1.WES	dg.4DFC/0d655cc8-debd-11ed-b45c-6b8f84557f61
WU-0009-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d6599ae-debd-11ed-89f9-d7992733ac9f_WU-0009-N1.WES	dg.4DFC/0d6599ae-debd-11ed-89f9-d7992733ac9f
WU-0009-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d65d04a-debd-11ed-bb38-a32f97010793_WU-0009-T1.WES	dg.4DFC/0d65d04a-debd-11ed-bb38-a32f97010793
WU-0009-T1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d660768-debd-11ed-be56-cb71245451ac_WU-0009-T1.WES	dg.4DFC/0d660768-debd-11ed-be56-cb71245451ac
WU-0009-T1-X1P4.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d664278-debd-11ed-b3cf-6b87993c3f34_WU-0009-T1-X1P4.RNASEQ	dg.4DFC/0d664278-debd-11ed-b3cf-6b87993c3f34
WU-0009-T1-X1P4.RNASEQ	GRCh38	RNA was poly A selected and libraries were prepared using the Illumina TruSeq Stranded Total RNA kit according to the manufacturer's instructions. RNAseq libraries were sequenced on an Illumina NovaSeq.	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d6678e2-debd-11ed-94e5-6312d2474d7b_WU-0009-T1-X1P4.RNASEQ	dg.4DFC/0d6678e2-debd-11ed-94e5-6312d2474d7b
WU-0009-T1-X1P4.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d66b35c-debd-11ed-9475-bb39d953dd7e_WU-0009-T1-X1P4.WES	dg.4DFC/0d66b35c-debd-11ed-9475-bb39d953dd7e
WU-0009-T1-X1P4.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d66eebc-debd-11ed-a67d-eb750e4d73b6_WU-0009-T1-X1P4.WES	dg.4DFC/0d66eebc-debd-11ed-a67d-eb750e4d73b6
WU-0010-N1.WES	GRCh38	Libraries were prepared from Genomic DNA and hybridized to the IDT xGen Exome Research Panel v1 for exome capture according to the manufacturer's instructions. Whole exome libraries were sequenced on an Illumina NovaSeq.	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0d672530-debd-11ed-8db3-f737631ef779_WU-0010-N1.WES	dg.4DFC/0d672530-debd-11ed-8db3-f737631ef779
