type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	acl	sample.sample_id	file_type	file_description
file	100_0514_tumor_S119_R1_001.fastq.gz	258ec57f-6902-5bee-b704-82771d70695a	1079701546.0	dcc499c566d011fac464a3d4bbf3b767	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/100_0514_tumor_S119_R1_001.fastq.gz	gz	['Open']	COTC022-0514-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	100_0514_tumor_S119_R2_001.fastq.gz	6ff68663-563d-5dce-a41d-cd2d98d20463	1148954468.0	ef06254bbc5e46908634d1bc584d0fa6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/100_0514_tumor_S119_R2_001.fastq.gz	gz	['Open']	COTC022-0514-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	119_0516_tumor_S73_R1_001.fastq.gz	33e56235-a157-5c2c-93ae-1e590f8f4b34	921262776.0	c6a805c9e0ba17f4fe6c3e580d7c5b4a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/119_0516_tumor_S73_R1_001.fastq.gz	gz	['Open']	COTC022-0516-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	119_0516_tumor_S73_R2_001.fastq.gz	a23ea68b-3f44-52b7-aeea-11ec0ded4242	974995997.0	f88de8d4e005866247b22c39f7b40e6d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/119_0516_tumor_S73_R2_001.fastq.gz	gz	['Open']	COTC022-0516-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	101_0518_tumor_S120_R1_001.fastq.gz	bcd160dc-8f46-583f-b260-a59e4f32a56b	781376305.0	7e47de62f83dd53799a12ca60514dd63	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/101_0518_tumor_S120_R1_001.fastq.gz	gz	['Open']	COTC022-0518-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	101_0518_tumor_S120_R2_001.fastq.gz	107bf316-b226-59b3-959a-2b00a7f35e3f	823608639.0	e6ae962e82322cd5e9f8eab72476326e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/101_0518_tumor_S120_R2_001.fastq.gz	gz	['Open']	COTC022-0518-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	110_0522_tumor_S127_R1_001.fastq.gz	fac6d958-5774-5542-92aa-e77307b3e100	1084949330.0	96ff38a3c4441271ae553d6283a09d14	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/110_0522_tumor_S127_R1_001.fastq.gz	gz	['Open']	COTC022-0522-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	110_0522_tumor_S127_R2_001.fastq.gz	12227c8c-6fda-559e-b8ba-85cdf03cb1ca	1138518558.0	1f46729b898129e1a001764e8995ac10	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/110_0522_tumor_S127_R2_001.fastq.gz	gz	['Open']	COTC022-0522-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	11_0602_Tumor_S11_R1_001.fastq.gz	b883e7c3-1959-516a-bcf6-cd792616dc79	2084986521.0	97a79223a850fcca1983d796bde45ca3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/11_0602_Tumor_S11_R1_001.fastq.gz	gz	['Open']	COTC022-0602-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	11_0602_Tumor_S11_R2_001.fastq.gz	333c58f7-03e4-56dc-bd4a-776bf4c5d1c3	2234755966.0	f6adc75e55fcc169822bdfa0b3c1e3d5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/11_0602_Tumor_S11_R2_001.fastq.gz	gz	['Open']	COTC022-0602-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	96_0606_tumor_S115_R1_001.fastq.gz	43a40766-e8e2-59de-b4e3-ec184cf3a0ab	886603801.0	cdb4e30190a8ed209479dc650db42d27	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/96_0606_tumor_S115_R1_001.fastq.gz	gz	['Open']	COTC022-0606-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	96_0606_tumor_S115_R2_001.fastq.gz	6c32612a-b142-54ab-802d-33acad791256	937872936.0	6685969195feed032371170639bed1de	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/96_0606_tumor_S115_R2_001.fastq.gz	gz	['Open']	COTC022-0606-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	12_0608_Tumor_S12_R1_001.fastq.gz	46389749-e861-5469-b4bb-50bf42098f89	1820789334.0	7f2e60debea3638ddec22cfe49509adc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/12_0608_Tumor_S12_R1_001.fastq.gz	gz	['Open']	COTC022-0608-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	12_0608_Tumor_S12_R2_001.fastq.gz	4f1d9918-273d-54bc-9d44-7bce9040b48b	1945931368.0	dc615fb510bb9689c417cb303b49d7b9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/12_0608_Tumor_S12_R2_001.fastq.gz	gz	['Open']	COTC022-0608-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	13_0613_Tumor_S13_R1_001.fastq.gz	39b6ee2d-0b50-5ab7-a0f1-d90c65c57b91	1900482939.0	dd3e8558834d87c0a8a28667f372451c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/13_0613_Tumor_S13_R1_001.fastq.gz	gz	['Open']	COTC022-0613-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	13_0613_Tumor_S13_R2_001.fastq.gz	66455560-2299-5de7-ab0c-217ff2360031	2048263215.0	3ddbdc32520cd4163767c9bd87d09057	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/13_0613_Tumor_S13_R2_001.fastq.gz	gz	['Open']	COTC022-0613-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	14_0614_Tumor_S14_R1_001.fastq.gz	9d4677fb-3317-54b9-b461-10d55af2d814	1881567436.0	f66846cd245b03a70e1f6b675f9a7ce2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/14_0614_Tumor_S14_R1_001.fastq.gz	gz	['Open']	COTC022-0614-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	14_0614_Tumor_S14_R2_001.fastq.gz	00e3cd53-0d24-58c8-862d-4337e5f8016c	2009699205.0	b894e91e05ed50e8fdd67f934faae969	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/14_0614_Tumor_S14_R2_001.fastq.gz	gz	['Open']	COTC022-0614-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	15_0615_Tumor_S15_R1_001.fastq.gz	6373cf03-f052-5a88-8915-9518eeb7eb25	1882188059.0	e5a6d1ac9c4e998098d6b2614cc48bdc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/15_0615_Tumor_S15_R1_001.fastq.gz	gz	['Open']	COTC022-0615-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	15_0615_Tumor_S15_R2_001.fastq.gz	30520bfa-b267-572a-ad45-21134f7966c7	2023993708.0	fcaa8b2cded8bfece5cad1bd7a59e998	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/15_0615_Tumor_S15_R2_001.fastq.gz	gz	['Open']	COTC022-0615-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
file	16_0616_Tumor_S16_R1_001.fastq.gz	66efb3cd-10b5-50b2-8070-9b9c884fe85b	1937286971.0	6cefcd2d21bf8e30c0a665bf8e267917	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/COTC022/16_0616_Tumor_S16_R1_001.fastq.gz	gz	['Open']	COTC022-0616-T	RNA Sequence FASTQ file	RNA-Seq: Primary Tumor
