library_id	bases	number_of_reads	avg_read_length	coverage	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	sequence_alignment_software	type	genomic_info_id	file.file_id
0DJO51	533798590	3535090	151.0	64.4580052493	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/6008f4a3-b987-4180-a597-4997c8db3a15_0DJO51	dg.4DFC/6008f4a3-b987-4180-a597-4997c8db3a15
0DJO51					GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/bcdee7cf-2828-44ea-a9ac-d5c40fe8368f_0DJO51	dg.4DFC/bcdee7cf-2828-44ea-a9ac-d5c40fe8368f
0DJO51	533798590	3535090	151.0	64.4580052493	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/9798a340-b99d-4395-9182-fd1679361ac4_0DJO51	dg.4DFC/9798a340-b99d-4395-9182-fd1679361ac4
0DJO51					GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/66d0d838-95ad-44a5-a505-d849df72d782_0DJO51	dg.4DFC/66d0d838-95ad-44a5-a505-d849df72d782
0DJO51					GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/5ffbe8bb-72a7-452f-8c76-d214269261ce_0DJO51	dg.4DFC/5ffbe8bb-72a7-452f-8c76-d214269261ce
0DJO51					GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/c833a9dc-02b9-4234-98c6-4ec409f69c50_0DJO51	dg.4DFC/c833a9dc-02b9-4234-98c6-4ec409f69c50
0DJO51					GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/1de2f392-d777-48d9-b502-9776b90228f8_0DJO51	dg.4DFC/1de2f392-d777-48d9-b502-9776b90228f8
0DIMWF	76053958937	529158894	150.0	346.076822364109	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/1fceff16-db82-4057-9021-46bebaf36a6f_0DIMWF	dg.4DFC/1fceff16-db82-4057-9021-46bebaf36a6f
0DIMWF					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/af3e101d-745b-40fc-9ce5-d9749be562d9_0DIMWF	dg.4DFC/af3e101d-745b-40fc-9ce5-d9749be562d9
0DIMX8	225731150788	1868645072	150.0	130.623176750971	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/e99854df-3433-4912-b81f-ab3d78d84709_0DIMX8	dg.4DFC/e99854df-3433-4912-b81f-ab3d78d84709
0DIMX8					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/2cb0fb88-36c5-44ac-81c6-0b45a0937eea_0DIMX8	dg.4DFC/2cb0fb88-36c5-44ac-81c6-0b45a0937eea
0DIMWF					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/79361411-dcfd-4783-9929-6ee3b0a8a758_0DIMWF	dg.4DFC/79361411-dcfd-4783-9929-6ee3b0a8a758
0DIMX8					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/2b8be9ae-98fa-4be9-a8fa-80d6391861bd_0DIMX8	dg.4DFC/2b8be9ae-98fa-4be9-a8fa-80d6391861bd
0DIMWF					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/13e26933-68ec-4a31-8373-8ea8f10814f9_0DIMWF	dg.4DFC/13e26933-68ec-4a31-8373-8ea8f10814f9
0DIMWF					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/61eafb1b-b412-4f2a-85c8-96bca1a51a12_0DIMWF	dg.4DFC/61eafb1b-b412-4f2a-85c8-96bca1a51a12
0DIMX8					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/66472787-dd02-4179-85aa-68d35134de64_0DIMX8	dg.4DFC/66472787-dd02-4179-85aa-68d35134de64
0DIMX8					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/e51e1fd4-aa47-4350-a603-c3e511d1fa3f_0DIMX8	dg.4DFC/e51e1fd4-aa47-4350-a603-c3e511d1fa3f
0DJHE9	1057000000	7000000	151.0	130.656167979	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/614d4072-c643-4cdf-bf5c-9a13082b2c66_0DJHE9	dg.4DFC/614d4072-c643-4cdf-bf5c-9a13082b2c66
0DJHE9					GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/a83dc859-81ea-4194-b430-bd6b7ac10eee_0DJHE9	dg.4DFC/a83dc859-81ea-4194-b430-bd6b7ac10eee
0DJHE9	1057000000	7000000	151.0	130.656167979	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/0916b957-d214-43b6-bcec-34dc9df39d7c_0DJHE9	dg.4DFC/0916b957-d214-43b6-bcec-34dc9df39d7c
0DJHE9					GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/8615e53d-8c01-4f94-b5ef-7dfedbfdd0ef_0DJHE9	dg.4DFC/8615e53d-8c01-4f94-b5ef-7dfedbfdd0ef
0DJHE9					GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/b543e7e9-e61d-47bf-bc53-6b62c3dec1a1_0DJHE9	dg.4DFC/b543e7e9-e61d-47bf-bc53-6b62c3dec1a1
0DJHE9					GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/3a514f52-c331-4367-908c-9bff2f46c529_0DJHE9	dg.4DFC/3a514f52-c331-4367-908c-9bff2f46c529
0DJHE9					GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/8ccc5f27-70a3-423c-b6b9-6eece03545fc_0DJHE9	dg.4DFC/8ccc5f27-70a3-423c-b6b9-6eece03545fc
0DJHDU	87592087752	600061570	150.0	425.880292510372	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/e6c6a5d5-e6c0-43a2-9a9d-12ae5200acaf_0DJHDU	dg.4DFC/e6c6a5d5-e6c0-43a2-9a9d-12ae5200acaf
0DJHDU					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/6c2c4efa-4f1b-4ac2-8aaa-ff5c1bf365b4_0DJHDU	dg.4DFC/6c2c4efa-4f1b-4ac2-8aaa-ff5c1bf365b4
0DJHH2	219287583081	1608503166	150.0	390.712319212628	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/02f1f60d-dc14-4fce-a0a3-d9744ca9c31d_0DJHH2	dg.4DFC/02f1f60d-dc14-4fce-a0a3-d9744ca9c31d
0DJHH2					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/f8cf121e-25ac-4540-9f20-f59837fc930c_0DJHH2	dg.4DFC/f8cf121e-25ac-4540-9f20-f59837fc930c
0DJHDU					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/791df7b0-380d-4fb9-b710-414cd2b0b718_0DJHDU	dg.4DFC/791df7b0-380d-4fb9-b710-414cd2b0b718
0DJHH2					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/6a388352-00f6-4294-b5cb-128b4e912098_0DJHH2	dg.4DFC/6a388352-00f6-4294-b5cb-128b4e912098
0DJHDU					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/86779d1a-dcc0-4f5b-8ce6-250d45f37888_0DJHDU	dg.4DFC/86779d1a-dcc0-4f5b-8ce6-250d45f37888
0DJHDU					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/555cc476-5f21-4b9b-866d-ed2aee513f92_0DJHDU	dg.4DFC/555cc476-5f21-4b9b-866d-ed2aee513f92
0DJHH2					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/d1aff0bd-e5d5-41e9-b5c2-ecf0f8485a26_0DJHH2	dg.4DFC/d1aff0bd-e5d5-41e9-b5c2-ecf0f8485a26
0DJHH2					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/56bc63fa-3057-4318-b8b2-85f8d961990d_0DJHH2	dg.4DFC/56bc63fa-3057-4318-b8b2-85f8d961990d
0DIR04	1057000000	7000000	151.0	32.8280839895	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/88c3549f-bb44-42ec-b756-ac2875af1b30_0DIR04	dg.4DFC/88c3549f-bb44-42ec-b756-ac2875af1b30
0DIR04					GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/ce5bade6-dd69-436d-8fec-15f2be1139a7_0DIR04	dg.4DFC/ce5bade6-dd69-436d-8fec-15f2be1139a7
0DIR04	1057000000	7000000	151.0	32.8280839895	GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq	ArcherDX	genomic_info	dg.4DFC/27b00ba3-7337-4a84-a159-ef6ad6430ce5_0DIR04	dg.4DFC/27b00ba3-7337-4a84-a159-ef6ad6430ce5
0DIR04					GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/ac80027f-1226-478f-8ea7-08fcd8420b11_0DIR04	dg.4DFC/ac80027f-1226-478f-8ea7-08fcd8420b11
0DIR04					GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/c8d37041-0e8c-4ec1-aa72-ba80aa080293_0DIR04	dg.4DFC/c8d37041-0e8c-4ec1-aa72-ba80aa080293
0DIR04					GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/d44f74c1-ed93-4553-977d-764a070eed0d_0DIR04	dg.4DFC/d44f74c1-ed93-4553-977d-764a070eed0d
0DIR04					GRCh37	Anchored Multiplex PCR (AMP(TM)) chemistry is purpose-built to accurately identify both simple and complex genetic mutations by leveraging the power of bidirectional primers and molecular barcodes, or MBCs, from low nucleic acid input in tissue or blood. AMP chemistry is also flexible, so it can be used for applications in DNA, RNA, and ctDNA sequencing across most tumor type.	Archer Fusion	Paired-End	Transcriptomic	other	Illumina	Illumina MiSeq		genomic_info	dg.4DFC/00bc96fa-b74b-4cff-b556-db9c4e579d5e_0DIR04	dg.4DFC/00bc96fa-b74b-4cff-b556-db9c4e579d5e
0DIQZK	72706329665	527358978	150.0	189.984727466449	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/aadc1712-4a73-4522-8609-ec588fd3d9a0_0DIQZK	dg.4DFC/aadc1712-4a73-4522-8609-ec588fd3d9a0
0DIQZK					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/937a7edc-b745-45b4-9966-7f02b2dbee9e_0DIQZK	dg.4DFC/937a7edc-b745-45b4-9966-7f02b2dbee9e
0DIR0H	166282759258	1317036894	150.0	245.088499977598	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/cc18157e-8ceb-42a9-b05a-62440d42f1cb_0DIR0H	dg.4DFC/cc18157e-8ceb-42a9-b05a-62440d42f1cb
0DIR0H					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/4dd66ec9-fa12-4a8e-8ee9-c046eba01962_0DIR0H	dg.4DFC/4dd66ec9-fa12-4a8e-8ee9-c046eba01962
0DIQZK					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/2735ab28-d5d0-43de-bd24-f8d75974a871_0DIQZK	dg.4DFC/2735ab28-d5d0-43de-bd24-f8d75974a871
0DIR0H					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/b9c2c1fe-1602-478d-a4d0-2e172c71edb4_0DIR0H	dg.4DFC/b9c2c1fe-1602-478d-a4d0-2e172c71edb4
0DIQZK					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/a23df4c2-02b3-4008-943c-4d374fb895f4_0DIQZK	dg.4DFC/a23df4c2-02b3-4008-943c-4d374fb895f4
0DIQZK					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/6eeb0db8-46cf-4192-8df4-9da357374070_0DIQZK	dg.4DFC/6eeb0db8-46cf-4192-8df4-9da357374070
0DIR0H					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/82aad1d3-d085-4569-9d1b-71d64be36052_0DIR0H	dg.4DFC/82aad1d3-d085-4569-9d1b-71d64be36052
0DIR0H					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/0d3f17f8-97f2-4a3a-b16b-b3ad5c1f66cf_0DIR0H	dg.4DFC/0d3f17f8-97f2-4a3a-b16b-b3ad5c1f66cf
0DIKJC	73667181729	559165980	150.0	198.264462748313	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/beaabbd5-d791-434e-a531-5802c40b2cf5_0DIKJC	dg.4DFC/beaabbd5-d791-434e-a531-5802c40b2cf5
0DIKJC					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/7d6f8719-ce2e-40e1-a8e7-0fa6ade4b931_0DIKJC	dg.4DFC/7d6f8719-ce2e-40e1-a8e7-0fa6ade4b931
0DIKK7	244992417799	2035253918	150.0	273.198957354044	GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	BWA 0.7.17-r1188	genomic_info	dg.4DFC/6fc142b2-5544-4d68-8b6a-8730909fe95a_0DIKK7	dg.4DFC/6fc142b2-5544-4d68-8b6a-8730909fe95a
0DIKK7					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/e3dcc667-02b9-4adb-9384-caca4ab4b00e_0DIKK7	dg.4DFC/e3dcc667-02b9-4adb-9384-caca4ab4b00e
0DIKJC					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/c9dc81ed-e67d-40c6-aac3-1b2e7d83c436_0DIKJC	dg.4DFC/c9dc81ed-e67d-40c6-aac3-1b2e7d83c436
0DIKK7					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/33769008-541e-482f-8187-cf966653ff0e_0DIKK7	dg.4DFC/33769008-541e-482f-8187-cf966653ff0e
0DIKJC					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/ba533cb1-136b-4860-b665-a36c186808b8_0DIKJC	dg.4DFC/ba533cb1-136b-4860-b665-a36c186808b8
0DIKJC					GRCh38	WXS Hybrid Selection paired-end	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000		genomic_info	dg.4DFC/04fc9d9f-e825-4dbf-828b-8df8fbdfbbf2_0DIKJC	dg.4DFC/04fc9d9f-e825-4dbf-828b-8df8fbdfbbf2
