type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	acl	case.case_id	study.clinical_study_designation	sample.sample_id	diagnosis.diagnosis_id	file_type	file_description
file	N-1096_recal_reads.bai	d37bf7dc-66f7-5cab-9f5a-1efd4afb147c	6101824.0	89910bc5f57b6207da0e6cc44f40fcc2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-1096_recal_reads.bai	bai	['Open']			OSA02-N-1096		Index File	BAM Index of WES reads - OSA02-N-1096 matched normal
file	N-1096_recal_reads.bam	33f5893d-df10-5fc1-9c2e-dc29451fc793	26411983605.0	278e51f24c82899c3f4994d24cc22fa6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-1096_recal_reads.bam	bam	['Open']			OSA02-N-1096		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-1096 matched normal
file	N-1166_recal_reads.bam	a1c3a804-27c1-51f8-8672-d8acdbd522e1	25115794918.0	1796caa2cb5972b9ecf4483c31ecd6e5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-1166_recal_reads.bam	bam	['Open']			OSA02-N-1166		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-1166 matched normal
file	N-1166_recal_reads.bai	7b95d200-a764-5a05-8f6e-9871670965f9	6294744.0	7048530e822af9b1adf841e3c8510709	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-1166_recal_reads.bai	bai	['Open']			OSA02-N-1166		Index File	BAM Index of WES reads - OSA02-N-1166 matched normal
file	N-1192_recal_reads.bai	f38173b2-1f9e-50e4-92f0-3fce3d23c2aa	6292240.0	4e22c9d28c5cc6c91d741725792885e5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-1192_recal_reads.bai	bai	['Open']			OSA02-N-1192		Index File	BAM Index of WES reads - OSA02-N-1192 matched normal
file	N-1192_recal_reads.bam	8ffc634c-7674-50c7-b1a4-bed1c08ec794	24540256529.0	b45a223b0dfb0df224abb048b6436f4d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-1192_recal_reads.bam	bam	['Open']			OSA02-N-1192		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-1192 matched normal
file	N-1246_recal_reads.bam	9776d6f7-a9c1-5477-8f4e-671f534e2b74	26047811030.0	3903de1db28d4843009f2a9438daea48	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-1246_recal_reads.bam	bam	['Open']			OSA02-N-1246		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-1246 matched normal
file	N-1246_recal_reads.bai	55161105-2b0c-5ca1-9397-4bdc57660a04	6246088.0	0b6aae677eab824653c388652e1b5687	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-1246_recal_reads.bai	bai	['Open']			OSA02-N-1246		Index File	BAM Index of WES reads - OSA02-N-1246 matched normal
file	N-1247_recal_reads.bai	96fcc9e0-3360-5452-af82-9392274a8741	5445376.0	cc8b4229fc402be0414efeff92727c59	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-1247_recal_reads.bai	bai	['Open']			OSA02-N-1247		Index File	BAM Index of WES reads - OSA02-N-1247 matched normal
file	N-1247_recal_reads.bam	65de0ae4-85f0-54f9-bb83-8fd67109673f	20576814971.0	edca87ed563d8fe7fe8e2019be82261a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-1247_recal_reads.bam	bam	['Open']			OSA02-N-1247		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-1247 matched normal
file	N-1272_recal_reads.bam	70db6bc9-9faa-5caa-aaab-5abe97525605	19015223412.0	26ae088f8e5039efe3b80cfb6e91ff3c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-1272_recal_reads.bam	bam	['Open']			OSA02-N-1272		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-1272 matched normal
file	N-1272_recal_reads.bai	aab01efd-6e17-507c-9490-a898c4f8e8dd	5661656.0	73405bd290896d07a86068f0fabcd0e8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-1272_recal_reads.bai	bai	['Open']			OSA02-N-1272		Index File	BAM Index of WES reads - OSA02-N-1272 matched normal
file	N-134_recal_reads.bai	9749b495-06de-5b20-b7c2-37f3e1d747de	5762008.0	26bb35979ddb7dd3e45071820e6e3ee4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-134_recal_reads.bai	bai	['Open']			OSA02-N-134		Index File	BAM Index of WES reads - OSA02-N-134 matched normal
file	N-134_recal_reads.bam	fe4caad8-c57f-56f9-90a7-64cebf3e9636	17920660710.0	994bd30841960bcdbecedc13be53fcf6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-134_recal_reads.bam	bam	['Open']			OSA02-N-134		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-134 matched normal
file	N-149_recal_reads.bai	85c2a22f-a736-5420-9934-9d6c04be1e44	5960416.0	f66687807ecc99d3fdc4d20713589e33	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-149_recal_reads.bai	bai	['Open']			OSA02-N-149		Index File	BAM Index of WES reads - OSA02-N-149 matched normal
file	N-149_recal_reads.bam	72ced660-b931-5bdf-a924-bcecc50af72e	21115860192.0	325b61126710d602bb80740820ac2f5f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-149_recal_reads.bam	bam	['Open']			OSA02-N-149		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-149 matched normal
file	N-153_recal_reads.bai	6ce5ee41-adba-5a7c-8d89-f26e6a0593df	6020360.0	4621ccbca275c08a1be7054ad0b6883d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-153_recal_reads.bai	bai	['Open']			OSA02-N-153		Index File	BAM Index of WES reads - OSA02-N-153 matched normal
file	N-153_recal_reads.bam	424aff90-9c11-5f05-aba7-e7dd093e7913	18888897465.0	359387fd0f8e69e05425144c20006e3b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-153_recal_reads.bam	bam	['Open']			OSA02-N-153		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-153 matched normal
file	N-25_recal_reads.bai	fb332152-e9c0-5085-9c4c-cace00e792e9	6059000.0	b40cbf55a6c065b324d7abf8d5fb9e7f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-25_recal_reads.bai	bai	['Open']			OSA02-N-25		Index File	BAM Index of WES reads - OSA02-N-25 matched normal
file	N-25_recal_reads.bam	ac6458bb-2647-582b-8d75-2abebca817fb	21117246792.0	b0c2116640a09f170e4803d1e754560e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-25_recal_reads.bam	bam	['Open']			OSA02-N-25		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-25 matched normal
file	N-276_recal_reads.bai	5ce092f8-397b-5ccd-a739-4649e73c2ea1	5437464.0	c46e5ae7bcf45a23dfe4552e7f8d8f85	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-276_recal_reads.bai	bai	['Open']			OSA02-N-276		Index File	BAM Index of WES reads - OSA02-N-276 matched normal
file	N-276_recal_reads.bam	54b281ab-66ca-547b-8573-dfe71c8306a7	15569546204.0	3ccf1dd09c3404b9901cf5ab9eef4f85	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-276_recal_reads.bam	bam	['Open']			OSA02-N-276		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-276 matched normal
file	N-29C_recal_reads.bam	68899730-d595-58f2-a5ef-11ef70a19370	30685692116.0	1da04ee19b9bdb846fdaa3ee8df9660c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-29C_recal_reads.bam	bam	['Open']			OSA02-N-29C		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-29C matched normal
file	N-29C_recal_reads.bai	7be9a039-9ae4-5487-8730-7e678f0ae732	6156496.0	152bb3c0556a9f17b51e1b14037ac99c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-29C_recal_reads.bai	bai	['Open']			OSA02-N-29C		Index File	BAM Index of WES reads - OSA02-N-29C matched normal
file	N-343_recal_reads.bam	b67754a6-4bc5-5ff2-a3e3-6b5919679607	13208507134.0	09674a9551efdf89ce434b7a7e58f8a2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-343_recal_reads.bam	bam	['Open']			OSA02-N-343		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-343 matched normal
file	N-343_recal_reads.bai	bb206b2c-b52e-5e4b-97a4-bef0fd53ae3e	5348416.0	d3f512532dbe3e68c26f1e380dfdfae2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-343_recal_reads.bai	bai	['Open']			OSA02-N-343		Index File	BAM Index of WES reads - OSA02-N-343 matched normal
file	N-346_recal_reads.bai	f9caaf15-2455-5ce8-85a1-823287057196	5338176.0	d27eacea36509ed9eb1f33fe30260405	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-346_recal_reads.bai	bai	['Open']			OSA02-N-346		Index File	BAM Index of WES reads - OSA02-N-346 matched normal
file	N-346_recal_reads.bam	fe3c30d5-6bf6-535d-adce-c9c05c2d365e	21293743180.0	962cdf35ee62622a1e29780d1fa9d84f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-346_recal_reads.bam	bam	['Open']			OSA02-N-346		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-346 matched normal
file	N-399_recal_reads.bam	f8ed8722-738d-51c5-b592-ad27e3590569	21587839146.0	c7b65f1ff45a5f3e76a64de6f41f7f0a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-399_recal_reads.bam	bam	['Open']			OSA02-N-399		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-399 matched normal
file	N-399_recal_reads.bai	a9a0508a-1520-5705-b06c-22ed52e072f9	5973984.0	defcc8609ad304b3f505cf3708bae6eb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-399_recal_reads.bai	bai	['Open']			OSA02-N-399		Index File	BAM Index of WES reads - OSA02-N-399 matched normal
file	N-424_recal_reads.bai	42aeeb79-b630-5560-b367-2eb6a805b0db	5825480.0	02671130119ade7875572178478525bd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-424_recal_reads.bai	bai	['Open']			OSA02-N-424		Index File	BAM Index of WES reads - OSA02-N-424 matched normal
file	N-424_recal_reads.bam	8d8e036f-1610-5eb5-b0a1-9b16154ef30c	20271627478.0	62ce44a0c8ef206f198c318dcf3fa192	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-424_recal_reads.bam	bam	['Open']			OSA02-N-424		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-424 matched normal
file	N-458_recal_reads.bam	2c4f55cd-5ab6-532e-b596-15820ca72112	17915204900.0	f483ef841a52fba3d0e57c07572721a8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-458_recal_reads.bam	bam	['Open']			OSA02-N-458		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-458 matched normal
file	N-458_recal_reads.bai	7074c900-6e76-5868-9ef7-c26069a3e648	5961696.0	956a18cc985b7d99ccb5b27940bc4a2a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-458_recal_reads.bai	bai	['Open']			OSA02-N-458		Index File	BAM Index of WES reads - OSA02-N-458 matched normal
file	N-554_recal_reads.bai	06361128-340d-5a7f-a8da-a268c23c50b6	5292656.0	b3f53c00f31964b7e27ddcbf17e3d82b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-554_recal_reads.bai	bai	['Open']			OSA02-N-554		Index File	BAM Index of WES reads - OSA02-N-554 matched normal
file	N-554_recal_reads.bam	09e6cb2e-c283-54fe-b6e4-e082d41d19b9	19747807004.0	3741101f7140362a63f03e77a5b90fc7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-554_recal_reads.bam	bam	['Open']			OSA02-N-554		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-554 matched normal
file	N-74_recal_reads.bam	1f6b788d-e8f1-5053-a114-9b9728760fdd	22265808408.0	04b77d51b6ab66d33fbf371507c013a5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-74_recal_reads.bam	bam	['Open']			OSA02-N-74		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-74 matched normal
file	N-74_recal_reads.bai	2797998e-7797-5cb5-8746-e6255413fafe	5968080.0	d111d764b6fb7100edd877125bd477c7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-74_recal_reads.bai	bai	['Open']			OSA02-N-74		Index File	BAM Index of WES reads - OSA02-N-74 matched normal
file	N-843_recal_reads.bai	45e66bf2-89fe-5e74-a1ae-54cdc80da582	6041536.0	9e1bce00557597d01253d64b9c87b520	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-843_recal_reads.bai	bai	['Open']			OSA02-N-843		Index File	BAM Index of WES reads - OSA02-N-843 matched normal
file	N-843_recal_reads.bam	a35011d2-e91a-5676-84df-f181ce4bd322	24700659630.0	a92bee10dcf86eb28f77e767362dc447	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-843_recal_reads.bam	bam	['Open']			OSA02-N-843		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-843 matched normal
file	N-856_recal_reads.bai	46f7c10e-4f88-5c1a-ac4e-235137b2b117	5784176.0	caae4dacccfd0fcfa53d591a2714d909	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-856_recal_reads.bai	bai	['Open']			OSA02-N-856		Index File	BAM Index of WES reads - OSA02-N-856 matched normal
file	N-856_recal_reads.bam	20a9a13a-d9cd-552c-b3e4-8740e710df35	21939372614.0	8c8ebb9bd3ba28aefbc9c7f003bfc45e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-856_recal_reads.bam	bam	['Open']			OSA02-N-856		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-856 matched normal
file	N-907_recal_reads.bai	2209e63a-09c2-57a3-a04a-54105fc2748a	5774176.0	9a9fe734c16bd5150bf94bf376bf902a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-907_recal_reads.bai	bai	['Open']			OSA02-N-907		Index File	BAM Index of WES reads - OSA02-N-907 matched normal
file	N-907_recal_reads.bam	2377652a-5af1-5dac-97e6-948e823950f4	21090163117.0	af58e1ff7c5fd83ccb4bcabee4f8e688	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-907_recal_reads.bam	bam	['Open']			OSA02-N-907		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-907 matched normal
file	N-992_recal_reads.bai	7fc39b8c-3b9e-5e12-af2a-1313cdeb38d0	5788136.0	7dbe15981a498a01b2ff310b1f50f059	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-992_recal_reads.bai	bai	['Open']			OSA02-N-992		Index File	BAM Index of WES reads - OSA02-N-992 matched normal
file	N-992_recal_reads.bam	08abc37e-deda-548c-8a7d-237ca533fb1f	20404127149.0	1dcd898f119b9064dd89334b0704d42e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-992_recal_reads.bam	bam	['Open']			OSA02-N-992		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-992 matched normal
file	N-999_recal_reads.bai	7c6d79be-2efa-5f4e-aaca-798cc009c9b0	5564856.0	7e4b1ca20cb163977011a412a1312067	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-999_recal_reads.bai	bai	['Open']			OSA02-N-999		Index File	BAM Index of WES reads - OSA02-N-999 matched normal
file	N-999_recal_reads.bam	cda4c5d0-b3ab-5170-81c0-119fe81b76ed	20078192693.0	75ba8f7ac7c7158115c787b186ff342d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N-999_recal_reads.bam	bam	['Open']			OSA02-N-999		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-N-999 matched normal
file	T-1023_recal_reads.bai	75ffa016-3412-5bba-b191-21d97126b46f	5979912.0	610e7e347370dc7c051f5169dafab02b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1023_recal_reads.bai	bai	['Open']			OSA02-T-1023		Index File	BAM Index of WES reads - OSA02-T-1023 primary tumor
file	T-1023_recal_reads.bam	2199dc8d-d9ad-54c5-b057-7190cee8501c	21937798191.0	114f218043286bcff61168ca66a3dadd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1023_recal_reads.bam	bam	['Open']			OSA02-T-1023		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-1023 primary tumor
file	T-1087_recal_reads.bai	9d50ac98-f0d1-5994-b5bc-6e4b6cd3cec7	5970128.0	6304e3760056a055e6035071e73a4e1a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1087_recal_reads.bai	bai	['Open']			OSA02-T-1087		Index File	BAM Index of WES reads - OSA02-T-1087 primary tumor
file	T-1087_recal_reads.bam	33e70c6a-df52-5975-b5e4-7304bd9938fc	26688007388.0	7a8c050ad9d80a1a38dbc9657180a06b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1087_recal_reads.bam	bam	['Open']			OSA02-T-1087		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-1087 primary tumor
file	T-1096_recal_reads.bai	7ce39669-3728-513b-a25d-b92c2548f1b4	5995200.0	17b65ef46f27d8468ef0fb6a9452f73b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1096_recal_reads.bai	bai	['Open']			OSA02-T-1096		Index File	BAM Index of WES reads - OSA02-T-1096 primary tumor
file	T-1096_recal_reads.bam	140ff4b2-fa1b-5275-b2a1-f42de82d990e	22627441208.0	cca3a824971b1b05f6f1ab37043e046f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1096_recal_reads.bam	bam	['Open']			OSA02-T-1096		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-1096 primary tumor
file	T-1166_recal_reads.bai	708e6534-502a-57d8-b028-7a2e89da31ea	5747296.0	5e1a345caebf7ba032109cb05f75f2ab	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1166_recal_reads.bai	bai	['Open']			OSA02-T-1166		Index File	BAM Index of WES reads - OSA02-T-1166 primary tumor
file	T-1166_recal_reads.bam	16835fe0-4966-5b1c-b6ee-e7d43f7ee998	23767776519.0	3d880795b8e7fc4b64feca728c65bc21	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1166_recal_reads.bam	bam	['Open']			OSA02-T-1166		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-1166 primary tumor
file	T-1192_recal_reads.bai	749b77c0-1bcf-57d2-aaee-5572b747dbf4	5873896.0	018aa70faccaa45f617caf45b73c485c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1192_recal_reads.bai	bai	['Open']			OSA02-T-1192		Index File	BAM Index of WES reads - OSA02-T-1192 primary tumor
file	T-1192_recal_reads.bam	e27ce3e2-15a2-5b7c-92ae-c2457f1c432d	23494893472.0	648af15156cb369a43ef79629c9db28e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1192_recal_reads.bam	bam	['Open']			OSA02-T-1192		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-1192 primary tumor
file	T-1246_recal_reads.bai	8016b76b-e9d3-5ea7-bc79-abe454c3c5e0	5974496.0	3717aba89819d314a466ca08d999899c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1246_recal_reads.bai	bai	['Open']			OSA02-T-1246		Index File	BAM Index of WES reads - OSA02-T-1246 primary tumor
file	T-1246_recal_reads.bam	ca534e5b-87c3-55ae-99d5-20f16b6f7cf2	24830365866.0	41f7a0cbc34ad2c0b6f4a753ef3c0c9e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1246_recal_reads.bam	bam	['Open']			OSA02-T-1246		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-1246 primary tumor
file	T-1247_recal_reads.bai	fc3983dc-0e5c-522c-805b-f71a5ce46e9a	5962808.0	52b20517ee3e899e077d8075a601d81f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1247_recal_reads.bai	bai	['Open']			OSA02-T-1247		Index File	BAM Index of WES reads - OSA02-T-1247 primary tumor
file	T-1247_recal_reads.bam	53db512c-b584-51b8-8f91-1164cb2d3885	22515116183.0	e94ff3e2d404dab8fd6c4d067df62ce0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1247_recal_reads.bam	bam	['Open']			OSA02-T-1247		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-1247 primary tumor
file	T-1272_recal_reads.bai	48230595-c3aa-59e6-b0c4-c38ed4447b20	6298928.0	2c6e0f57c1467d66a36fd1315833324e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1272_recal_reads.bai	bai	['Open']			OSA02-T-1272		Index File	BAM Index of WES reads - OSA02-T-1272 primary tumor
file	T-1272_recal_reads.bam	b16172e5-a270-5c53-9ceb-69201e04603c	28050898721.0	b3d7f988682e37c112f5222b0ee4bd1c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-1272_recal_reads.bam	bam	['Open']			OSA02-T-1272		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-1272 primary tumor
file	T-134_recal_reads.bai	7f4ee7ad-9be7-5665-9b3f-7f4150cb40aa	6022384.0	78ba86703a3c687f1df07669973ef4d8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-134_recal_reads.bai	bai	['Open']			OSA02-T-134		Index File	BAM Index of WES reads - OSA02-T-134 primary tumor
file	T-134_recal_reads.bam	80ab6672-a899-51ca-92fb-9a350c0e8758	29361626957.0	6335838c4de0fc7cf7da8612bfdfbb72	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-134_recal_reads.bam	bam	['Open']			OSA02-T-134		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-134 primary tumor
file	T-149_recal_reads.bai	83f10996-e7ee-50fd-a34c-b480dcd6deb9	5386128.0	0559d87669a5fe64e2b89f9fe9fedd30	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-149_recal_reads.bai	bai	['Open']			OSA02-T-149		Index File	BAM Index of WES reads - OSA02-T-149 primary tumor
file	T-149_recal_reads.bam	2d4b1524-52bc-5072-9c77-186380fce2d3	15223429850.0	ff54ed16bc860cc3c44356aef2624873	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-149_recal_reads.bam	bam	['Open']			OSA02-T-149		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-149 primary tumor
file	T-153_recal_reads.bai	922b2cf8-7d52-5a2f-b2e0-0b70f5101f98	5220512.0	068e6104d42e150c31d9704565a0f2b4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-153_recal_reads.bai	bai	['Open']			OSA02-T-153		Index File	BAM Index of WES reads - OSA02-T-153 primary tumor
file	T-153_recal_reads.bam	07c4903f-59c0-593b-bec5-6555d70f7aa7	14180234627.0	3da152e24dcb654b688ac57712e20de5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-153_recal_reads.bam	bam	['Open']			OSA02-T-153		Whole Exome Sequence File	WES reads to CanFam3.1 - OSA02-T-153 primary tumor
