type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	sample.sample_id	file_type	file_description
file	S10_DOS-0939_S27_all_reads.mr.dremove.sorted.bam	7d613403-ecd8-54ef-b7e8-de7859180f20	1658555961	86958d7e286c229fe6088c84982b1e83	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S10_DOS-0939_S27_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-0939	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-0939: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S11_DOS-0940_S43_all_reads.mr.dremove.sorted.bai	a9718aef-89e0-5d95-9d9f-73b78b45d8d0	2650664	51c3401ad615ee7b2ee0619e5c13f335	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S11_DOS-0940_S43_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-0940	Index File	"tumor tissue sample, OSA03-DOS-0940: bam index of targeted bisulfite sequencing reads"
file	S11_DOS-0940_S43_all_reads.mr.dremove.sorted.bam	e193e11a-2f5c-5530-9404-d6002851be52	1798444549	2077c184eefb7cae76683b65ec56304e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S11_DOS-0940_S43_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-0940	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-0940: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S12_DOS-0941_S23_all_reads.mr.dremove.sorted.bai	8656a018-1625-5a0d-8e8b-062eb9c800ef	2550576	2e1dbab057c04b55ec0089a19e86975a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S12_DOS-0941_S23_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-0941	Index File	"tumor tissue sample, OSA03-DOS-0941: bam index of targeted bisulfite sequencing reads"
file	S12_DOS-0941_S23_all_reads.mr.dremove.sorted.bam	1df7841f-5bad-5115-b052-b420c4861756	2380111278	2adc4e69ec0e712a4a1e7a9e7a127497	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S12_DOS-0941_S23_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-0941	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-0941: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S13_DOS-0942_S41_all_reads.mr.dremove.sorted.bai	3daae299-e561-5bf1-9f2c-1f70d370aa07	2761360	fb936504e81d5e9fb318ddf8023e607e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S13_DOS-0942_S41_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-0942	Index File	"tumor tissue sample, OSA03-DOS-0942: bam index of targeted bisulfite sequencing reads"
file	S13_DOS-0942_S41_all_reads.mr.dremove.sorted.bam	1d178b52-44af-578d-9b41-8f4998d9bc5c	1277087540	9c29a37699acf87d88d3921278d5af33	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S13_DOS-0942_S41_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-0942	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-0942: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S14_DOS-0944_S26_all_reads.mr.dremove.sorted.bai	21a6ff48-f4c0-531b-94b8-54b43a590fea	2722728	6a610a82dd41b7b2aa389bf8bd286928	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S14_DOS-0944_S26_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-0944	Index File	"tumor tissue sample, OSA03-DOS-0944: bam index of targeted bisulfite sequencing reads"
file	S14_DOS-0944_S26_all_reads.mr.dremove.sorted.bam	564b67e3-c364-5da4-9ab1-cb6cbf6712e9	1801424499	ffa5a4a8daacdd2ac62f687c6edc9737	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S14_DOS-0944_S26_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-0944	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-0944: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S15_DOS-0945_S24_all_reads.mr.dremove.sorted.bai	87dfd489-0419-5065-8319-7f39d5f13ada	2362472	f6b4954351e91630238ebc23a11b83fd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S15_DOS-0945_S24_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-0945	Index File	"tumor tissue sample, OSA03-DOS-0945: bam index of targeted bisulfite sequencing reads"
file	S15_DOS-0945_S24_all_reads.mr.dremove.sorted.bam	02602406-dbee-5b03-a7c0-36bccbd75408	1804347597	e614dd828086935761f4d534ed77ee34	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S15_DOS-0945_S24_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-0945	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-0945: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S16_DOS-0951_S25_all_reads.mr.dremove.sorted.bai	767869d0-3acb-5e40-afca-f879d71d39a2	2707696	6e572ddbac035b639bf98ab55dfc91ae	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S16_DOS-0951_S25_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-0951	Index File	"tumor tissue sample, OSA03-DOS-0951: bam index of targeted bisulfite sequencing reads"
file	S16_DOS-0951_S25_all_reads.mr.dremove.sorted.bam	36a65eeb-6ca1-5088-a764-60f8d361a383	1899072509	548cf7df98f38c36fb0eef226c7d67a1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S16_DOS-0951_S25_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-0951	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-0951: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S17_DOS-0956_S44_all_reads.mr.dremove.sorted.bai	a19f293f-ee32-5f6a-87ac-fe1c0acbff9f	2529896	0f3968fc2db5c5dc9a4488cd00cc60dd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S17_DOS-0956_S44_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-0956	Index File	"tumor tissue sample, OSA03-DOS-0956: bam index of targeted bisulfite sequencing reads"
file	S17_DOS-0956_S44_all_reads.mr.dremove.sorted.bam	09206d11-dc2c-59a0-86d3-bbb3ec8490e6	2156119894	fab437dbb881c90a0f24d41dba9a8a2d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S17_DOS-0956_S44_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-0956	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-0956: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S18_DOS-09_S11_all_reads.mr.dremove.sorted.bai	5fa2009c-2d77-5df2-8bc4-1f9682ae7c45	2624112	5c54409fd3c5bb7fc41be9af2d00b4c7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S18_DOS-09_S11_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-09	Index File	"tumor tissue sample, OSA03-DOS-09: bam index of targeted bisulfite sequencing reads"
file	S18_DOS-09_S11_all_reads.mr.dremove.sorted.bam	b539c127-3696-53d9-982a-cd704a11279c	2230660404	a0c31dc51673c8d84782eaa76b85d59b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S18_DOS-09_S11_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-09	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-09: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S19_DOS-103_S36_all_reads.mr.dremove.sorted.bai	1c77a3f3-38eb-58aa-80b1-86ef802fb5b4	2754416	1f6e2eb7b0e6fb2748162d081be2aea4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S19_DOS-103_S36_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-103	Index File	"tumor tissue sample, OSA03-DOS-103: bam index of targeted bisulfite sequencing reads"
file	S19_DOS-103_S36_all_reads.mr.dremove.sorted.bam	e6db057f-9161-5b0f-b7a8-42b783ba221d	1507606402	90891c8364afecb2aa4d853109d6446b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S19_DOS-103_S36_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-103	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-103: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S20_DOS-104_S37_all_reads.mr.dremove.sorted.bai	3f4f83ec-7ddf-5d75-b6c2-bd3178b214ff	2601992	4e81e70ad2623416c4a62a49ee0cce8f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S20_DOS-104_S37_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-104	Index File	"tumor tissue sample, OSA03-DOS-104: bam index of targeted bisulfite sequencing reads"
file	S20_DOS-104_S37_all_reads.mr.dremove.sorted.bam	9b5ccd6b-0a6b-5b85-b208-75839d191a6e	2008973809	4f9ae84c664b90f6653c7ca05b53d4a7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S20_DOS-104_S37_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-104	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-104: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S21_DOS-105_S6_all_reads.mr.dremove.sorted.bai	b463f5b9-c7de-557a-ad0e-cdd027ed930f	3042360	93b2a69685982cb8db8524375a86047f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S21_DOS-105_S6_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-105	Index File	"tumor tissue sample, OSA03-DOS-105: bam index of targeted bisulfite sequencing reads"
file	S21_DOS-105_S6_all_reads.mr.dremove.sorted.bam	c11a6acb-7828-549c-9101-76dc0380e6a4	1674819615	edc35b78438413f9a2e4831e41639ba8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S21_DOS-105_S6_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-105	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-105: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S22_DOS-108_S35_all_reads.mr.dremove.sorted.bai	5fb05b0d-c2d4-57cf-872e-0f231969c1e5	2831824	0206fc790d362229716e33ada865d6e8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S22_DOS-108_S35_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-108	Index File	"tumor tissue sample, OSA03-DOS-108: bam index of targeted bisulfite sequencing reads"
file	S22_DOS-108_S35_all_reads.mr.dremove.sorted.bam	40c3b43c-64e6-5cb0-aecd-9c66d2a7b30e	1545679823	2183fde827433c3ac808d503cfafca4e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S22_DOS-108_S35_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-108	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-108: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S23_DOS-110_S7_all_reads.mr.dremove.sorted.bai	ee599f7c-247e-56ba-a8f3-1229b88e87b8	3160616	2cfffaca1fb974fbed33ca7d693eb192	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S23_DOS-110_S7_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-110	Index File	"tumor tissue sample, OSA03-DOS-110: bam index of targeted bisulfite sequencing reads"
file	S23_DOS-110_S7_all_reads.mr.dremove.sorted.bam	bc024bd2-d59b-5709-b8ee-50aa89bbe787	1382325151	e25c0b5fb3281f143d036bf5fb685199	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S23_DOS-110_S7_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-110	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-110: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S24_DOS-114_S8_all_reads.mr.dremove.sorted.bai	6648e1c2-474e-5942-9e1b-dbefa9e96813	3114712	ada5a242ea656b4d42b230038886dac6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S24_DOS-114_S8_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-114	Index File	"tumor tissue sample, OSA03-DOS-114: bam index of targeted bisulfite sequencing reads"
file	S24_DOS-114_S8_all_reads.mr.dremove.sorted.bam	cc20db10-2b3b-5b37-b131-a611fd1f261c	1517639282	b2eccff95113e40bb00c1ffafaccd464	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S24_DOS-114_S8_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-114	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-114: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S25_DOS-11_S1_all_reads.mr.dremove.sorted.bai	833179ed-93ea-5bd6-bad0-5e65b059e363	3031776	843704d11285c39e272001c004d7dda3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S25_DOS-11_S1_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-11	Index File	"tumor tissue sample, OSA03-DOS-11: bam index of targeted bisulfite sequencing reads"
file	S25_DOS-11_S1_all_reads.mr.dremove.sorted.bam	d5b420b0-38c0-52df-868f-92b59d78bc96	1402015123	b60659e929f3564b0e25ebeb04d19089	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S25_DOS-11_S1_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-11	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-11: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S26_DOS-120_S33_all_reads.mr.dremove.sorted.bai	c9617913-81dc-5955-8302-0ed9ddf0467c	2928176	1bf34147e146a721c8ba0151671d4504	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S26_DOS-120_S33_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-120	Index File	"tumor tissue sample, OSA03-DOS-120: bam index of targeted bisulfite sequencing reads"
file	S26_DOS-120_S33_all_reads.mr.dremove.sorted.bam	676f9c8e-7635-55d5-94a7-2596c3d7c784	1331492194	9ce4acf7cdc68f346d6413b074445fbc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S26_DOS-120_S33_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-120	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-120: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S27_DOS-121_S34_all_reads.mr.dremove.sorted.bai	a9220a16-e2a0-5e7e-a884-2680ab6755c0	3044496	5f65d548dd3c7314e1fb1c116376ddaa	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S27_DOS-121_S34_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-121	Index File	"tumor tissue sample, OSA03-DOS-121: bam index of targeted bisulfite sequencing reads"
file	S27_DOS-121_S34_all_reads.mr.dremove.sorted.bam	26e6cea6-4f34-5fa5-857f-d599363b3ae9	1146490432	8faa21d05dcc30b4f1e0883d4de966e5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S27_DOS-121_S34_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-121	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-121: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S28_DOS-24_S2_all_reads.mr.dremove.sorted.bai	370207b5-85ce-53e5-9f2e-2fc3b82017ab	2994064	6842dd141f9fdcb8f2b52c4309aff1c2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S28_DOS-24_S2_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-24	Index File	"tumor tissue sample, OSA03-DOS-24: bam index of targeted bisulfite sequencing reads"
file	S28_DOS-24_S2_all_reads.mr.dremove.sorted.bam	f99167fe-7b8b-5107-ac54-2b46ff6e3c2a	2003700825	b813d74ab22f39c29c9c0b871810ceda	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S28_DOS-24_S2_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-24	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-24: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S29_DOS-29_S12_all_reads.mr.dremove.sorted.bai	ba7f443a-33cc-5e0a-8993-6521f6e2fc69	2720720	e9ba14d9d0f4ba09a7a8bfb26eaa8419	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S29_DOS-29_S12_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-29	Index File	"tumor tissue sample, OSA03-DOS-29: bam index of targeted bisulfite sequencing reads"
file	S29_DOS-29_S12_all_reads.mr.dremove.sorted.bam	9c979ba0-f1ea-563c-8757-0d43e6295e88	1886727936	42159a26e4148788661a99d00e9d4df4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S29_DOS-29_S12_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-29	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-29: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S30_DOS-32-2_S22_all_reads.mr.dremove.sorted.bai	734872af-0ad9-56dc-afc3-e1ff558883f9	2505040	e38ce075122cb90a5189b3f54dfe4ad5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S30_DOS-32-2_S22_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-32-2	Index File	"tumor tissue sample, OSA03-DOS-32-2: bam index of targeted bisulfite sequencing reads"
file	S30_DOS-32-2_S22_all_reads.mr.dremove.sorted.bam	934a94da-8465-58ff-826b-e22b4637c55e	1759657321	129128a02b63fb0d9e3c053a0d9796c9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S30_DOS-32-2_S22_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-32-2	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-32-2: Targeted bisulfite sequencing reads mapped to canFam 3.1"
file	S31_DOS-39_S39_all_reads.mr.dremove.sorted.bai	3ed66232-cee2-5aab-951b-8c0e1cf36c16	2430672	0289ac90262760489ed46b3b1e5026bf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S31_DOS-39_S39_all_reads.mr.dremove.sorted.bai	bai	OSA03-DOS-39	Index File	"tumor tissue sample, OSA03-DOS-39: bam index of targeted bisulfite sequencing reads"
file	S31_DOS-39_S39_all_reads.mr.dremove.sorted.bam	3b416166-84cf-5d9c-aca8-d449976478bc	1873652438	b8d0a8b0cb1fb109a91606f3280a7e52	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA03/S31_DOS-39_S39_all_reads.mr.dremove.sorted.bam	bam	OSA03-DOS-39	DNA Methylation Analysis File	"tumor tissue sample, OSA03-DOS-39: Targeted bisulfite sequencing reads mapped to canFam 3.1"
