library_id	bases	number_of_reads	avg_read_length	coverage	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	sequence_alignment_software	type	genomic_info_id	file.file_id
SJJMML276R.Amplicon	27238096	181597	149	547.93997179999997	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/f5460110-5f0f-4ae0-a174-62f30671001c_SJJMML276R.Amplicon	dg.4DFC/f5460110-5f0f-4ae0-a174-62f30671001c
SJJMML313R.Amplicon	99448119	663008	149	2000.5656610000001	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/c16eb245-3f87-4f5e-9677-5773652330d8_SJJMML313R.Amplicon	dg.4DFC/c16eb245-3f87-4f5e-9677-5773652330d8
SJJMML384R.Amplicon	68055955	453721	149	1369.0596459999999	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/3090d497-d35e-4bca-a105-a8a6c28acfe4_SJJMML384R.Amplicon	dg.4DFC/3090d497-d35e-4bca-a105-a8a6c28acfe4
SJJMML295D.Amplicon	15106432	100716	149	303.891209	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/4fbe7c99-44bc-4bdc-91cd-6fd3908695ac_SJJMML295D.Amplicon	dg.4DFC/4fbe7c99-44bc-4bdc-91cd-6fd3908695ac
SJJMML300D.Amplicon	1296150	8641	149	26.074230539999999	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/c5644a18-cec8-461f-8146-909db5f11cb3_SJJMML300D.Amplicon	dg.4DFC/c5644a18-cec8-461f-8146-909db5f11cb3
SJJMML342D.Amplicon	33535336	223578	149	674.61951320000003	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/3d434b9d-17b2-4d55-95ac-0817a16ae9ac_SJJMML342D.Amplicon	dg.4DFC/3d434b9d-17b2-4d55-95ac-0817a16ae9ac
SJJMML351D.Amplicon	18039136	120268	149	362.88746730000003	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/d4faeceb-d12e-4258-81a5-bf57204785c4_SJJMML351D.Amplicon	dg.4DFC/d4faeceb-d12e-4258-81a5-bf57204785c4
SJJMML366D.Amplicon	21532489	143556	149	433.16212030000003	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/01bb621d-3e07-440b-8be0-094913e489e5_SJJMML366D.Amplicon	dg.4DFC/01bb621d-3e07-440b-8be0-094913e489e5
SJJMML397D.Amplicon	18531658	123549	149	372.79537319999997	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/b2b0edb6-29ed-4d63-9443-eab2c58f46d3_SJJMML397D.Amplicon	dg.4DFC/b2b0edb6-29ed-4d63-9443-eab2c58f46d3
SJJMML336D.Amplicon	20764787	138437	149	417.7185073	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/bfa51518-b580-482b-88eb-8879ca92be97_SJJMML336D.Amplicon	dg.4DFC/bfa51518-b580-482b-88eb-8879ca92be97
SJJMML403D.Amplicon	43184719	287901	149	868.7330316	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/2ac0b95d-a935-41af-84db-5931e7a3979e_SJJMML403D.Amplicon	dg.4DFC/2ac0b95d-a935-41af-84db-5931e7a3979e
SJJMML402D.Amplicon	73125626	487518	149	1471.0445790000001	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/223a837f-6978-4467-b0b4-3c4f058f0844_SJJMML402D.Amplicon	dg.4DFC/223a837f-6978-4467-b0b4-3c4f058f0844
SJJMML404D.Amplicon	21421709	142813	149	430.9335949	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/63dfa12f-9033-4c0b-bcca-acfbb8a8d169_SJJMML404D.Amplicon	dg.4DFC/63dfa12f-9033-4c0b-bcca-acfbb8a8d169
SJJMML405D.Amplicon	17189033	114598	149	345.78622009999998	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/d28d7ae7-fbd9-4ae1-96a3-30f5c4877f37_SJJMML405D.Amplicon	dg.4DFC/d28d7ae7-fbd9-4ae1-96a3-30f5c4877f37
SJJMML413D.Amplicon	17767517	118458	149	357.42339570000001	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/44582f36-4e4b-4782-8e1f-15e8dca871f4_SJJMML413D.Amplicon	dg.4DFC/44582f36-4e4b-4782-8e1f-15e8dca871f4
SJJMML420D.Amplicon	18182356	121219	149	365.7685778	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/c438d41c-6015-4d90-a0dd-012544c323a0_SJJMML420D.Amplicon	dg.4DFC/c438d41c-6015-4d90-a0dd-012544c323a0
SJJMML426D.Amplicon	33939568	226272	149	682.75131759999999	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/87f1bfb6-4082-4c44-b33f-5fa2088ade65_SJJMML426D.Amplicon	dg.4DFC/87f1bfb6-4082-4c44-b33f-5fa2088ade65
SJJMML430D.Amplicon	66323486	442168	149	1334.2081270000001	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/fae076a8-b167-4ef1-831e-89cc5ece443c_SJJMML430D.Amplicon	dg.4DFC/fae076a8-b167-4ef1-831e-89cc5ece443c
SJJMML1484D.Amplicon	70163472	467774	149	1411.455884	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/bc90a5f8-f10b-4db2-a415-b5a8dad2bd2d_SJJMML1484D.Amplicon	dg.4DFC/bc90a5f8-f10b-4db2-a415-b5a8dad2bd2d
SJJMML212D.Amplicon	78892916	525965	149	1587.0632869999999	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/9c00ed9f-aa91-4fff-8e84-1ce9c39da8b3_SJJMML212D.Amplicon	dg.4DFC/9c00ed9f-aa91-4fff-8e84-1ce9c39da8b3
SJJMML217D.Amplicon	108166423	721132	149	2175.9489640000002	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/20dbd47d-315c-4df1-a667-239505454e7a_SJJMML217D.Amplicon	dg.4DFC/20dbd47d-315c-4df1-a667-239505454e7a
SJJMML227D.Amplicon	25449759	169671	149	511.96457450000003	GRCh37	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647	Amplicon	Paired-End	Genomic	PCR	Illumina	Illumina MiSeq	CLC Genomic Workbench v7.5	genomic_info	dg.4DFC/50c78938-28ab-4a4e-b08d-072b918b2686_SJJMML227D.Amplicon	dg.4DFC/50c78938-28ab-4a4e-b08d-072b918b2686
