library_id	bases	number_of_reads	avg_read_length	coverage	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	sequence_alignment_software	type	genomic_info_id	file.file_id
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/c6ed7ae3-3f99-40c1-bced-0cf02a4cfde0_Not Applicable	dg.4DFC/c6ed7ae3-3f99-40c1-bced-0cf02a4cfde0
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/e7ad19d0-63b7-4713-81ce-1339351a701e_Not Applicable	dg.4DFC/e7ad19d0-63b7-4713-81ce-1339351a701e
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/8d647c4e-e0c3-4533-9439-7f4116530ab9_Not Applicable	dg.4DFC/8d647c4e-e0c3-4533-9439-7f4116530ab9
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/3759945f-b51f-4245-9ff3-72c66e96019f_Not Applicable	dg.4DFC/3759945f-b51f-4245-9ff3-72c66e96019f
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/3bd52beb-3518-4dcb-b19b-8b617adbb854_Not Applicable	dg.4DFC/3bd52beb-3518-4dcb-b19b-8b617adbb854
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/2ebe8aa9-6a6a-499a-b736-5861abbe90cc_Not Applicable	dg.4DFC/2ebe8aa9-6a6a-499a-b736-5861abbe90cc
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/7d0f5f05-abd3-4852-9320-7e33318e6f9c_Not Applicable	dg.4DFC/7d0f5f05-abd3-4852-9320-7e33318e6f9c
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/20ea8d22-5617-44f5-8021-f54a49907a12_Not Applicable	dg.4DFC/20ea8d22-5617-44f5-8021-f54a49907a12
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/f8d920f0-63b5-4295-b49e-b9f8500cbde3_Not Applicable	dg.4DFC/f8d920f0-63b5-4295-b49e-b9f8500cbde3
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/8f16cf23-5b12-4347-b3c6-90be39c7c204_Not Applicable	dg.4DFC/8f16cf23-5b12-4347-b3c6-90be39c7c204
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/f94ce4c7-d48f-4d83-920d-3d780f15bd30_Not Applicable	dg.4DFC/f94ce4c7-d48f-4d83-920d-3d780f15bd30
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/751f6af3-e70a-474c-9c44-42a6c9ebe7ee_Not Applicable	dg.4DFC/751f6af3-e70a-474c-9c44-42a6c9ebe7ee
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/43a040ac-b994-4090-8ff1-f8b9a6675adf_Not Applicable	dg.4DFC/43a040ac-b994-4090-8ff1-f8b9a6675adf
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/1a24ea65-aadf-4fcf-aebf-6fb9abbaac3b_Not Applicable	dg.4DFC/1a24ea65-aadf-4fcf-aebf-6fb9abbaac3b
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/8cdc8d0f-1a68-440e-ba25-022602cba077_Not Applicable	dg.4DFC/8cdc8d0f-1a68-440e-ba25-022602cba077
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/be9f5b86-2f03-454b-ab05-e97931f4bb4b_Not Applicable	dg.4DFC/be9f5b86-2f03-454b-ab05-e97931f4bb4b
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/d9844dbc-3fad-4888-b8bc-2cdc9bdd1e91_Not Applicable	dg.4DFC/d9844dbc-3fad-4888-b8bc-2cdc9bdd1e91
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/e32f9f77-ce84-4a71-ae25-5947ef7ebdad_Not Applicable	dg.4DFC/e32f9f77-ce84-4a71-ae25-5947ef7ebdad
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/31e2cad6-1c21-4d8a-8653-d2fa9eb3211d_Not Applicable	dg.4DFC/31e2cad6-1c21-4d8a-8653-d2fa9eb3211d
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/23d77df4-45d0-4715-8b5a-5e2a4c10f09c_Not Applicable	dg.4DFC/23d77df4-45d0-4715-8b5a-5e2a4c10f09c
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/72989540-df60-4321-bf28-2306923d66dc_Not Applicable	dg.4DFC/72989540-df60-4321-bf28-2306923d66dc
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/2b8e8125-56e7-49d1-95cc-579d5bb48a4c_Not Applicable	dg.4DFC/2b8e8125-56e7-49d1-95cc-579d5bb48a4c
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/ad401fc4-0957-41c0-ad15-4ed3219b19d7_Not Applicable	dg.4DFC/ad401fc4-0957-41c0-ad15-4ed3219b19d7
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/4e69aa43-3737-423c-865d-6c812b5c2259_Not Applicable	dg.4DFC/4e69aa43-3737-423c-865d-6c812b5c2259
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/cc3ba323-147d-410c-bdec-454dfc678028_Not Applicable	dg.4DFC/cc3ba323-147d-410c-bdec-454dfc678028
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/98fa45f3-97ed-42a4-af68-496eccb75eb2_Not Applicable	dg.4DFC/98fa45f3-97ed-42a4-af68-496eccb75eb2
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/7ceccfae-a7a2-481f-bdd5-d3b440ec3d50_Not Applicable	dg.4DFC/7ceccfae-a7a2-481f-bdd5-d3b440ec3d50
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/701b3fb4-ac27-4f40-a997-c2fcf746aaa9_Not Applicable	dg.4DFC/701b3fb4-ac27-4f40-a997-c2fcf746aaa9
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/fb8b8a87-5aa7-4286-bd05-32d7cefed630_Not Applicable	dg.4DFC/fb8b8a87-5aa7-4286-bd05-32d7cefed630
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/e684ae52-f209-4dee-8165-ccf47585c028_Not Applicable	dg.4DFC/e684ae52-f209-4dee-8165-ccf47585c028
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/a73aa382-3d98-4eda-b0df-722373c05aca_Not Applicable	dg.4DFC/a73aa382-3d98-4eda-b0df-722373c05aca
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/d96f1f81-0527-4713-bab4-63cfdfc24464_Not Applicable	dg.4DFC/d96f1f81-0527-4713-bab4-63cfdfc24464
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/6cb43b57-fc95-44e7-a174-ead9465e06b6_Not Applicable	dg.4DFC/6cb43b57-fc95-44e7-a174-ead9465e06b6
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/5909b26b-0420-455e-bade-c0670ffff903_Not Applicable	dg.4DFC/5909b26b-0420-455e-bade-c0670ffff903
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/e484d3d5-8622-4dc6-89fd-588b3a94011d_Not Applicable	dg.4DFC/e484d3d5-8622-4dc6-89fd-588b3a94011d
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/7f90ebc9-f8da-409c-8e9a-998e2a0b4993_Not Applicable	dg.4DFC/7f90ebc9-f8da-409c-8e9a-998e2a0b4993
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/dffe545d-7fdc-4898-8fad-ee21d021f96a_Not Applicable	dg.4DFC/dffe545d-7fdc-4898-8fad-ee21d021f96a
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/c50d2aa8-d778-4979-9b60-23e5a488a377_Not Applicable	dg.4DFC/c50d2aa8-d778-4979-9b60-23e5a488a377
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/90457c4b-38ce-478b-bc63-9982f9fe9b1f_Not Applicable	dg.4DFC/90457c4b-38ce-478b-bc63-9982f9fe9b1f
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/f61a39c3-8ba7-4a58-b431-c9a54c3972ba_Not Applicable	dg.4DFC/f61a39c3-8ba7-4a58-b431-c9a54c3972ba
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/2ba090a6-5c9b-4051-8078-e68767ebc986_Not Applicable	dg.4DFC/2ba090a6-5c9b-4051-8078-e68767ebc986
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/d98c1842-030e-479a-bdac-0c3a8b463737_Not Applicable	dg.4DFC/d98c1842-030e-479a-bdac-0c3a8b463737
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/5612f28d-f863-4e14-a7cc-0acb95632cf0_Not Applicable	dg.4DFC/5612f28d-f863-4e14-a7cc-0acb95632cf0
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/98513fd4-3d09-4471-8f17-58ccbaa16b7e_Not Applicable	dg.4DFC/98513fd4-3d09-4471-8f17-58ccbaa16b7e
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/e316a340-59f9-4132-aa49-09ffdfa9a9e0_Not Applicable	dg.4DFC/e316a340-59f9-4132-aa49-09ffdfa9a9e0
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/83c99c97-82c7-4ae8-b5ab-16cab1d06ad1_Not Applicable	dg.4DFC/83c99c97-82c7-4ae8-b5ab-16cab1d06ad1
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/ffe334f1-a95c-4360-ba0f-85522d386534_Not Applicable	dg.4DFC/ffe334f1-a95c-4360-ba0f-85522d386534
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/9dd86a1c-4eed-49f0-a153-8fd01c367cdc_Not Applicable	dg.4DFC/9dd86a1c-4eed-49f0-a153-8fd01c367cdc
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/44510ba0-39a6-4488-94bc-b0322f759f5f_Not Applicable	dg.4DFC/44510ba0-39a6-4488-94bc-b0322f759f5f
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/d5c83bed-1fe0-40dc-a2b6-6f65e04be20a_Not Applicable	dg.4DFC/d5c83bed-1fe0-40dc-a2b6-6f65e04be20a
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/2f8b40a5-cde6-46de-a5fd-4998ea1c46ce_Not Applicable	dg.4DFC/2f8b40a5-cde6-46de-a5fd-4998ea1c46ce
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/32ffcf3b-353e-47d3-bf19-1a027b8e064e_Not Applicable	dg.4DFC/32ffcf3b-353e-47d3-bf19-1a027b8e064e
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/94e0c04a-f6bf-4921-89e6-615a993ef19b_Not Applicable	dg.4DFC/94e0c04a-f6bf-4921-89e6-615a993ef19b
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/268c7b64-a49f-4391-8155-d0ceed013e66_Not Applicable	dg.4DFC/268c7b64-a49f-4391-8155-d0ceed013e66
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/9442dc8d-f4fa-4330-9715-a4726946c489_Not Applicable	dg.4DFC/9442dc8d-f4fa-4330-9715-a4726946c489
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/7766725d-4445-48fa-9538-f231213ddc61_Not Applicable	dg.4DFC/7766725d-4445-48fa-9538-f231213ddc61
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/f9a9b900-23bb-4fd1-abf6-a036eeebf680_Not Applicable	dg.4DFC/f9a9b900-23bb-4fd1-abf6-a036eeebf680
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/5eab3cf0-1b35-40c3-b97f-5054ece5dceb_Not Applicable	dg.4DFC/5eab3cf0-1b35-40c3-b97f-5054ece5dceb
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/a1340119-b465-40aa-bfeb-b575deca3759_Not Applicable	dg.4DFC/a1340119-b465-40aa-bfeb-b575deca3759
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/cc19aa38-296f-4a6f-809a-cdfa2511c884_Not Applicable	dg.4DFC/cc19aa38-296f-4a6f-809a-cdfa2511c884
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/59b3541c-0568-42ef-9dcc-40b2a0a1bd19_Not Applicable	dg.4DFC/59b3541c-0568-42ef-9dcc-40b2a0a1bd19
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/96d663a4-09bc-4bd6-8c5c-0e408577a824_Not Applicable	dg.4DFC/96d663a4-09bc-4bd6-8c5c-0e408577a824
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/1ca7f73f-0b5d-4c9a-839e-066074e825fd_Not Applicable	dg.4DFC/1ca7f73f-0b5d-4c9a-839e-066074e825fd
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/f70d1a98-7f5a-4e64-ba9f-8788aad98d5b_Not Applicable	dg.4DFC/f70d1a98-7f5a-4e64-ba9f-8788aad98d5b
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/90c53611-9230-4c6d-99dd-e95b95279048_Not Applicable	dg.4DFC/90c53611-9230-4c6d-99dd-e95b95279048
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/618e5ac2-62f9-470c-8104-e5350346b443_Not Applicable	dg.4DFC/618e5ac2-62f9-470c-8104-e5350346b443
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/20394805-facc-47c6-860c-721fab606dfb_Not Applicable	dg.4DFC/20394805-facc-47c6-860c-721fab606dfb
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/1457199e-8841-42ba-93ca-86b1e5b6d3a6_Not Applicable	dg.4DFC/1457199e-8841-42ba-93ca-86b1e5b6d3a6
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/c4cb8d63-6a76-4a21-8c9b-b9d915c3b25f_Not Applicable	dg.4DFC/c4cb8d63-6a76-4a21-8c9b-b9d915c3b25f
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/0c390084-b38e-4562-bf8d-cba9077e637a_Not Applicable	dg.4DFC/0c390084-b38e-4562-bf8d-cba9077e637a
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/6c65b6c8-e3bf-4bdb-a7bd-bf3e8caeba79_Not Applicable	dg.4DFC/6c65b6c8-e3bf-4bdb-a7bd-bf3e8caeba79
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/476babce-cf30-4c46-90cf-8f0f7137f65f_Not Applicable	dg.4DFC/476babce-cf30-4c46-90cf-8f0f7137f65f
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/80c3a66f-a6c2-46d6-ae2b-344f76175b01_Not Applicable	dg.4DFC/80c3a66f-a6c2-46d6-ae2b-344f76175b01
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/03c59f83-d709-46e5-a7f4-9689a915e2c1_Not Applicable	dg.4DFC/03c59f83-d709-46e5-a7f4-9689a915e2c1
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/94d0f57c-d2ec-4f20-9e22-fcbefb968f1e_Not Applicable	dg.4DFC/94d0f57c-d2ec-4f20-9e22-fcbefb968f1e
Not Applicable					Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable		genomic_info	dg.4DFC/9cb5c015-0262-45ba-970f-615dda9a3377_Not Applicable	dg.4DFC/9cb5c015-0262-45ba-970f-615dda9a3377
