library_id	bases	number_of_reads	avg_read_length	coverage	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	sequence_alignment_software	type	genomic_info_id	file.file_id
SI_7984	11223066600	112230666	100		GRCh38	DNA-Agilent SureSelect Exome V4	WXS	Paired-end	Genomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500		genomic_info	dg.4DFC/8ecc4066-dfa7-11ed-97a2-ab79e025613a_SI_7984	dg.4DFC/8ecc4066-dfa7-11ed-97a2-ab79e025613a
SI_7998	6795700500	67957005	100		GRCh38	RNA-Agilent SureSelect Exome V4	WXS	Paired-end	Transcriptomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500		genomic_info	dg.4DFC/8ecec9ee-dfa7-11ed-9e1b-dbd8ee1214c2_SI_7998	dg.4DFC/8ecec9ee-dfa7-11ed-9e1b-dbd8ee1214c2
SI_7998	6795700500	67957005	100		GRCh38	RNA-Agilent SureSelect Exome V4	WXS	Paired-end	Transcriptomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500		genomic_info	dg.4DFC/8ecf056c-dfa7-11ed-94b9-abcf0210f5ba_SI_7998	dg.4DFC/8ecf056c-dfa7-11ed-94b9-abcf0210f5ba
SI_8375	237986500	1903892	125		GRCh38	DNA-Roche Onco1500 v2 Library,140126_UM_CLIA_EZ_HX1	Targeted-Capture	Paired-end	Genomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500		genomic_info	dg.4DFC/8edf05de-dfa7-11ed-a256-df029b8e1917_SI_8375	dg.4DFC/8edf05de-dfa7-11ed-a256-df029b8e1917
SI_8375	237986500	1903892	125		GRCh38	DNA-Roche Onco1500 v2 Library,140126_UM_CLIA_EZ_HX1	Targeted-Capture	Paired-end	Genomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500		genomic_info	dg.4DFC/8edf4116-dfa7-11ed-8a36-0fb4b655c9c7_SI_8375	dg.4DFC/8edf4116-dfa7-11ed-8a36-0fb4b655c9c7
SI_8375	3384419300	33844193	100		GRCh38	DNA-Roche Onco1500 v2 Library,140126_UM_CLIA_EZ_HX1	Targeted-Capture	Paired-end	Genomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500		genomic_info	dg.4DFC/8edf7c4e-dfa7-11ed-9bec-63f4010fe883_SI_8375	dg.4DFC/8edf7c4e-dfa7-11ed-9bec-63f4010fe883
SI_8375	3384419300	33844193	100		GRCh38	DNA-Roche Onco1500 v2 Library,140126_UM_CLIA_EZ_HX1	Targeted-Capture	Paired-end	Genomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500		genomic_info	dg.4DFC/8edfb664-dfa7-11ed-afdc-a70bb1e0789e_SI_8375	dg.4DFC/8edfb664-dfa7-11ed-afdc-a70bb1e0789e
SI_7959	14605243222	146061106	99		GRCh38	RNA-PolyA	RNA-Seq	Paired-end	Transcriptomic	PolyA	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/89fcd1fe-dfa7-11ed-adf0-7778cbb5eed9_SI_7959	dg.4DFC/89fcd1fe-dfa7-11ed-adf0-7778cbb5eed9
SI_7959					GRCh38	RNA-PolyA	RNA-Seq	Paired-end	Transcriptomic	PolyA	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/89fd0c6e-dfa7-11ed-978d-af5ea96ee9c3_SI_7959	dg.4DFC/89fd0c6e-dfa7-11ed-978d-af5ea96ee9c3
SI_7959	489680495	4896806	99		GRCh38	RNA-PolyA	RNA-Seq	Paired-end	Transcriptomic	PolyA	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/89fd46c0-dfa7-11ed-be0c-efd0dd3352ae_SI_7959	dg.4DFC/89fd46c0-dfa7-11ed-be0c-efd0dd3352ae
SI_7959					GRCh38	RNA-PolyA	RNA-Seq	Paired-end	Transcriptomic	PolyA	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/89fd8158-dfa7-11ed-a98d-735835176f18_SI_7959	dg.4DFC/89fd8158-dfa7-11ed-a98d-735835176f18
SI_7959	28432182	110995	256		GRCh38	RNA-PolyA	RNA-Seq	Paired-end	Transcriptomic	PolyA	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/89fdbac4-dfa7-11ed-bc3e-2fd9dee7cad4_SI_7959	dg.4DFC/89fdbac4-dfa7-11ed-bc3e-2fd9dee7cad4
SI_7959					GRCh38	RNA-PolyA	RNA-Seq	Paired-end	Transcriptomic	PolyA	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/89fdf43a-dfa7-11ed-9fa0-0bed536e74d4_SI_7959	dg.4DFC/89fdf43a-dfa7-11ed-9fa0-0bed536e74d4
SI_7960	13075633866	130769346	99		GRCh38	RNA-PolyA	RNA-Seq	Paired-end	Transcriptomic	PolyA	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/89fe2e96-dfa7-11ed-83bf-ab4a82253bbb_SI_7960	dg.4DFC/89fe2e96-dfa7-11ed-83bf-ab4a82253bbb
SI_7960					GRCh38	RNA-PolyA	RNA-Seq	Paired-end	Transcriptomic	PolyA	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/89fe6794-dfa7-11ed-a32d-b7c709389d2c_SI_7960	dg.4DFC/89fe6794-dfa7-11ed-a32d-b7c709389d2c
SI_7960	380236908	3802371	99		GRCh38	RNA-PolyA	RNA-Seq	Paired-end	Transcriptomic	PolyA	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/89fea04c-dfa7-11ed-b08f-8f484dd48d36_SI_7960	dg.4DFC/89fea04c-dfa7-11ed-b08f-8f484dd48d36
SI_7960					GRCh38	RNA-PolyA	RNA-Seq	Paired-end	Transcriptomic	PolyA	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/89fedc10-dfa7-11ed-a311-1fa8c0059f57_SI_7960	dg.4DFC/89fedc10-dfa7-11ed-a311-1fa8c0059f57
SI_7960	19522549	74922	260		GRCh38	RNA-PolyA	RNA-Seq	Paired-end	Transcriptomic	PolyA	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/89ff159a-dfa7-11ed-80d7-5bbe68bc3563_SI_7960	dg.4DFC/89ff159a-dfa7-11ed-80d7-5bbe68bc3563
SI_7960					GRCh38	RNA-PolyA	RNA-Seq	Paired-end	Transcriptomic	PolyA	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/89ff556e-dfa7-11ed-a133-33df0b5b19af_SI_7960	dg.4DFC/89ff556e-dfa7-11ed-a133-33df0b5b19af
SI_7982	28271955776	287260228	99.996782999999994	278.70498657226602	GRCh38	DNA-Agilent SureSelect Exome V4	WXS	Paired-end	Genomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a00f50e-dfa7-11ed-b4cf-eb6f98187725_SI_7982	dg.4DFC/8a00f50e-dfa7-11ed-b4cf-eb6f98187725
SI_7982					GRCh38	DNA-Agilent SureSelect Exome V4	WXS	Paired-end	Genomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a012f92-dfa7-11ed-8796-0bb81229a727_SI_7982	dg.4DFC/8a012f92-dfa7-11ed-8796-0bb81229a727
SI_7983	26517172163	269702576	99.996212999999997	253.156005859375	GRCh38	DNA-Agilent SureSelect Exome V4	WXS	Paired-end	Genomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a0168d6-dfa7-11ed-ae83-2752858b5c63_SI_7983	dg.4DFC/8a0168d6-dfa7-11ed-ae83-2752858b5c63
SI_7983					GRCh38	DNA-Agilent SureSelect Exome V4	WXS	Paired-end	Genomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a01a21a-dfa7-11ed-8394-73f4ceaab375_SI_7983	dg.4DFC/8a01a21a-dfa7-11ed-8394-73f4ceaab375
SI_7996	9889706332	98899828	99		GRCh38	RNA-Agilent SureSelect Exome V4	WXS	Paired-end	Transcriptomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a03ae5c-dfa7-11ed-b0a9-e721402f6e5e_SI_7996	dg.4DFC/8a03ae5c-dfa7-11ed-b0a9-e721402f6e5e
SI_7996					GRCh38	RNA-Agilent SureSelect Exome V4	WXS	Paired-end	Transcriptomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a03e7be-dfa7-11ed-bef3-b3d852c80a4e_SI_7996	dg.4DFC/8a03e7be-dfa7-11ed-bef3-b3d852c80a4e
SI_7996	100762842	1007629	99		GRCh38	RNA-Agilent SureSelect Exome V4	WXS	Paired-end	Transcriptomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a04229c-dfa7-11ed-9169-0309204bd86c_SI_7996	dg.4DFC/8a04229c-dfa7-11ed-9169-0309204bd86c
SI_7996					GRCh38	RNA-Agilent SureSelect Exome V4	WXS	Paired-end	Transcriptomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a045d70-dfa7-11ed-8c0f-9fd6980f8808_SI_7996	dg.4DFC/8a045d70-dfa7-11ed-8c0f-9fd6980f8808
SI_7996	16948875	69332	244		GRCh38	RNA-Agilent SureSelect Exome V4	WXS	Paired-end	Transcriptomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a049768-dfa7-11ed-badc-5f5a718b290c_SI_7996	dg.4DFC/8a049768-dfa7-11ed-badc-5f5a718b290c
SI_7996					GRCh38	RNA-Agilent SureSelect Exome V4	WXS	Paired-end	Transcriptomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a04d4a8-dfa7-11ed-9e65-c77613255f3b_SI_7996	dg.4DFC/8a04d4a8-dfa7-11ed-9e65-c77613255f3b
SI_7997	12226415686	122267826	99		GRCh38	RNA-Agilent SureSelect Exome V4	WXS	Paired-end	Transcriptomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a050dce-dfa7-11ed-ac32-0f2a30e4c823_SI_7997	dg.4DFC/8a050dce-dfa7-11ed-ac32-0f2a30e4c823
SI_7997					GRCh38	RNA-Agilent SureSelect Exome V4	WXS	Paired-end	Transcriptomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a0546fe-dfa7-11ed-b0d9-4b1e05fe7b1f_SI_7997	dg.4DFC/8a0546fe-dfa7-11ed-b0d9-4b1e05fe7b1f
SI_7997	125467866	1254679	99		GRCh38	RNA-Agilent SureSelect Exome V4	WXS	Paired-end	Transcriptomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a0581a0-dfa7-11ed-be92-3f4bb01e60bf_SI_7997	dg.4DFC/8a0581a0-dfa7-11ed-be92-3f4bb01e60bf
SI_7997					GRCh38	RNA-Agilent SureSelect Exome V4	WXS	Paired-end	Transcriptomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a05bba2-dfa7-11ed-97af-a7d6806d1cd0_SI_7997	dg.4DFC/8a05bba2-dfa7-11ed-97af-a7d6806d1cd0
SI_7997	22111724	90683	243		GRCh38	RNA-Agilent SureSelect Exome V4	WXS	Paired-end	Transcriptomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a05f48c-dfa7-11ed-a979-d37dcad7fd33_SI_7997	dg.4DFC/8a05f48c-dfa7-11ed-a979-d37dcad7fd33
SI_7997					GRCh38	RNA-Agilent SureSelect Exome V4	WXS	Paired-end	Transcriptomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a063316-dfa7-11ed-9787-33c6361d75a8_SI_7997	dg.4DFC/8a063316-dfa7-11ed-9787-33c6361d75a8
SI_8373	545071611	4458902	124.995132	615.66101074218795	GRCh38	DNA-Roche Onco1500 v2 Library,140126_UM_CLIA_EZ_HX1	Targeted-Capture	Paired-end	Genomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a2172d4-dfa7-11ed-8a96-63c992ed0da4_SI_8373	dg.4DFC/8a2172d4-dfa7-11ed-8a96-63c992ed0da4
SI_8373					GRCh38	DNA-Roche Onco1500 v2 Library,140126_UM_CLIA_EZ_HX1	Targeted-Capture	Paired-end	Genomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a21ac54-dfa7-11ed-a1c0-0f8e85e391ff_SI_8373	dg.4DFC/8a21ac54-dfa7-11ed-a1c0-0f8e85e391ff
SI_8373	7454105121	76064868	99.996281999999994	615.66101074218795	GRCh38	DNA-Roche Onco1500 v2 Library,140126_UM_CLIA_EZ_HX1	Targeted-Capture	Paired-end	Genomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a21e6ce-dfa7-11ed-82c7-2b82414096b1_SI_8373	dg.4DFC/8a21e6ce-dfa7-11ed-82c7-2b82414096b1
SI_8373					GRCh38	DNA-Roche Onco1500 v2 Library,140126_UM_CLIA_EZ_HX1	Targeted-Capture	Paired-end	Genomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a2223c8-dfa7-11ed-93e2-830535594fea_SI_8373	dg.4DFC/8a2223c8-dfa7-11ed-93e2-830535594fea
SI_8374	506699054	4149614	124.995233		GRCh38	DNA-Roche Onco1500 v2 Library,140126_UM_CLIA_EZ_HX1	Targeted-Capture	Paired-end	Genomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a225d48-dfa7-11ed-9e4f-d77587f5b122_SI_8374	dg.4DFC/8a225d48-dfa7-11ed-9e4f-d77587f5b122
SI_8374					GRCh38	DNA-Roche Onco1500 v2 Library,140126_UM_CLIA_EZ_HX1	Targeted-Capture	Paired-end	Genomic	Hybrid Selection	ILLUMINA	Illumina HiSeq 2500	Sentieon Genomics Software	genomic_info	dg.4DFC/8a2295f6-dfa7-11ed-8db0-9f63b951592e_SI_8374	dg.4DFC/8a2295f6-dfa7-11ed-8db0-9f63b951592e
