type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	sample.sample_id	file_type	file_description
file	730-904-Ja.bai	3d1eff61-bb14-5062-bd6e-368179c38792	2696936	d5a65f08c4056db2e91153d5ea26c54b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/730-904-Ja.bai	bai	UBC02-730-904-Ja-S1	Index File	Tumor
file	730-904-Ja.bam	34024d77-dbaf-5927-b89f-ee52b984e97c	6174372205	5b98ec8bae8612376ddb52ecb89e9093	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/730-904-Ja.bam	bam	UBC02-730-904-Ja-S1	RNA Sequence File	Tumor
file	731-763-Mis.bai	fe873c7a-5745-51af-b1e2-3fef230af082	2692832	2707a8b5b9d6a6f6e3be84e477c111a5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/731-763-Mis.bai	bai	UBC02-731-763-Mis-S1	Index File	Tumor
file	731-763-Mis.bam	4b00bdd6-945d-5828-8d01-94c51a578ec2	6859796463	88ada9320d614df1458fd998edf77c6f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/731-763-Mis.bam	bam	UBC02-731-763-Mis-S1	RNA Sequence File	Tumor
file	731-958-57.bai	3ddabaef-6442-58b1-8161-53939cd2a764	2575008	f2dc22a4d6738aa68d0e96bba271945e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/731-958-57.bai	bai	UBC02-731-958-57-S1	Index File	Tumor
file	731-958-57.bam	e5a55892-424e-5c4c-98a3-497b4148fe16	4998650554	31f9380ceb074fc2e26d2709c25fefff	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/731-958-57.bam	bam	UBC02-731-958-57-S1	RNA Sequence File	Tumor
file	732-317-Je.bai	c3d4b07f-bc04-5bf0-bf67-45650957e043	2717840	d432133452db3a0d3d18a0260be6368b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/732-317-Je.bai	bai	UBC02-732-317-Je-S1	Index File	Tumor
file	732-317-Je.bam	2dd80544-9d76-5dae-b43c-cef8bd8f792f	6560838956	b144820d1aad6001d8e40fbd3ddab938	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/732-317-Je.bam	bam	UBC02-732-317-Je-S1	RNA Sequence File	Tumor
file	733-364-Sp.bai	a7913c62-33f2-5690-819b-896ba2085c07	2717624	d864857c18db09ce28ab5c4172d37b12	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/733-364-Sp.bai	bai	UBC02-733-364-Sp-S1	Index File	Tumor
file	733-364-Sp.bam	c760781e-af7d-5128-864f-4efe43e82de1	6454068586	6eadab07b25a429b875215ddbf5bf1d6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/733-364-Sp.bam	bam	UBC02-733-364-Sp-S1	RNA Sequence File	Tumor
file	733-488-4.bai	ce9ce086-4511-50ac-928a-fb3971c006c1	2713768	13c5048a350ee9159e36b05d0daf7c82	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/733-488-4.bai	bai	UBC02-733-488-4-S1	Index File	Tumor
file	733-488-4.bam	4c428f2c-28d2-53ef-89da-e357a08cb85a	6733935364	e83758876b1f0055a2386778d636abba	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/733-488-4.bam	bam	UBC02-733-488-4-S1	RNA Sequence File	Tumor
file	733-548-58.bai	1e741a93-9d68-53b1-a987-2ff50f9083a9	2675936	1c7f378750815d3481efffcd36295858	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/733-548-58.bai	bai	UBC02-733-548-58-S1	Index File	Tumor
file	733-548-58.bam	75af06b6-0004-5ba6-a5ee-8d8a335711fb	6417741566	054d91f4feddf2e3d76cc56307baf667	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/733-548-58.bam	bam	UBC02-733-548-58-S1	RNA Sequence File	Tumor
file	733-695-Da.bai	4facf069-1c49-5b11-9613-b3dfb077447c	2666560	fd8d3ee5b51fce364355200debbdb76b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/733-695-Da.bai	bai	UBC02-733-695-Da-S1	Index File	Tumor
file	733-695-Da.bam	487cd31f-f100-57a5-853e-ae3e91805f0c	5909721946	3a4370366f530029e7b92dfa73416149	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/733-695-Da.bam	bam	UBC02-733-695-Da-S1	RNA Sequence File	Tumor
file	733-858-7.bai	3720d7d9-2ae6-5059-bcef-f3d4b937e24e	2793968	8d6cbe06b46d93dfeeb2b509832f75e9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/733-858-7.bai	bai	UBC02-733-858-7-S1	Index File	Tumor
file	733-858-7.bam	73f9c59a-8827-56cf-a364-2963ca838796	8285172667	cd403eb21669f04ad7ce35300e33ea79	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/733-858-7.bam	bam	UBC02-733-858-7-S1	RNA Sequence File	Tumor
file	734-148-Mi.bai	4ebed3d0-171d-588f-96db-99e1f4c3f241	2765640	735664ae5e6fbf2b51fe5ecc9347d62a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/734-148-Mi.bai	bai	UBC02-734-148-Mi-S1	Index File	Tumor
file	734-148-Mi.bam	1b182e41-ddf8-556e-8402-981c8d1f0a63	6784565373	97fc294192634b8cb8b2b780d3bd669b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/734-148-Mi.bam	bam	UBC02-734-148-Mi-S1	RNA Sequence File	Tumor
file	734-223-8.bai	109273ab-3cc3-5eee-9182-7ea4badf32dc	2744648	232144e2fba4a2deb7198a5a9acf247b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/734-223-8.bai	bai	UBC02-734-223-8-S1	Index File	Tumor
file	734-223-8.bam	631a5170-9305-5224-ba00-40aa90495c95	6091677693	f779cfab56f1ead2f5c7f1a3e7c3897e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/734-223-8.bam	bam	UBC02-734-223-8-S1	RNA Sequence File	Tumor
file	736-477-60.bai	fe30a38d-375f-596c-a28f-ab3e9ad97088	2598928	6f912992fc25f784b031611d9ad876f3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/736-477-60.bai	bai	UBC02-736-477-60-S1	Index File	Tumor
file	736-477-60.bam	00177d4c-3d91-5c6d-adc7-e9528e2a5f9d	5879315688	f6bdc5cd039ff6fb00112620c527961e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/736-477-60.bam	bam	UBC02-736-477-60-S1	RNA Sequence File	Tumor
file	737-562-59.bai	5abe4aba-3427-5862-b608-b81ce7d248ee	2715952	0567a44e93ac6f1b97a34cfe909bc8aa	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/737-562-59.bai	bai	UBC02-737-562-59-S1	Index File	Tumor
file	737-562-59.bam	5f11a999-2bf4-5115-b21d-c5bda5394703	5982874039	bfb2fadca1297151f10c88aa6e236285	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/737-562-59.bam	bam	UBC02-737-562-59-S1	RNA Sequence File	Tumor
file	756-165-20.bai	b2ae6b47-5cc9-5245-a8e4-8eb804c50294	2713280	b946c60ddd095aedd4243e82b0c04aa8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/756-165-20.bai	bai	UBC02-756-165-20-S1	Index File	Tumor
file	756-165-20.bam	fc4251dd-1868-59c4-abdb-1c56ad5cdb4d	7419979037	a9f1635ad27fe9060f2825d736ef3bab	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/756-165-20.bam	bam	UBC02-756-165-20-S1	RNA Sequence File	Tumor
file	758-158-54.bai	515c0345-eb71-5369-99fd-0f554c9fce2b	2648440	2604142f0759135709b2fbbcc0d3024f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/758-158-54.bai	bai	UBC02-758-158-54-S1	Index File	Tumor
file	758-158-54.bam	9a9c21ea-f145-5f9e-872e-e050e43055a8	5993197779	27ed826207fb8704387802e16c64c404	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/758-158-54.bam	bam	UBC02-758-158-54-S1	RNA Sequence File	Tumor
file	765-478-68.bai	46ac308b-8def-5d93-bc64-80f063aa497b	2539336	76d6417176623bd478c7dcd3282a690f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/765-478-68.bai	bai	UBC02-765-478-68-S1	Index File	Tumor
file	765-478-68.bam	5a5a39b4-7ce1-5955-b94a-05a974bcd6e3	5889562569	ae3edbe74060f64be583ee434c3967e9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/765-478-68.bam	bam	UBC02-765-478-68-S1	RNA Sequence File	Tumor
file	774-569-51.bai	cc635a59-2add-5653-a578-d40253380cc5	2714000	2f484fc8e09eaa0186d2f6afcc13432d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/774-569-51.bai	bai	UBC02-774-569-51-S1	Index File	Tumor
file	774-569-51.bam	714b2a58-383e-50ed-aaae-81d99f9d1350	7583318886	0218ac61b39c227da8b18dc8d0a38201	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/774-569-51.bam	bam	UBC02-774-569-51-S1	RNA Sequence File	Tumor
file	774-615-70.bai	e8341921-5452-5cff-8732-4e1fc788f4f7	2604096	d713df417c407803c7648fff4872e1ba	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/774-615-70.bai	bai	UBC02-774-615-70-S1	Index File	Tumor
file	774-615-70.bam	ad836a2d-3100-5d00-9625-92cc6765389a	6966056173	2415ca22d6c6aaad476e9f22e619b505	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/774-615-70.bam	bam	UBC02-774-615-70-S1	RNA Sequence File	Tumor
file	774-859-1.bai	db981b76-64b6-571c-b499-da9e8cfda2b2	2738112	e7d6e07829420d2fc364ab3476defb88	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/774-859-1.bai	bai	UBC02-774-859-1-S1	Index File	Tumor
file	774-859-1.bam	b501efd4-9c22-5729-87b0-9aa0250c6e8c	5890140635	2b9f25811dbca5a260f53103b1563c60	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/774-859-1.bam	bam	UBC02-774-859-1-S1	RNA Sequence File	Tumor
file	775-801-2.bai	9c3aa4e1-d0de-5f0c-9c61-22753918d3f1	2704224	351dceeeb1fe47237f2cc6a802ad833a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/775-801-2.bai	bai	UBC02-775-801-2-S1	Index File	Tumor
file	775-801-2.bam	9729e905-1759-5d5c-af15-7b9eb842cbe9	5804596789	2e60d551de514fea87d971e17014ca57	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/775-801-2.bam	bam	UBC02-775-801-2-S1	RNA Sequence File	Tumor
file	776-675-63.bai	e903e7a6-306d-5838-8966-eb24efd9de99	2619216	3bff008dddf64c9c56c71050338b2e7c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/776-675-63.bai	bai	UBC02-776-675-63-S1	Index File	Tumor
file	776-675-63.bam	747c5b41-b07c-5721-a82a-4ee08ba649e2	7303369690	a46deb911c1196292b4c11db9aa5472e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/776-675-63.bam	bam	UBC02-776-675-63-S1	RNA Sequence File	Tumor
file	776-679-3.bai	ddb0dd8c-5e68-5df6-b8bd-1cbbc4af528a	2614576	47a532bd7a1199362edde2d6521f9f85	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/776-679-3.bai	bai	UBC02-776-679-3-S1	Index File	Tumor
file	776-679-3.bam	98df5d3c-400a-5280-b275-6cfd5432cac6	7295132349	d2ed177ed3bea6147db52ca5eed68b1e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/776-679-3.bam	bam	UBC02-776-679-3-S1	RNA Sequence File	Tumor
file	777-587-16.bai	c79426c2-272a-5ae3-acc7-8a0d2add820b	2681760	40669bd21d64b24230582c4892a6ce19	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/777-587-16.bai	bai	UBC02-777-587-16-S1	Index File	Tumor
file	777-587-16.bam	9a0e4836-b918-5cec-9d44-3bf1517629d6	6460041430	ed681b96c649756f63838244bd402458	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/777-587-16.bam	bam	UBC02-777-587-16-S1	RNA Sequence File	Tumor
file	777-592-80.bai	c594caa6-542c-560d-8275-728d5b9277f9	2629648	0a5af1b708c3463bf69fca37dc1953ee	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/777-592-80.bai	bai	UBC02-777-592-80-S1	Index File	Tumor
file	777-592-80.bam	86c604ee-4785-5968-bb84-751da78ecbe3	5232100065	11a588802b9d9be118f5ff750a94901e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/777-592-80.bam	bam	UBC02-777-592-80-S1	RNA Sequence File	Tumor
file	779-032-18.bai	7f7e5e75-3a53-5ab6-86a9-4ea6678a0b61	2646936	022e6934a688d9e93e9d5b72dd9bac3e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/779-032-18.bai	bai	UBC02-779-032-18-S1	Index File	Tumor
file	779-032-18.bam	7b0312d2-41d8-5129-8a2c-345b886a1330	5300119912	99708e2ff2670f02454d4b52d3f7f12d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/779-032-18.bam	bam	UBC02-779-032-18-S1	RNA Sequence File	Tumor
file	780-519-15.bai	1ff4cc17-29fb-5fbb-bb5c-04ac4232689b	2660960	5cf94f224237852ddb629a22c309b020	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/780-519-15.bai	bai	UBC02-780-519-15-S1	Index File	Tumor
file	780-519-15.bam	42586cb6-6968-5f63-a71b-09a862be9766	5998762314	165d8a33507b43f2e29e671a83b1f1f7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/780-519-15.bam	bam	UBC02-780-519-15-S1	RNA Sequence File	Tumor
file	782-492-5.bai	2cd84b6c-4ec3-521d-9833-87b1b21ebf07	2826912	8e04b32dc520313d0bdeb760975b424c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/782-492-5.bai	bai	UBC02-782-492-5-S1	Index File	Tumor
file	782-492-5.bam	d22541be-5211-5f20-a9da-177c5c1653ea	5594813517	f4b3b0c1c9674e7089a339569a120bf3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/782-492-5.bam	bam	UBC02-782-492-5-S1	RNA Sequence File	Tumor
file	783-693-7.bai	9d9d123e-c5c0-58ba-9a08-5a98217745e2	2690680	cf72ffcf6f4920be5de73839831a05c6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/783-693-7.bai	bai	UBC02-783-693-7-S1	Index File	Tumor
file	783-693-7.bam	fa2b61f8-8a69-5b7c-a270-c5413da4692b	6558354084	685e81175ed082d58436ea31cc2be0b0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/783-693-7.bam	bam	UBC02-783-693-7-S1	RNA Sequence File	Tumor
file	784-128-53.bai	61f92163-3728-5ba3-b083-ec552ba7d2d9	2564408	9db330592c53c81b1b80079d0f361682	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/784-128-53.bai	bai	UBC02-784-128-53-S1	Index File	Tumor
file	784-128-53.bam	f0e3a9bc-3f88-546b-aad5-d2fe4f5288fa	5700171447	9667b937044b7bc9533adf538c69551a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/784-128-53.bam	bam	UBC02-784-128-53-S1	RNA Sequence File	Tumor
file	784-135-19.bai	f510151a-1d4e-517a-8536-23ba8ba39a1f	2678944	8b45b1a0fbfa7026eff589abf5fd13f2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/784-135-19.bai	bai	UBC02-784-135-19-S1	Index File	Tumor
file	784-135-19.bam	77904270-0d92-59fc-8323-c3842431d8d2	6630379154	1b1345893af69b8c1a374c80cb5b4bbb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/784-135-19.bam	bam	UBC02-784-135-19-S1	RNA Sequence File	Tumor
file	784-373-9.bai	0f923488-e363-55c5-afbf-570c2d211da0	2715096	f34ce99074a6ba2dc94f504ead4d0af9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/784-373-9.bai	bai	UBC02-784-373-9-S1	Index File	Tumor
file	784-373-9.bam	7262fcbd-3005-50c9-a4f8-8c6ee4d8a26d	6585498214	161691e09b65976261345e445ab6449a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/784-373-9.bam	bam	UBC02-784-373-9-S1	RNA Sequence File	Tumor
file	785-313-10.bai	1c7f49e0-2cad-5779-896f-ff9afcab3f22	2700648	f83fe85e324dc7f84a3ecaecd11d91a8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/785-313-10.bai	bai	UBC02-785-313-10-S1	Index File	Tumor
file	785-313-10.bam	43879df2-bd32-5aac-80de-fcc54160fc48	7272471578	e862582b8ef54a00697c6b59e5f2eeff	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/785-313-10.bam	bam	UBC02-785-313-10-S1	RNA Sequence File	Tumor
file	785-315-11.bai	6f3c0633-2d14-5d9e-b856-741bd20b039e	2702592	22bd570e761ac67147383c0f4c449edf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/785-315-11.bai	bai	UBC02-785-315-11-S1	Index File	Tumor
file	785-315-11.bam	8d1e53d5-443f-5f42-a145-67cfbbf43c07	7006917131	275df45c9117a55f058a3226bd0dbd57	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/785-315-11.bam	bam	UBC02-785-315-11-S1	RNA Sequence File	Tumor
file	785-590-12.bai	2974359a-d802-5f0e-97cc-ee43fa36665e	2689848	705385bd1b901a0fb1186085d31522ee	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/785-590-12.bai	bai	UBC02-785-590-12-S1	Index File	Tumor
file	785-590-12.bam	06876986-441d-5a5f-bf05-37f06f77ac2a	6388147754	f0369fe669fff67fee252421802ec9b1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/785-590-12.bam	bam	UBC02-785-590-12-S1	RNA Sequence File	Tumor
file	786-694-64.bai	b318dd1a-7eec-5703-996a-f216ba43e6d5	2485088	71ee57e257c7965fa96b62a4ba4de41b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/786-694-64.bai	bai	UBC02-786-694-64-S1	Index File	Tumor
file	786-694-64.bam	19db23cd-51e5-5abf-bb4d-f5283fc801ef	6007934739	a994924499c8c1306c0e32677c2705fe	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/786-694-64.bam	bam	UBC02-786-694-64-S1	RNA Sequence File	Tumor
file	786-695-61.bai	cb065613-b41d-5d96-a904-566896969b50	2616776	dde5dea246daf7225f931f4a5e80ee0d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/786-695-61.bai	bai	UBC02-786-695-61-S1	Index File	Tumor
file	786-695-61.bam	77828b99-74af-51ae-b5d0-740e80be3f27	5587483802	4c560971ae706d015afbfc4a15412f3c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/786-695-61.bam	bam	UBC02-786-695-61-S1	RNA Sequence File	Tumor
file	787-089-62.bai	e9d78779-76bf-564a-a091-3aa77d845db1	2621448	71ebf0bc539ccb60b14af10b3835666e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/787-089-62.bai	bai	UBC02-787-089-62-S1	Index File	Tumor
file	787-089-62.bam	4ca3d36b-2eda-5fdd-b3e7-15e1d6c260a1	6025143771	52f5a4c14e97ba52fca825264fe28f78	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/787-089-62.bam	bam	UBC02-787-089-62-S1	RNA Sequence File	Tumor
file	787-915-73.bai	8c90f823-a094-5560-9c6d-c71337f376cb	2590544	c03b6d224b3fb59e47b27d984094ae10	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/787-915-73.bai	bai	UBC02-787-915-73-S1	Index File	Tumor
file	787-915-73.bam	16d26ea0-26a1-5aa5-93c3-a8caa017c6ce	5652933973	715b9628bf59021d172baaad1e37c68d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/787-915-73.bam	bam	UBC02-787-915-73-S1	RNA Sequence File	Tumor
file	788-241-72.bai	6ac9738d-4ff1-5b70-97fb-88555c894da5	2621872	3c1d154dc0618728d1f71eaf03db094a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/788-241-72.bai	bai	UBC02-788-241-72-S1	Index File	Tumor
file	788-241-72.bam	22eac016-ce6f-5abc-bf00-8d9f81e302fe	6318669286	24bc22e104c8929c1828c68fb2c33fec	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/788-241-72.bam	bam	UBC02-788-241-72-S1	RNA Sequence File	Tumor
file	788-334-71.bai	b9f80ecb-a728-54b4-af88-b57497d0affb	2667984	f7cf29949f5ef5d8d5ee56135f2ac4e1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/788-334-71.bai	bai	UBC02-788-334-71-S1	Index File	Tumor
file	788-334-71.bam	88516fc7-ba1a-5bef-90a2-6981d7e3bf24	5909796714	79fdbb3bb8600fe76082a110e90bf549	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/788-334-71.bam	bam	UBC02-788-334-71-S1	RNA Sequence File	Tumor
file	788-700-66.bai	b495f1a2-86c5-5127-be77-0130d944294b	2668952	113207ccfb59b0eef4e2597808c81fec	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/788-700-66.bai	bai	UBC02-788-700-66-S1	Index File	Tumor
file	788-700-66.bam	f18cdf7a-454e-5ce7-a2b2-98936062cf14	5329670275	4c7d8bc4d720626ffe37d412a309b593	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/788-700-66.bam	bam	UBC02-788-700-66-S1	RNA Sequence File	Tumor
file	788-991-76.bai	5e180bfd-ae81-58d3-8744-6cb24d4672df	2627992	1e0540b4fa9a2352309380db88c74f5e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/788-991-76.bai	bai	UBC02-788-991-76-S1	Index File	Tumor
file	788-991-76.bam	d6a369ac-f1b1-556b-999f-340c38dae283	5687841487	a3613aa0ddd608e5e676267fa6d09a3e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/788-991-76.bam	bam	UBC02-788-991-76-S1	RNA Sequence File	Tumor
file	789-025-75.bai	d23e62d9-8aad-51ff-b009-1db3f049fd48	2571688	cfaae296580e2c759b3d44c480b1a46a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/789-025-75.bai	bai	UBC02-789-025-75-S1	Index File	Tumor
file	789-025-75.bam	02fe24ba-3821-5701-be95-2d59471e75f2	5698612086	348905959fee15d1c84fc773574b3fe8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/789-025-75.bam	bam	UBC02-789-025-75-S1	RNA Sequence File	Tumor
file	789-341-77.bai	073fc26f-42c8-5a3a-a3e7-644957cd10db	2657984	37ff6e1024c115ee87f190ec0606ce2c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/789-341-77.bai	bai	UBC02-789-341-77-S1	Index File	Tumor
file	789-341-77.bam	732a4342-cb19-587a-bd0e-d084c52e7869	6290425450	9d077d837e561499507db4574dcf4aa5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/789-341-77.bam	bam	UBC02-789-341-77-S1	RNA Sequence File	Tumor
file	789-913-78.bai	bac15b84-b198-5eae-90c4-53cc39d5dbf2	2570440	82a1a978cf30df20cbd89b1de102184c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC02/789-913-78.bai	bai	UBC02-789-913-78-S1	Index File	Tumor
