"type"	"id"	"reference_file_id"	"file_name"	"file_type"	"file_description"	"file_category"	"file_size"	"md5sum"	"reference_file_url"	"dcf_indexd_guid"	"study.study_id"
"reference_file"	"497f43cf-428f-5bdc-9cc5-564d17586cb9"	"8ed3e711-7f39-44ce-9fd2-e0563907c97e"	"PBBHUB.json"	"json"	"JSON file containing input source data"	"input source data"	"42525"	"6c718022309bb057194ab880624fd502"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBHUB.json"	"dg.4DFC/48b53056-c2da-4486-ba77-a9f027cd2101"	"phs002790"
"reference_file"	"58e4a33f-765a-5bc2-af61-0b93abf40b47"	"487b9464-63d5-484c-8dae-049f8c51baed"	"PBBHVH.json"	"json"	"JSON file containing input source data"	"input source data"	"10034"	"ed1758302fdf28a1b522e72068f97ad9"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBHVH.json"	"dg.4DFC/1fbe3b91-2f1c-4f73-b68a-7c0113ef4ca7"	"phs002790"
"reference_file"	"40394a3c-de96-50fe-b3b4-a248807c694b"	"d3f1961c-570b-46e2-9221-ca902bbba28c"	"PBBHWP.json"	"json"	"JSON file containing input source data"	"input source data"	"43716"	"ff82bc46000c7762c30e8d190e28f022"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBHWP.json"	"dg.4DFC/52d8773f-f716-4783-951b-2c418438e582"	"phs002790"
"reference_file"	"d80ae3b3-b04a-5f29-8061-2608b8bb4cce"	"015d10fb-62d2-4000-8095-979eb7be0373"	"PBBHWY.json"	"json"	"JSON file containing input source data"	"input source data"	"34267"	"f69d75664804ad821f9502fd732fd937"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBHWY.json"	"dg.4DFC/f64f7af6-156d-4827-9694-1d28c9e5eb12"	"phs002790"
"reference_file"	"a18fddaf-0d81-539d-9927-9e88810c19a8"	"f36a3643-4b6f-4847-8285-0f3dc7eb50bb"	"PBBHXE.json"	"json"	"JSON file containing input source data"	"input source data"	"24900"	"9077e44b537109ff1d3a30a8c66a6416"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBHXE.json"	"dg.4DFC/19dc1cfd-1fba-491e-a4f5-e9d3f0cf6a15"	"phs002790"
"reference_file"	"8f500db9-e214-5328-b09e-ee7660d1571a"	"660a12ab-e652-41e0-8ffa-e0f8e28a8334"	"PBBHXT.json"	"json"	"JSON file containing input source data"	"input source data"	"29324"	"ccd57b770db592da0afc29c8fb1c46f8"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBHXT.json"	"dg.4DFC/083ae555-aa56-438e-99f2-317a97da44ae"	"phs002790"
"reference_file"	"2104e0c9-1bbe-5c54-a833-2bc5fcf45640"	"14bec37a-53f7-4997-9ef2-dd386d4c80be"	"PBBHYD.json"	"json"	"JSON file containing input source data"	"input source data"	"10094"	"bfc429365aaee6d8c71bc124dd51388b"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBHYD.json"	"dg.4DFC/8d29c57e-d930-40cd-80d3-acfad08c400f"	"phs002790"
"reference_file"	"52fc0448-dbfe-5757-9203-b9a9a9fefd5f"	"c9685cbb-75ef-4308-ac88-31b6d19c9c86"	"PBBHYH.json"	"json"	"JSON file containing input source data"	"input source data"	"43024"	"6e620b064a5ce233c09e2613114a6712"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBHYH.json"	"dg.4DFC/993799d1-2a9d-4324-a346-dc08923e94de"	"phs002790"
"reference_file"	"0e9a4a6c-1069-5070-8b3b-de2addf426d4"	"1e87038f-09f0-4ffb-80db-4e7012217b22"	"PBBHYV.json"	"json"	"JSON file containing input source data"	"input source data"	"40935"	"42291732a123e8254ca35d7be0c9bcc4"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBHYV.json"	"dg.4DFC/4ddeaca3-1c5a-4dba-960e-d9577b95c4da"	"phs002790"
"reference_file"	"400cb921-72f4-5e84-986f-9b5719b42ac5"	"6eb5a399-134a-474c-b5d2-02c67bbdc861"	"PBBHZD.json"	"json"	"JSON file containing input source data"	"input source data"	"40496"	"8f483b185b6b914d29b019150b17f507"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBHZD.json"	"dg.4DFC/221daf4f-763c-45dc-92a7-838bfede741f"	"phs002790"
"reference_file"	"2c85b0da-3a56-5d8c-8e51-b67089687021"	"c63235e9-b2ab-48ea-85c6-5fc83b026704"	"PBBIBE.json"	"json"	"JSON file containing input source data"	"input source data"	"37409"	"767a40a6a2b2af6f2324ce4554025200"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIBE.json"	"dg.4DFC/d6c6f111-98c8-473b-8bdb-b68b2cc605ed"	"phs002790"
"reference_file"	"e947897e-ff93-5178-b5f7-9f9e3070a457"	"83410542-5838-49a2-987c-2346a13c35f6"	"PBBIBH.json"	"json"	"JSON file containing input source data"	"input source data"	"37267"	"6eb132f008e954550cbee475c4251dc5"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIBH.json"	"dg.4DFC/d0f24b27-250f-47fb-9ffd-89d83b00d94e"	"phs002790"
"reference_file"	"e0bf103c-929e-59ca-ba59-0069e907a522"	"22a13736-d298-412d-844a-dbcf3a632282"	"PBBIBP.json"	"json"	"JSON file containing input source data"	"input source data"	"29676"	"aee802a0235b7425c12746421e2941d3"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIBP.json"	"dg.4DFC/02811faf-9fb7-4484-8441-342b83787cd8"	"phs002790"
"reference_file"	"99839f3b-5920-5c1b-a4b7-4bae3834c763"	"18e6d1c2-b710-4908-a427-4b96de9b6487"	"PBBIBR.json"	"json"	"JSON file containing input source data"	"input source data"	"10000"	"d963e11efb8be9900b11406423d04834"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIBR.json"	"dg.4DFC/63723966-4e15-419c-a4be-877f3dd5f20d"	"phs002790"
"reference_file"	"6c5857f0-b870-5a84-bdaf-53ff384ef091"	"78b08b18-fd87-4774-9f1b-4bbd4c87a47a"	"PBBIBT.json"	"json"	"JSON file containing input source data"	"input source data"	"29777"	"8368f58304a3bc9c31a45d2f7e39ff1b"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIBT.json"	"dg.4DFC/3ef84c73-86ad-4171-8c37-c748ad56eac0"	"phs002790"
"reference_file"	"b6dfb179-7a56-55f5-96d3-7ab82a1bec61"	"3957c653-3b95-4c09-bd71-79dfba7a533a"	"PBBICF.json"	"json"	"JSON file containing input source data"	"input source data"	"41694"	"be6fee8759c097a562491fc4a5ca386f"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBICF.json"	"dg.4DFC/37880b9a-4efe-4f54-96ab-72998b9cf1ea"	"phs002790"
"reference_file"	"4e2a8d07-ca31-5475-8194-bbbc602ebf30"	"8b983c8c-3138-43eb-a15e-9c495a95c1ee"	"PBBICS.json"	"json"	"JSON file containing input source data"	"input source data"	"41356"	"dbd2160d2ffacde29ece1624e9ab4e0b"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBICS.json"	"dg.4DFC/60249cdb-6ffd-4d03-b5ac-fc2e5286ff0f"	"phs002790"
"reference_file"	"cf55c2ce-2ac9-5cfa-94ff-0eba9eefb213"	"79343588-1cde-4bd9-8cad-94d62b1d1191"	"PBBIDB.json"	"json"	"JSON file containing input source data"	"input source data"	"10041"	"fbe01dabf0ae956fc06ab02f90e181dc"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIDB.json"	"dg.4DFC/1dd5520f-4f87-4ab7-9da8-92c995b58c5b"	"phs002790"
"reference_file"	"f1ebb159-5283-5b11-8e43-b6da24666a3f"	"643586e0-72a4-4572-9486-c4c84bb39632"	"PBBIDF.json"	"json"	"JSON file containing input source data"	"input source data"	"22087"	"2e9c34bdcf848e5bb037c709bd98bfe3"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIDF.json"	"dg.4DFC/98ab40fb-aaac-404f-b210-c74df60b67bb"	"phs002790"
"reference_file"	"ee701154-ec2e-5127-8744-7c773dbf5d59"	"2df78c8e-9c77-4956-9f1f-5b65d306b0bf"	"PBBIDG.json"	"json"	"JSON file containing input source data"	"input source data"	"26964"	"fbb7ce6558622102e3fc26118e6e08a4"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIDG.json"	"dg.4DFC/765c4986-54c8-4657-9c69-166120c3b8aa"	"phs002790"
"reference_file"	"9b8d9950-c873-5a77-9769-54e3107028e5"	"4ec71231-66e0-4de0-87e5-deb8b9ece04b"	"PBBIDH.json"	"json"	"JSON file containing input source data"	"input source data"	"7214"	"f7ead89bd22f45a7e9bfc88bdfb8cf23"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIDH.json"	"dg.4DFC/6f624c34-e6a2-4f87-89f5-0438f6729c6f"	"phs002790"
"reference_file"	"21969b64-1ff6-5b2d-9369-17a3f8f681a1"	"6cbf137e-16f0-4ce1-b564-4c7a012fa9a2"	"PBBIDL.json"	"json"	"JSON file containing input source data"	"input source data"	"10035"	"30a85ae6530b9f41dec0ebc0438215d3"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIDL.json"	"dg.4DFC/0348dfa8-8f93-40ec-b1b6-a3764bdf1c15"	"phs002790"
"reference_file"	"4a68dafd-b92b-5e63-8320-2cd5d6ef7299"	"04a26f70-70a6-4823-a4d6-daebce5f34b9"	"PBBIDM.json"	"json"	"JSON file containing input source data"	"input source data"	"7223"	"7ae13cebcfe4e2d2da44da573f47184c"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIDM.json"	"dg.4DFC/e6fcd7de-a6c1-4592-b08c-a006ff2c9c21"	"phs002790"
"reference_file"	"f4047b47-ce73-56b8-a8ba-67a5623baff3"	"9b6d6dd2-40e0-4abd-bd99-53c0b3d6bcde"	"PBBIDT.json"	"json"	"JSON file containing input source data"	"input source data"	"10032"	"086b8fe576f56d7a93d2ddf6dacdc419"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIDT.json"	"dg.4DFC/e157fe1b-0079-4538-98e1-30427de9de0e"	"phs002790"
"reference_file"	"9110e644-3ecd-594b-b470-8dd7f133f40c"	"c40f5712-4b19-4f87-a8b7-9217ed532a5a"	"PBBIDW.json"	"json"	"JSON file containing input source data"	"input source data"	"7221"	"f54fa3db6a0c2e3202ff1bedebfdf7c4"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIDW.json"	"dg.4DFC/0b240a06-6048-4b3a-b720-b6a1f0de607d"	"phs002790"
"reference_file"	"29bae50a-e910-50f9-9c5a-c759e428b389"	"b8679e79-872d-4518-b30e-c60436a7fda4"	"PBBIDY.json"	"json"	"JSON file containing input source data"	"input source data"	"37266"	"5346031094dcc15d7a1b5019886ccda1"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIDY.json"	"dg.4DFC/8a7ace0c-4349-411c-9af6-179a9726d16a"	"phs002790"
"reference_file"	"f0cd0922-8c1c-5fd2-9157-3117fc627887"	"0a44ee59-0add-4501-9f8c-448d53050949"	"PBBIDZ.json"	"json"	"JSON file containing input source data"	"input source data"	"26962"	"e046738a5809a6e79f4d4a2934813ebc"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIDZ.json"	"dg.4DFC/07e7b3b5-b177-4eaf-968d-b3adf0d04c99"	"phs002790"
"reference_file"	"e2ab46c7-4b18-5ebe-a6d9-63132c80cc4d"	"466a4890-b97c-4691-a018-1dd9c7f4de11"	"PBBIEL.json"	"json"	"JSON file containing input source data"	"input source data"	"29770"	"69ccdbb9c74350449ad6e3bb7546ffbf"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIEL.json"	"dg.4DFC/bda209c3-7ada-49ef-acf5-0efe69d0264d"	"phs002790"
"reference_file"	"74725c3c-7caa-5bd9-8b4b-e82aafb55133"	"65f7843c-ed87-4f73-8c30-6233fe752e6b"	"PBBIEN.json"	"json"	"JSON file containing input source data"	"input source data"	"20197"	"43c2d7e77914267ec5a0404a1e6c54c6"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2024_08_02_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H1/PBBIEN.json"	"dg.4DFC/d33efdaf-8c80-452a-beec-c7172de3b658"	"phs002790"
