type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	sample.sample_id 	file_type	file_description 
file	UBC01-742-616-Vm15-b.bai	16134c9a-d981-5071-9afd-0a2cef915115	2278896	74e0a5eed0d367a5f14097f28d4da058	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-742-616-Vm15-b.bai	bai	UBC01-742-616-Vm15-b	Index File	Vem-1month
file	UBC01-742-616-Vm15-b.bam	c69bd1cf-7d54-521b-b46f-dc1920199017	4843217097	17db007ac63e8a52cfd6c5db74474805	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-742-616-Vm15-b.bam	bam	UBC01-742-616-Vm15-b	RNA Sequence File	Vem-1month
file	UBC01-748-065-Vm33-a.bai	95d42347-bf83-5435-9082-dfbe9f919d26	2110960	df66cace2d84809163c8f250e5e64a2d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-748-065-Vm33-a.bai	bai	UBC01-748-065-Vm33-a	Index File	Pre-Vem
file	UBC01-748-065-Vm33-a.bam	7929796f-598c-55ad-a466-97349b67be80	3696912428	385ae1857e9064cc099d0fd9f5bf413b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-748-065-Vm33-a.bam	bam	UBC01-748-065-Vm33-a	RNA Sequence File	Pre-Vem
file	UBC01-775-099-Vm18-a.bai	8779d1a4-9093-5766-8193-5b6d0845e6fa	2386016	c3d9c1468afa0a65ab10472e1c4d8fd9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-775-099-Vm18-a.bai	bai	UBC01-775-099-Vm18-a	Index File	Pre-Vem
file	UBC01-775-099-Vm18-a.bam	8a42dd40-c7f2-552e-be75-1161e678713a	3497883358	ee8486dd15747b9e39f0e7cc6e8b4b11	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-775-099-Vm18-a.bam	bam	UBC01-775-099-Vm18-a	RNA Sequence File	Pre-Vem
file	UBC01-775-099-Vm18-b.bai	eab8305e-9db8-503e-be0e-b1e775ebc291	2369488	59b0ae69dab351ab11ad0a4ee3a8ef00	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-775-099-Vm18-b.bai	bai	UBC01-775-099-Vm18-b	Index File	Vem-1month
file	UBC01-775-099-Vm18-b.bam	5cfe458b-f7ce-56c9-849d-635fa5bf0cab	4953890842	79580af4f59f33934a4bedb6d74983ed	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-775-099-Vm18-b.bam	bam	UBC01-775-099-Vm18-b	RNA Sequence File	Vem-1month
file	UBC01-776-675-Vm20-b.bai	79bfb815-1234-52ac-ab5a-a7924c6e1218	2404288	27a66152bc35d7cb94ab143048d93e24	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-776-675-Vm20-b.bai	bai	UBC01-776-675-Vm20-b	Index File	Vem-1month
file	UBC01-776-675-Vm20-b.bam	b19d4db4-43cc-5be3-85d2-01f2847b2353	3662883727	a27a1bd9442b5a74a3385d1a58ae892b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-776-675-Vm20-b.bam	bam	UBC01-776-675-Vm20-b	RNA Sequence File	Vem-1month
file	UBC01-776-675-Vm20-c.bai	35509864-aa69-51f8-830d-fbe8a721e658	2455152	a802f305406fdc97b1ae53e40ae7cb77	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-776-675-Vm20-c.bai	bai	UBC01-776-675-Vm20-c	Index File	Vem-PD
file	UBC01-776-675-Vm20-c.bam	0cdb4099-16f7-58fc-817a-79b422f62489	3799255635	8de72fc29d7debdd6d033a93e564799f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-776-675-Vm20-c.bam	bam	UBC01-776-675-Vm20-c	RNA Sequence File	Vem-PD
file	UBC01-780-519-Vm08-a1.bai	468fa69d-74ca-5a1a-96f3-a2cb18ecd9f2	2376480	e53d7c820a301d5a856e28b2538fe7fa	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-780-519-Vm08-a1.bai	bai	UBC01-780-519-Vm08-a1	Index File	Pre-Vem
file	UBC01-780-519-Vm08-a1.bam	00cfeb13-0f35-5256-90f9-9305e5fa7a00	3732948374	7c794b02fd902ff77a30318a8954d477	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-780-519-Vm08-a1.bam	bam	UBC01-780-519-Vm08-a1	RNA Sequence File	Pre-Vem
file	UBC01-780-519-Vm08-a2.bai	e8d0fa70-4f70-5b47-a054-19766c42fc42	2349328	5fdbfe63d5da49d6f539df8fdd88feb4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-780-519-Vm08-a2.bai	bai	UBC01-780-519-Vm08-a2	Index File	Pre-Vem
file	UBC01-780-519-Vm08-a2.bam	0097d98c-ce2e-5295-89bd-55e7ed40c708	5130207989	461305b45b5b3edd50a841a49c30e76b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-780-519-Vm08-a2.bam	bam	UBC01-780-519-Vm08-a2	RNA Sequence File	Pre-Vem
file	UBC01-780-519-Vm08-b.bai	7c83b488-6efb-5361-a105-1f695ccad5c3	2336544	2f584067ad3feaa9e70b78e8f8072d13	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-780-519-Vm08-b.bai	bai	UBC01-780-519-Vm08-b	Index File	Vem-1month
file	UBC01-780-519-Vm08-b.bam	05aac9a8-e9af-583c-8ebb-dddb8390a699	5091604043	8110de36f4aa6da1a24f2f034ada9c7e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-780-519-Vm08-b.bam	bam	UBC01-780-519-Vm08-b	RNA Sequence File	Vem-1month
file	UBC01-780-519-Vm08-c.bai	95d3a76a-6887-5572-b37d-d2f976b35f0b	2313904	fed5d51aba62bed56d6122b0db250c77	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-780-519-Vm08-c.bai	bai	UBC01-780-519-Vm08-c	Index File	Vem-PD
file	UBC01-780-519-Vm08-c.bam	f2c091f0-7c19-5dfc-be1d-78826e0a7199	3599687030	204cccfe64cda81025596eec83082ecc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-780-519-Vm08-c.bam	bam	UBC01-780-519-Vm08-c	RNA Sequence File	Vem-PD
file	UBC01-781-811-Vm13-a.bai	4822b6a5-7915-524c-a060-98af956e100a	2415616	36253b40d06f7f9cac45c6f9a24a7003	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-781-811-Vm13-a.bai	bai	UBC01-781-811-Vm13-a	Index File	Pre-Vem
file	UBC01-781-811-Vm13-a.bam	14405200-5da8-52ed-9e3a-a29b386396e1	3500438789	e97efb849d1daa11370a84bb6b451fcc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-781-811-Vm13-a.bam	bam	UBC01-781-811-Vm13-a	RNA Sequence File	Pre-Vem
file	UBC01-781-811-Vm13-c.bai	06a8bc7a-f846-545a-b2c7-1527c117d10b	2410304	422762ba95910f3151184207bec909cc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-781-811-Vm13-c.bai	bai	UBC01-781-811-Vm13-c	Index File	Vem-PD
file	UBC01-781-811-Vm13-c.bam	8b7429cf-433d-5e7d-8588-c3095c3adc8c	3721904172	97b3915c3b624a3daaee36781f41092c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-781-811-Vm13-c.bam	bam	UBC01-781-811-Vm13-c	RNA Sequence File	Vem-PD
file	UBC01-783-879-Vm01-b.bai	392aa16e-efda-5670-a611-408837d60711	2262184	ab4f29576edee257f42b544049e5d296	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-783-879-Vm01-b.bai	bai	UBC01-783-879-Vm01-b	Index File	Vem-1month
file	UBC01-783-879-Vm01-b.bam	ababa44e-a78b-5736-8429-3fdc36f3dc32	5188167509	8bfa55f4a29ab8c791342a0f228a57d9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-783-879-Vm01-b.bam	bam	UBC01-783-879-Vm01-b	RNA Sequence File	Vem-1month
file	UBC01-784-125-Vm02-a.bai	52b3e3f8-1e6b-5ced-b2ac-b1a91227aea4	2410840	5a825683b2cd158e7678fbfa42352696	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-784-125-Vm02-a.bai	bai	UBC01-784-125-Vm02-a	Index File	Pre-Vem
file	UBC01-784-125-Vm02-a.bam	28859fa8-0fe8-5976-889a-410499c3f2d4	3746060397	eb4ce112bf10eaf8e0f577e897782eda	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-784-125-Vm02-a.bam	bam	UBC01-784-125-Vm02-a	RNA Sequence File	Pre-Vem
file	UBC01-784-125-Vm02-b.bai	e8f4ac3d-c2f9-5974-981e-3581eae47af2	2333544	99076737d004bc60c2bc284b70f6dbfe	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-784-125-Vm02-b.bai	bai	UBC01-784-125-Vm02-b	Index File	Vem-1month
file	UBC01-784-125-Vm02-b.bam	a5208fdb-8017-55b0-bee6-bb509d87beb0	5207254424	5bffc653dc80cee168a6dde4f8aa0c93	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-784-125-Vm02-b.bam	bam	UBC01-784-125-Vm02-b	RNA Sequence File	Vem-1month
file	UBC01-785-211-Vm04-a.bai	9100309b-1f67-511a-9306-6c8334758c36	2342640	ab3e1af8641b45e6fa845e1ebd08ac6c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-785-211-Vm04-a.bai	bai	UBC01-785-211-Vm04-a	Index File	Pre-Vem
file	UBC01-785-211-Vm04-a.bam	2ce5aa8e-41b6-5f8e-8085-ee36ab213505	3632501788	61486e17a8a11c0c25210b0a9cc743a5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-785-211-Vm04-a.bam	bam	UBC01-785-211-Vm04-a	RNA Sequence File	Pre-Vem
file	UBC01-785-211-Vm04-b.bai	a7d5853a-6b06-5b7f-844c-a8913f9871af	2378984	702fe03f9a0d0526bf817717d4afcb71	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-785-211-Vm04-b.bai	bai	UBC01-785-211-Vm04-b	Index File	Vem-1month
file	UBC01-785-211-Vm04-b.bam	7185a1b7-5438-5238-8ed9-f7d57c6f821f	3817233220	f993f26118ea565ad1286285ebf10cb6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-785-211-Vm04-b.bam	bam	UBC01-785-211-Vm04-b	RNA Sequence File	Vem-1month
file	UBC01-785-211-Vm04-c.bai	44e00e5b-b519-58f8-9922-1cc85e6da12d	2273920	fc427c3486e2ed76601987401232107d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-785-211-Vm04-c.bai	bai	UBC01-785-211-Vm04-c	Index File	Vem-PD
file	UBC01-785-211-Vm04-c.bam	0c5eef71-b673-53a8-ada5-c256dbea8a59	3919065145	b9e5cc8705df22fc3b2f7d70cb02a4c5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-785-211-Vm04-c.bam	bam	UBC01-785-211-Vm04-c	RNA Sequence File	Vem-PD
file	UBC01-785-315-Vm17-a.bai	9db2cf3c-2efc-5725-b26e-c6308183d18c	2433960	738b5ca0e0e0cdd8cd4caf16178b1233	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-785-315-Vm17-a.bai	bai	UBC01-785-315-Vm17-a	Index File	Pre-Vem
file	UBC01-785-315-Vm17-a.bam	13dc6a9b-7618-5d4f-898a-44776e56fde4	3727042670	afc8d7c57766d5990c2f1c7197baf9a3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-785-315-Vm17-a.bam	bam	UBC01-785-315-Vm17-a	RNA Sequence File	Pre-Vem
file	UBC01-785-315-Vm17-b.bai	4d21b4fb-ba1a-5fef-ba21-35c35425136b	2332224	442e85ba06a7946bec01af85fb96d715	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-785-315-Vm17-b.bai	bai	UBC01-785-315-Vm17-b	Index File	Vem-1month
file	UBC01-785-315-Vm17-b.bam	f227ad21-fca4-5442-9f6d-9af73309b2a0	4955056619	72431a8d774b37749399151d66cabeb5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-785-315-Vm17-b.bam	bam	UBC01-785-315-Vm17-b	RNA Sequence File	Vem-1month
file	UBC01-785-315-Vm17-c.bai	393f30d5-d43d-5ec2-9252-f822aac9f9d7	2430632	86f11a7574f191220404ac724a5287ea	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-785-315-Vm17-c.bai	bai	UBC01-785-315-Vm17-c	Index File	Vem-PD
file	UBC01-785-315-Vm17-c.bam	0e28a4ae-d43d-5f97-92be-9211de4635de	3783859426	937ed336796c10e44ef52bda89dd8a21	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-785-315-Vm17-c.bam	bam	UBC01-785-315-Vm17-c	RNA Sequence File	Vem-PD
file	UBC01-786-332-Vm06-a.bai	81bda39e-6155-5203-b16f-f49748d0c4dd	2380712	0d52c28a5acf21bebaef31bcaf6a1c29	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-786-332-Vm06-a.bai	bai	UBC01-786-332-Vm06-a	Index File	Pre-Vem
file	UBC01-786-332-Vm06-a.bam	15be487b-3ec1-58cb-8cc9-6c6b8d3d9b23	3749078599	668958a42ad6ef5af92c8fd3405cea9e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-786-332-Vm06-a.bam	bam	UBC01-786-332-Vm06-a	RNA Sequence File	Pre-Vem
file	UBC01-786-332-Vm06-b.bai	43918046-804c-5d6b-94e4-69396afcf79d	2390232	75eecea817c1fee86ec8d8d12845f28c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-786-332-Vm06-b.bai	bai	UBC01-786-332-Vm06-b	Index File	Vem-1month
file	UBC01-786-332-Vm06-b.bam	9da8e802-6f4d-5cdd-8e2f-64e8f6fbd84f	5004280778	13fe0f49c6752e6159f849dc995deaa7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-786-332-Vm06-b.bam	bam	UBC01-786-332-Vm06-b	RNA Sequence File	Vem-1month
file	UBC01-786-332-Vm06-c.bai	245f7fba-3c3a-546a-9aa9-b9674ff41da1	2459112	d521533743123943df81a3b559c3c2bb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-786-332-Vm06-c.bai	bai	UBC01-786-332-Vm06-c	Index File	Vem-PD
file	UBC01-786-332-Vm06-c.bam	6b7f80b0-0657-54d6-8cef-18141e8ac468	4295788883	77d27f16d7b6cafbc886533a9d230ffd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-786-332-Vm06-c.bam	bam	UBC01-786-332-Vm06-c	RNA Sequence File	Vem-PD
file	UBC01-787-138-Vm07-a.bai	9c87542f-d179-58d3-b014-3b393af381c9	2453816	a3b537c56ecb5209f22a9163cf21ceb7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-138-Vm07-a.bai	bai	UBC01-787-138-Vm07-a	Index File	Pre-Vem
file	UBC01-787-138-Vm07-a.bam	e594156e-590c-52ab-aa60-4ae7a3bda53b	4179043599	0906db9298621b16b4fd219d05ffa732	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-138-Vm07-a.bam	bam	UBC01-787-138-Vm07-a	RNA Sequence File	Pre-Vem
file	UBC01-787-138-Vm07-b.bai	e3c5d3a2-7802-58c4-80d3-568b9ce0b334	2465088	4f89b06d311bc6fc8ac3b72fcabce2b6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-138-Vm07-b.bai	bai	UBC01-787-138-Vm07-b	Index File	Vem-1month
file	UBC01-787-138-Vm07-b.bam	bf9b00fb-8fdc-5fc3-a5b8-715d403ee2c8	4051909612	2e958f096778828ae2379c0d5c65ef14	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-138-Vm07-b.bam	bam	UBC01-787-138-Vm07-b	RNA Sequence File	Vem-1month
file	UBC01-787-138-Vm07-c.bai	5948a6b8-8759-55b4-bf74-0232429ad8bc	2372496	a78a753c70fb9eabd650a8fce3d9841a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-138-Vm07-c.bai	bai	UBC01-787-138-Vm07-c	Index File	Vem-PD
file	UBC01-787-138-Vm07-c.bam	9c0eeae4-e911-56b5-aabc-58a9c98082e6	4092174124	bb13a1000fe0ce2481b525a5df119e8d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-138-Vm07-c.bam	bam	UBC01-787-138-Vm07-c	RNA Sequence File	Vem-PD
file	UBC01-787-269-Vm09-a.bai	b19f7fec-5845-5312-aeb7-fd774b702534	2411400	2b1e48978d84acaa7894d0e47901d6f6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-269-Vm09-a.bai	bai	UBC01-787-269-Vm09-a	Index File	Pre-Vem
file	UBC01-787-269-Vm09-a.bam	fb565e49-df3d-509e-8f47-96e1fb79d111	3413184541	d459ee5b87709dbe259c3446c78703ef	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-269-Vm09-a.bam	bam	UBC01-787-269-Vm09-a	RNA Sequence File	Pre-Vem
file	UBC01-787-269-Vm09-b.bai	0f120cee-baf8-5361-8504-74d0c7bb488b	2462680	2c0287310aa45463f0f9a6ea4ba8def9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-269-Vm09-b.bai	bai	UBC01-787-269-Vm09-b	Index File	Vem-1month
file	UBC01-787-269-Vm09-b.bam	c30939bc-a08d-556f-b2f1-f8fefc49bc12	3801558001	7400af31239124f27514a0d7330a5404	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-269-Vm09-b.bam	bam	UBC01-787-269-Vm09-b	RNA Sequence File	Vem-1month
file	UBC01-787-269-Vm09-c1.bai	31c9fabe-c57c-5836-8d5a-01ffc9f94ce4	2391080	b09929de59feeee4bea0fd4db8a55044	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-269-Vm09-c1.bai	bai	UBC01-787-269-Vm09-c1	Index File	Vem-PD
file	UBC01-787-269-Vm09-c1.bam	1dd31a55-7912-5e56-a949-178fced130a6	3722982064	0228458904edaa2a762602c9da2ed5e7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-269-Vm09-c1.bam	bam	UBC01-787-269-Vm09-c1	RNA Sequence File	Vem-PD
file	UBC01-787-269-Vm09-c2.bai	35954619-2f61-55d3-a8ba-0e9e5613d59b	2364696	b6e3cc1adefd1486041583929a8230f6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-269-Vm09-c2.bai	bai	UBC01-787-269-Vm09-c2	Index File	Vem-PD
file	UBC01-787-269-Vm09-c2.bam	eba6c79b-78c4-5878-8c77-4ddac65fe070	3631036552	a6b7efd6a954dac7a77d659b0146d8a1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-269-Vm09-c2.bam	bam	UBC01-787-269-Vm09-c2	RNA Sequence File	Vem-PD
file	UBC01-787-917-Vm10-a.bai	acffd56e-8a95-5dfb-a76c-bb33d436309e	2458544	57b7bee892fa9f3f7b076f1723f56757	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-917-Vm10-a.bai	bai	UBC01-787-917-Vm10-a	Index File	Pre-Vem
file	UBC01-787-917-Vm10-a.bam	a5498fb6-35f5-50b2-b3cd-d4c9a5617fe0	3556534373	2dc1ce5c3ed5627f9e9303d465285c3a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-917-Vm10-a.bam	bam	UBC01-787-917-Vm10-a	RNA Sequence File	Pre-Vem
file	UBC01-787-917-Vm10-b.bai	b2c87fba-7b41-5b10-9f79-bb9e003087e3	2472104	809920929e6ac4ac9304079a007736f3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-917-Vm10-b.bai	bai	UBC01-787-917-Vm10-b	Index File	Vem-1month
file	UBC01-787-917-Vm10-b.bam	4d7f3175-9cd1-55e3-9981-be722f033174	3835681611	1bcd2427304c5b7bc1f743690fff54c3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-917-Vm10-b.bam	bam	UBC01-787-917-Vm10-b	RNA Sequence File	Vem-1month
file	UBC01-787-917-Vm10-c.bai	51d1e55d-6b6b-5df3-96f2-68eeb19d41d0	2428024	dc4390e47346aa7f95ca8fbfd7feef14	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-917-Vm10-c.bai	bai	UBC01-787-917-Vm10-c	Index File	Vem-PD
file	UBC01-787-917-Vm10-c.bam	89cd164d-1ab7-5088-a90d-fc143e9f6b8a	3695870235	02ce52c819b13a1a4ea95c5c8b57e1f9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-787-917-Vm10-c.bam	bam	UBC01-787-917-Vm10-c	RNA Sequence File	Vem-PD
file	UBC01-788-602-Vm11-a.bai	0dfb96d5-7ea6-53f0-9f38-d2ce3e9528e8	2410816	7a25fcfed8b122334f364513ca7ca063	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-788-602-Vm11-a.bai	bai	UBC01-788-602-Vm11-a	Index File	Pre-Vem
file	UBC01-788-602-Vm11-a.bam	602b3cc1-9a4e-51be-83bb-ba9686d76e3a	3612384965	8c7e1a75d398db46b4ba3fceaa474106	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-788-602-Vm11-a.bam	bam	UBC01-788-602-Vm11-a	RNA Sequence File	Pre-Vem
file	UBC01-788-602-Vm11-b.bai	46cb3726-c5bc-53c5-b238-5ae11f82d1eb	2432096	5636e8c46e0a0d58dc49793233cc713b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-788-602-Vm11-b.bai	bai	UBC01-788-602-Vm11-b	Index File	Vem-1month
file	UBC01-788-602-Vm11-b.bam	1dbefbe6-3f9e-59e5-a867-cc10b509bfd5	3984096482	7a1d9615ab33d93f3a8b4a336b523733	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-788-602-Vm11-b.bam	bam	UBC01-788-602-Vm11-b	RNA Sequence File	Vem-1month
file	UBC01-788-602-Vm11-c.bai	691d557c-c10d-5639-92f1-6a5a30715315	2373912	904b2d62b3b09a7a28ea17e2d0dcc799	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-788-602-Vm11-c.bai	bai	UBC01-788-602-Vm11-c	Index File	Vem-PD
file	UBC01-788-602-Vm11-c.bam	4c7739f3-c11b-5cca-831e-939f5e6fb394	3827945086	8199c1fdc6d519ba74e4bdecf7e5b107	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-788-602-Vm11-c.bam	bam	UBC01-788-602-Vm11-c	RNA Sequence File	Vem-PD
file	UBC01-788-785-Vm12-a.bai	936b3c47-0ffd-5a31-b005-53167d934551	2436296	4167df7ffe2a1d430416a754962ee55b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/UBC01/UBC01-788-785-Vm12-a.bai	bai	UBC01-788-785-Vm12-a	Index File	Pre-Vem
